year,country_index,population,gdp,temperature_change_from_co2,cement_co2_lag_1,coal_co2_lag_1,flaring_co2_lag_1,gas_co2_lag_1,land_use_change_co2_lag_1,oil_co2_lag_1,co2_including_luc
1987,Malaysia,0.010520162128002684,0.01040725546685251,0.026490066225165563,0.004099241204287718,0.0002167011118826006,0.03470107069229235,0.005561518446043313,0.24539715159489492,0.011078530821249074,0.07972177343805294
1988,Malaysia,0.010892698057336118,0.011345891077656389,0.026490066225165563,0.0038312057129850437,0.0002652193288422045,0.027146372281705126,0.006533549983444823,0.24764422583116372,0.011113782492435744,0.08145331975538987
1989,Malaysia,0.011268280160595138,0.012424586455463422,0.026490066225165563,0.004382167556218317,0.0002366792012189081,0.036696149497905166,0.005485764674739693,0.2521298488187941,0.012058448062999884,0.06502341504753587
1990,Malaysia,0.011644914289086483,0.013630799890886253,0.026490066225165563,0.005596836330296307,0.0009793340935879712,0.045368092039635564,0.005866235863197201,0.19896898469188287,0.012811804002292546,0.057142223557767324
1991,Malaysia,0.012024196671296663,0.015042125448821386,0.026490066225165563,0.006900850268141856,0.0011032797906948583,0.040739509210613825,0.005819421734863503,0.17317452114178164,0.014145426214489387,0.05411932080361277
1992,Malaysia,0.012410170176526271,0.016513103822166135,0.026490066225165563,0.007198667480700382,0.0012376222485788037,0.04337301323402275,0.011314549235269934,0.159257275993899,0.015754724417089853,0.05821780064138919
1993,Malaysia,0.012806851904005365,0.018320063950705165,0.026490066225165563,0.006966795508065529,0.0012891983363551892,0.042255769102879565,0.013622060179136392,0.16887442894475202,0.017499484097733473,0.0601928788564252
1994,Malaysia,0.013215104393153532,0.020193272465317432,0.026490066225165563,0.00728588537866395,0.0010979794812791034,0.07436323734787524,0.018748632814661166,0.1693274975712517,0.019919174651434248,0.06149060908336798
1995,Malaysia,0.013630593724461813,0.02237872722381038,0.026490066225165563,0.008523954076585823,0.0012704433953455946,0.03483407594599987,0.019058457227633274,0.17276042616057222,0.02090820187562656,0.0590007145284305
1996,Malaysia,0.014049110281114404,0.024831668838989168,0.033112582781456956,0.009115333970094898,0.0012906253427363542,0.030990224113852497,0.03575578005530877,0.1558897094555341,0.02213606907426339,0.05645836899225465
1997,Malaysia,0.014473647938952583,0.026878132505936694,0.033112582781456956,0.010187475935305593,0.0015774536253504831,0.037387776817184276,0.030854766401755447,0.1482013459710791,0.0233861170997143,0.05584050971199632
1929,Mexico,0.010823760844832046,0.0037538798233972734,0.013245033112582781,0.00022336290941889482,0.0003950769095282032,0.0,0.0,0.12619503954810057,0.008729343609921643,0.037634973305106297
1930,Mexico,0.011017350162331359,0.0035073385310676565,0.013245033112582781,0.00024038103585081062,0.00040710453474087813,0.0,0.00034301988579055025,0.1265746266142092,0.007777152401688437,0.037475362977388585
1931,Mexico,0.011221577971301069,0.0036321785718350834,0.013245033112582781,0.0,0.0004996560914621393,0.0,0.00047665294303401523,0.12680440873123328,0.0068792250019111155,0.03717274073373744
1932,Mexico,0.011436732290176542,0.003050734285344113,0.013245033112582781,0.0,0.0003563438791823009,0.0,0.00041196432933654167,0.12735206964265633,0.005751171523937667,0.037373515122680195
1933,Mexico,0.0116631094747689,0.0034266515564452225,0.013245033112582781,0.0,0.00026664633522336935,0.0,0.0004026015036698021,0.1281920328937566,0.005709186387468149,0.037682643943750774
1934,Mexico,0.011893408257741695,0.003679655527153566,0.013245033112582781,0.0,0.00025013383281274784,0.0,0.0004894204325795691,0.12891548118445778,0.005916735552657085,0.0378256558596842
1935,Mexico,0.012127695338101013,0.0039733158357604945,0.013245033112582781,0.0,0.0003017099205891335,0.0,0.0005430438886708959,0.12847986950324433,0.0066439498032045755,0.038553463019601664
1936,Mexico,0.012366041204569194,0.004297397007739501,0.013245033112582781,0.00026378095969469483,0.00048477445348713477,0.0,0.0009447942263709944,0.12967587324309038,0.007055879444037576,0.0385697958567974
1937,Mexico,0.012608515587925324,0.004446349878986578,0.013245033112582781,0.0003020717441665054,0.0005049564008778943,0.0,0.001113325088372307,0.12950861134871952,0.007143018406521479,0.03901104803567092
1938,Mexico,0.012855190492778244,0.004520928950169436,0.013245033112582781,0.00036376245248220015,0.0004794741440713797,0.0,0.0015252894177088486,0.12966328800346538,0.008154622543720985,0.039006666054959865
1939,Mexico,0.013156087141917953,0.004778948418094464,0.013245033112582781,0.00039354417373805276,0.0004219861727158826,0.0,0.0017338250802862302,0.12990890316388864,0.007910633448766052,0.039490808529883986
1940,Mexico,0.013513843177857773,0.004845120470206439,0.013245033112582781,0.0004339622240138528,0.0003384043703905146,0.0,0.0016776481262857927,0.13203905646428654,0.007457906930042861,0.045830472320422116
1941,Mexico,0.013931197049563403,0.005344214848706349,0.013245033112582781,0.0005105437929574739,0.0003151645521829732,0.0,0.0017831927065290391,0.15119988080560148,0.007655553940404079,0.04850215268122113
1942,Mexico,0.01441099786571518,0.005661016608472354,0.013245033112582781,0.0005637254380572108,0.00033086162237578627,0.0,0.0014997544386177407,0.15963767501095116,0.007484048618788031,0.04991341604476844
1943,Mexico,0.014956202362935078,0.005880002527323029,0.013245033112582781,0.000619034348960937,0.0003532860083655192,0.0,0.0014248518332838239,0.1654013087837259,0.006052197030700244,0.05214171962998555
1944,Mexico,0.015519935540867813,0.006385307642578211,0.013245033112582781,0.0006105252857449791,0.000406900676686426,0.0,0.0011439670632816365,0.1721810991623508,0.006111609959666543,0.052891702268046834
1945,Mexico,0.016102826492411675,0.006697100628844326,0.013245033112582781,0.0006424342728048213,0.0003488011311675726,0.0,0.0011414135653725257,0.17404127877401904,0.00664236545843214,0.053999413876883076
1946,Mexico,0.016705526290819235,0.007168384132627065,0.013245033112582781,0.0007807065500641372,0.0003532860083655192,0.0,0.001191632357585038,0.1764166412593684,0.007571187581271935,0.05515718629566074
1947,Mexico,0.01732870798969734,0.007433199696181327,0.019867549668874173,0.0007721974868481792,0.00037795283295422537,0.0,0.0015218847538300342,0.17873516717866939,0.00856219523642979,0.05663271870963682
1948,Mexico,0.017973068138893617,0.007762229128209064,0.019867549668874173,0.0010508693071708004,0.00040180422532512305,0.0,0.0018589464778326593,0.18173248408677645,0.009784517228363099,0.05733383562340515
1949,Mexico,0.018625975614130912,0.008219468765169782,0.019867549668874173,0.0011359599393303795,0.00040791996695868654,0.0,0.0019491700706212407,0.1834063209569004,0.010173077783802689,0.05628999470311484
1950,Mexico,0.019287316723921574,0.009458493147529114,0.019867549668874173,0.001291250343021611,0.00041525885691896276,0.0,0.001986621373288199,0.18084420975453502,0.009498939083131758,0.05441570204443302
1951,Mexico,0.019839009973312897,0.010194487008473902,0.019867549668874173,0.0016082129478160428,0.00037876826517203383,0.03561880694287424,0.0013065397634950237,0.17448541594013972,0.009379321052812944,0.054287163943575495
1952,Mexico,0.020395072007602717,0.01059132947502447,0.019867549668874173,0.0017018126431915797,0.00043401379792855756,0.04893263283899714,0.0014129355097079735,0.17231304119067734,0.010545002719131715,0.05469707832100028
1953,Mexico,0.02097143479392611,0.010597107125315561,0.019867549668874173,0.0017464852250753584,0.0005310502318477654,0.05034248852829687,0.0016529643131643883,0.17262361242658442,0.011113782492435744,0.05434280181987643
1954,Mexico,0.021573848089784808,0.011688231886888192,0.019867549668874173,0.0017549942882913163,0.0005750835716094228,0.04873312495843586,0.0017585088934076345,0.17174589345660912,0.010825035657659533,0.05565009273200697
1955,Mexico,0.02220691412659861,0.012713793290475218,0.019867549668874173,0.0018400849204508955,0.0005377775476446853,0.049850369089579044,0.0018776721291661382,0.17591972728191707,0.010620259095822359,0.055243365249644766
1956,Mexico,0.022869207971055724,0.013613601414348886,0.019867549668874173,0.0021187567407735166,0.0005467473020405784,0.06393562545720556,0.001983216709409385,0.17329915561161624,0.011425898412605363,0.05515466333706953
1957,Mexico,0.02356164976626281,0.014691164834657761,0.019867549668874173,0.002397428561096138,0.0005744719974460664,0.06033118308173172,0.0021083381069558135,0.17202439263024605,0.012348779242548529,0.055767078338262624
1958,Mexico,0.02427455299747266,0.015512073701551093,0.019867549668874173,0.002690991242046685,0.0005811993132429863,0.08056128217064575,0.0022428223301689818,0.17099646273571442,0.014445659548865746,0.05660974650772736
1959,Mexico,0.02503199297410861,0.016013337071986676,0.019867549668874173,0.002667591318202801,0.0005885382032032625,0.09814457671078007,0.0039017448051212955,0.17165251909810111,0.01501325106359045,0.057434222817876524
1960,Mexico,0.025857099092416774,0.017398033547309635,0.019867549668874173,0.0028441543799339274,0.0006386872845984833,0.11744363902374144,0.004381802412034125,0.17243605175862484,0.015779677847255695,0.056354396540837876
1961,Mexico,0.02674485376807584,0.018294744806329852,0.019867549668874173,0.0032462076168879384,0.0007118723261467934,0.11554166389572387,0.005429587720739254,0.16720018609915627,0.01701903154549268,0.04919556793192155
1962,Mexico,0.0276877078863063,0.019185150010021402,0.026490066225165563,0.003193025971788201,0.0007289964027207712,0.09517855955310234,0.0068391185665684145,0.14442496213263786,0.017812788276482423,0.04577337378388417
1963,Mexico,0.028672151866603143,0.020774984711698342,0.026490066225165563,0.0035248794372105593,0.0007581481045074239,0.057112455942009706,0.01008546557501794,0.13456950157985353,0.01672473950401295,0.0443159004419294
1964,Mexico,0.029696712267286506,0.02328452103768305,0.026490066225165563,0.003958841661224412,0.0008313331460557341,0.07875241072022346,0.00992289287480455,0.12907908929958267,0.016942586910222705,0.043820736621580515
1965,Mexico,0.030760952513043845,0.02481154989628604,0.026490066225165563,0.004645948515913012,0.0008633388606047166,0.10476823834541464,0.011451586956392215,0.12435475273454927,0.018398203669897015,0.04292853879135146
1966,Mexico,0.03185424623949677,0.026541737835428625,0.026490066225165563,0.004522567099281623,0.0008299061396745692,0.07860610494114517,0.013418631512377231,0.12123401928302295,0.018733292589266936,0.0427691940382223
1967,Mexico,0.03297336460839623,0.028222733480444365,0.026490066225165563,0.0051798922327143705,0.0009037027553862356,0.08859479949458003,0.01448003547659762,0.11844212596363352,0.019924323771944658,0.04359486543401993
1968,Mexico,0.034120417733752864,0.03055913488997063,0.026490066225165563,0.0058840172138348865,0.00102255200113182,0.07719624925184546,0.016865002523707102,0.1172473401502028,0.02242085504710851,0.04339103693730886
1969,Mexico,0.03529072455804879,0.0325202231741255,0.026490066225165563,0.00643923358867614,0.0011854345866390617,0.0772361508279577,0.016875216515343544,0.1150485769950751,0.023532272904971396,0.04079584205801185
1970,Mexico,0.036484415447523164,0.03482892287045433,0.026490066225165563,0.007134849506580698,0.0012653469439842917,0.08138591474363237,0.01667774601037231,0.10374906168919085,0.02649895849135522,0.04292787485488009
1971,Mexico,0.03770347318172048,0.0361167408700858,0.026490066225165563,0.007553920869966624,0.0013795074544774774,0.12787125091441112,0.017542530635591164,0.10548704268385511,0.029075895263720127,0.04529600346096804
1972,Mexico,0.03895085980286548,0.03902915756030344,0.026490066225165563,0.007698574944637908,0.0015140537704158746,0.1346013167520117,0.01709651966746648,0.10776009935031744,0.03364158081168359,0.04745127403433429
1973,Mexico,0.04022781833788972,0.04202648292826556,0.026490066225165563,0.00894940723738372,0.0016618508598936594,0.11257564673804615,0.018346882476961066,0.11187872051146414,0.0356053761571163,0.04795719362551938
1974,Mexico,0.041529722301189384,0.044339539593077876,0.026490066225165563,0.010125785226989899,0.0018412459478115229,0.09571058056793243,0.02044585775825014,0.10864025417312335,0.03923194134121915,0.04952687223113594
1975,Mexico,0.04285309121735608,0.046741447406753366,0.026490066225165563,0.010904364511250047,0.0022707748685421338,0.13357717629846377,0.02135660534583299,0.10910834389207871,0.040926794161531076,0.05100798171147154
1976,Mexico,0.04418757461335477,0.04865515326313764,0.026490066225165563,0.011885034046889193,0.0022842295001359735,0.13908359380195517,0.021890286408837147,0.10981555316390894,0.04403369426027536,0.05477223592955953
1977,Mexico,0.04555942461162552,0.050147479832820835,0.033112582781456956,0.012808267405820625,0.0023812659340551813,0.15223781339362905,0.021434912615045723,0.11336662061551564,0.051257118163997896,0.05642371150844906
1978,Mexico,0.04697032990973146,0.05459476128029747,0.033112582781456956,0.013393265501917733,0.0025537298481216725,0.09459333643678926,0.022556749363115067,0.11490242582523648,0.0554354314151011,0.05842441767128001
1979,Mexico,0.04837169724996739,0.059859858684941515,0.033112582781456956,0.014156953925549954,0.003220753402289,0.14083926315089446,0.028517464648949362,0.1089528552863893,0.061619129061913414,0.06416547633922957
1980,Mexico,0.04968466415295798,0.06533231235145655,0.033112582781456956,0.015197186903700807,0.0035255211936949154,0.11266875041564142,0.03479821833939222,0.11913959182414116,0.06593528030821844,0.06891262210953598
1981,Mexico,0.05084324407927514,0.07100177566623256,0.033112582781456956,0.016175729173535963,0.002173534576568474,0.1314889938152557,0.03727511131122969,0.12249497909835283,0.07755328052448149,0.0706085814320074
1982,Mexico,0.051921809452475515,0.07064128952293348,0.033112582781456956,0.01780308751358791,0.0017448210880556712,0.15785063510008646,0.04026866202667725,0.12119951136792216,0.08222828586174294,0.08474378890750715
1983,Mexico,0.05300076289262039,0.06820691169431431,0.033112582781456956,0.018998610895429997,0.0021070768508170837,0.22899514530823967,0.044126997367343664,0.15621570775936858,0.08538746933797757,0.07270383214836165
1984,Mexico,0.054068959602147706,0.07068529585384724,0.039735099337748346,0.016709672890337323,0.0021712921379695004,0.15263682915475163,0.04417636499358647,0.13009849370920706,0.07750733452608088,0.0754508029050142
1985,Mexico,0.05511671003453728,0.07233732414485698,0.039735099337748346,0.017945614322455207,0.002154168061395523,0.0969741304781539,0.044640250447074925,0.13886959377688318,0.07838823021955454,0.07185532133794885
1986,Mexico,0.0561417161058522,0.07011776353067527,0.039735099337748346,0.020021825747148937,0.0026285457541055995,0.08328788987164992,0.04645919212433152,0.12352412691929979,0.08088872235664947,0.09015500393647935
1987,Mexico,0.05714913183019898,0.07141483652871937,0.039735099337748346,0.019009247224449945,0.0025313054621319397,0.05404003458136596,0.04122877724050291,0.1770195148349527,0.08696389238655002,0.08785366733941137
1988,Mexico,0.058163647966920695,0.07240037204173558,0.039735099337748346,0.021383275861702196,0.002363326425263395,0.058681917935758464,0.04180927243184076,0.16486420323456896,0.09143491333436052,0.0960920566507778
1989,Mexico,0.059180607712683485,0.07540930650001425,0.039735099337748346,0.021419439380370022,0.002253446933913704,0.034155749152091505,0.042245920574298705,0.19019626072231965,0.09202745827925107,0.10416910939960093
1990,Mexico,0.06030742072146663,0.07932930616613326,0.046357615894039736,0.02153005720217747,0.0025133659533401534,0.027585289618939947,0.043646088594461126,0.20765848368973241,0.09810183613676539,0.10470185202422944
1991,Mexico,0.06154375956178572,0.0833434568520013,0.046357615894039736,0.022838325671631,0.003240323775516403,0.024566070359779212,0.045046256614623546,0.21190052139429838,0.09333454271650962,0.093170205027566
1992,Mexico,0.06278796888482271,0.08691229814758035,0.046357615894039736,0.023304196882704693,0.0031618384245523383,0.02485868191793576,0.04704224081357848,0.17132976859804083,0.09764792135946287,0.08743193489279617
1993,Mexico,0.0640425771892628,0.08915588695251264,0.046357615894039736,0.024997500462680313,0.0030183223542180476,0.025151293476092306,0.047335041907156525,0.15271173346248765,0.09851455794998461,0.08675525084117432
1994,Mexico,0.06530529245471511,0.09375687731208728,0.046357615894039736,0.026354696045625597,0.00371082816519189,0.034740972268404606,0.04687030528769836,0.14849649013905877,0.09894114277996263,0.08959570385299598
1995,Mexico,0.06655980374241909,0.0882999340736812,0.052980132450331126,0.02943284966399837,0.0041275140284920174,0.03732127419033052,0.04843304600807417,0.15158799335661738,0.10221083430407459,0.0857244230757229
1996,Mexico,0.06778539191566663,0.09358575001836142,0.052980132450331126,0.02347012361541587,0.004539103440430842,0.04893263283899714,0.04844836699552883,0.1481562826937122,0.09396907279786969,0.08518238534049519
1997,Mexico,0.06899546953822663,0.10077865251799714,0.052980132450331126,0.02610580594655883,0.005136611398029998,0.0626188734455011,0.05340640876905229,0.1421868193567481,0.09380984614824,0.09028553384675099
1998,Mexico,0.07019620323638888,0.10656514331013696,0.052980132450331126,0.02745661973209215,0.005213465884558446,0.0827957704329321,0.05598288815934509,0.14929747974486876,0.09989373007438894,0.09433753813153141
1999,Mexico,0.0713842944411252,0.11148809370679802,0.052980132450331126,0.028530888963106835,0.005354739516293763,0.08334109197313294,0.06050768645428941,0.15412331017784567,0.10467528259759662,0.09232687292162987
2000,Mexico,0.07255049624477396,0.11965472961891008,0.059602649006622516,0.029571121941257685,0.005300920989918404,0.06861741038771031,0.059413938183220286,0.14596117331783048,0.10749898106826823,0.09381116929702805
2001,Mexico,0.07370320665855572,0.1206500801763967,0.059602649006622516,0.030987880966714676,0.0054430100538715295,0.0715967280707588,0.06911637907187161,0.14828497691826453,0.10451684812035317,0.09322796750057533
2002,Mexico,0.07485739657756334,0.12296321594375954,0.059602649006622516,0.02990722993828802,0.006245803072303968,0.060783400944337304,0.07055059373082218,0.14000388924501958,0.10915224483830376,0.09270637900866585
2003,Mexico,0.07600360687002491,0.1259777951600444,0.059602649006622516,0.030947462916438875,0.00707407834754292,0.049571058056793245,0.07845281859355038,0.1372826356577188,0.10510503611711951,0.09516360788921187
1852,Netherlands,0.0007484977621611824,0.0009630748999815415,0.0,0.0,0.0006356294137817015,0.0,0.0,0.09945871290348379,0.0,0.026303569548208495
1853,Netherlands,0.0007648155224109835,0.0009464323166180615,0.0,0.0,0.0007671178589033171,0.0,0.0,0.09939456877894351,0.0,0.026402761657031402
1854,Netherlands,0.0007812447003186752,0.0010255524674707692,0.0,0.0,0.0008500880870653288,0.0,0.0,0.09953260043934664,0.0,0.026670195267699853
1855,Netherlands,0.0007977868117707589,0.0009985812663275302,0.0,0.0,0.0012123438498267412,0.0,0.0,0.09962881662615707,0.0,0.026456540511212497
1856,Netherlands,0.0008144426147104857,0.001053286909348485,0.0,0.0,0.0009479399532023451,0.0,0.0,0.0995021522789636,0.0,0.026495712763023416
1857,Netherlands,0.0008312121091378557,0.0010403533457014132,0.0,0.0,0.0009628215911773496,0.0,0.0,0.09959227883369742,0.0,0.026445386378493453
1858,Netherlands,0.0008480960529961199,0.0010127332070092208,0.0,0.0,0.0008596694156245782,0.0,0.0,0.09964383771861271,0.0,0.026363589405220482
1859,Netherlands,0.0008658940764150354,0.0009733326221003835,0.0,0.0,0.0007559056659084507,0.0,0.0,0.09960039834313289,0.0,0.0262932121392551
1860,Netherlands,0.0008846183064866173,0.0010343550981725162,0.0,0.0,0.0007185996419437132,0.0,0.0,0.09945952485442734,0.0,0.02654736702049612
1861,Netherlands,0.0009042816282461318,0.001008648746812335,0.0,0.0,0.0009777032291523543,0.0,0.0,0.09972056708277799,0.0,0.02648044222418187
1862,Netherlands,0.0009248976846720962,0.0010654790843406658,0.0,0.0,0.0008977908718071242,0.0,0.0,0.0996750978299393,0.0,0.02662332135282102
1863,Netherlands,0.0009464793607997771,0.0011007136345473779,0.0,0.0,0.0011562828848524088,0.0,0.0,0.0995971505393587,0.0,0.02642267975117255
1864,Netherlands,0.0009682437012509379,0.0011660370151702982,0.0,0.0,0.0008305177138379255,0.0,0.0,0.09962800467521353,4.356948124195202e-06,0.02632959585788626
1865,Netherlands,0.0009901914639688294,0.0011795534657366266,0.0,0.0,0.000688632507939252,0.0,0.0,0.09961988516577805,1.0298241020825023e-05,0.026366245151105968
1866,Netherlands,0.0010123249227832049,0.0012412391178168087,0.0,0.0,0.0007805724904971569,0.0,0.0,0.0995520872619918,7.129551475955785e-06,0.026413915789750442
1867,Netherlands,0.0010346448356373156,0.0012028198000473608,0.0,0.0,0.0008537575320454668,0.0,0.0,0.09954762153180229,1.1486499600150988e-05,0.026452822466972815
1868,Netherlands,0.0010571534763609135,0.0012245233645940838,0.0,0.0,0.0008164515080807294,0.0,0.0,0.09973761805259249,1.4655189145020224e-05,0.026459594618980804
1869,Netherlands,0.0010814501052135133,0.0012836102012546197,0.0,0.0,0.0008545729642632754,0.0,0.0,0.0996783456337135,1.9012137269215428e-05,0.02649186193148946
1870,Netherlands,0.0011075680716981574,0.0013455027065044515,0.0,0.0,0.0008814822274509548,0.0,0.0,0.09972300293560862,1.9012137269215428e-05,0.0266704608422884
1871,Netherlands,0.0011355407253178871,0.001336240984375036,0.0,0.0,0.000996458170161949,0.0,0.0,0.10003763392623344,2.1784740620976013e-05,0.026698611748674553
1872,Netherlands,0.0011654029314622464,0.0013648774919634177,0.0,0.0,0.0010023700537410603,0.0,0.0,0.10010867963379387,2.4557343972736594e-05,0.02674203319390225
1873,Netherlands,0.0011971887975775286,0.0013998268774754504,0.0,0.0,0.001073312656690397,0.0,0.0,0.10009853024699952,2.6141688745171216e-05,0.026801654689031413
1874,Netherlands,0.001229336202623516,0.0013724089446780637,0.0,0.0,0.0010307063233099046,0.0,0.0,0.10035794857346308,3.3271240221127e-05,0.026809754713982146
1875,Netherlands,0.0012618489363164637,0.0014807622341065651,0.0,0.0,0.0009485515273657014,0.0,0.0,0.10054510326595087,3.485558499356162e-05,0.026861940120631946
1876,Netherlands,0.001294730788372626,0.001504308492568006,0.0,0.0,0.0010837094174674551,0.0,0.0,0.1004294002564953,4.079687789019144e-05,0.02701690289305006
1877,Netherlands,0.0013279870643947602,0.0015479339447009288,0.0,0.0,0.0012451649965935319,0.0,0.0,0.1005820470338823,4.079687789019144e-05,0.027064307957105987
1878,Netherlands,0.0013616200382126186,0.0015207448160309653,0.0,0.0,0.0012608620667863449,0.0,0.0,0.1006863827301282,4.9510774138581843e-05,0.027105472018331023
1879,Netherlands,0.0013957327901083312,0.001502972450489466,0.0,0.0,0.001337104979151437,0.0,0.0,0.10065918237351935,5.069903271790781e-05,0.02713521637224847
1880,Netherlands,0.0014303298677414038,0.0016256464656668626,0.0,0.0,0.0014422957352487294,0.0,0.0,0.10053738973198717,5.386772226277705e-05,0.02738020893018456
1881,Netherlands,0.0014654196084875973,0.0016528947234933514,0.0,0.0,0.001594781559978913,0.0,0.0,0.10097706116791835,5.941292896629821e-05,0.027361884283574705
1882,Netherlands,0.0015010073179496676,0.0017015336952791963,0.0,0.0,0.0016029358821569978,0.0,0.0,0.10089870790186597,6.535422186292804e-05,0.027358431813923573
1883,Netherlands,0.0015371005755601245,0.0018435745856605057,0.0,0.0,0.0016200599587309756,0.0,0.0,0.10084633706600714,7.248377333888382e-05,0.027499186345854337
1884,Netherlands,0.0015736099440153558,0.0018790769968789675,0.0,0.0,0.0017941547372330837,0.0,0.0,0.10092022460187,8.278201435970884e-05,0.027503966688448213
1885,Netherlands,0.0016105399709748665,0.0019250980697548493,0.0,0.0,0.0017910968664163018,0.0,0.0,0.10093159191507967,9.149591060809925e-05,0.027533312680482834
1886,Netherlands,0.001647895204098163,0.0019582541015680604,0.0,0.0,0.0018726400881971489,0.0,0.0,0.1008577043792168,9.268416918742521e-05,0.027569563611819718
1887,Netherlands,0.0016856809489880014,0.0020120493731105435,0.0,0.0,0.001907703673562913,0.0,0.0,0.10088815253959986,0.00010298241020825023,0.027693188582789095
1888,Netherlands,0.0017239017533038881,0.002042707148621476,0.0,0.0,0.001939097813948539,0.0,0.0,0.1011975058490916,0.00010892370310488006,0.027816946341052747
1889,Netherlands,0.001763312528523773,0.0021205808410341255,0.0,0.0,0.002157837506375661,0.0,0.0,0.10114026330757148,0.00010892370310488006,0.027806190570216528
1890,Netherlands,0.0018039352550019347,0.002027734222343418,0.0,0.0,0.0021011649672379724,0.0,0.0,0.10120846718682949,0.00012041020270503104,0.027854790719920926
1891,Netherlands,0.0018457941869224031,0.0020332136560189925,0.0,0.0,0.0020316493706698,0.0,0.0,0.10148940221329707,0.00012635149560166086,0.02802157156152945
1892,Netherlands,0.0018889128205259581,0.0020990020607608716,0.0,0.0,0.0023565991094664754,0.0,0.0,0.10134040921515602,0.00013783799520181183,0.02789037771478644
1893,Netherlands,0.0019333161679398814,0.002074109081376569,0.0,0.0,0.002231022547923971,0.0,0.0,0.10117761305097468,0.00014932449480196285,0.02801068300339896
1894,Netherlands,0.00197827963541626,0.0022071239752290577,0.0,0.0,0.002255689372512677,0.0,0.0,0.10148859026235352,0.00015685013247102728,0.028063399559225856
1895,Netherlands,0.002023810044444352,0.002221290846517162,0.0,0.0,0.0022803561971013833,0.0,0.0,0.10158602437557927,0.00017110923542293884,0.027989304249020797
1896,Netherlands,0.0020699142165134174,0.0023220671003862715,0.0,0.0,0.0022758713199034367,0.0,0.0,0.10135664823402699,0.0001829918212161985,0.028137893231313743
1897,Netherlands,0.0021165997310559643,0.0023873172122717587,0.0,0.0,0.002452208537004518,0.0,0.0,0.10145814210197047,0.00018418007979552448,0.028228321378714543
1898,Netherlands,0.0021638749254477545,0.0024277431639919086,0.0,0.0,0.0025708539246956505,0.0,0.0,0.10148777831140997,0.00019447832081634947,0.028171621204059416
1899,Netherlands,0.002212977521017596,0.002464837711796268,0.0,0.0,0.0025313054621319397,0.0,0.0,0.10138263066422051,0.00020477656183717451,0.02815316377015529
1900,Netherlands,0.0022639484467010407,0.002438573291942061,0.0,0.0,0.002605305935898058,0.0,0.0,0.1011865445113537,0.00019725092416811006,0.028402803883390983
1901,Netherlands,0.0023168286314336397,0.0025682824902076833,0.0,0.0,0.002877864154700539,0.0,0.0,0.10139927565856326,0.00020477656183717451,0.028294051089380327
1902,Netherlands,0.0023716612779806972,0.0026880570013952114,0.0,0.0,0.0028046791131522285,0.0,0.0,0.1011975058490916,0.0002190356647890861,0.028202427856331057
1903,Netherlands,0.0024284880732210173,0.002688971031366646,0.0,0.0,0.002796524790974144,0.0,0.0,0.10092184850375709,0.0002309182505823457,0.028254746050275132
1904,Netherlands,0.002486121320080352,0.00273074845016269,0.0,0.0,0.002997528832663932,0.0,0.0,0.10067745126974917,0.0002352751987065409,0.028438656452845042
1905,Netherlands,0.002544572387707468,0.002878072599894246,0.0,0.0,0.0031820203719430977,0.0,0.0,0.10088734058865631,0.00022062000956152072,0.02849070907220057
1906,Netherlands,0.0026038534031943778,0.00294196254342328,0.0,0.0,0.0032647867420506575,0.0,0.0,0.1008719135207289,0.0002293339058099111,0.028599727440799777
1907,Netherlands,0.0026639757356898483,0.002887278356969158,0.0,0.0,0.0035560999018627326,0.0,0.0,0.10061208921879357,0.0002424047501824967,0.028676744071478872
1908,Netherlands,0.002724951512285893,0.002948428979173158,0.0,0.0,0.003662309948232286,0.0,0.0,0.10063604177162823,0.0002424047501824967,0.028706090063513493
1909,Netherlands,0.0027871612204944914,0.003116523481111498,0.0,0.0,0.0037338641253449787,0.0,0.0,0.10058610678860004,0.0002396321468307361,0.02879054278267195
1910,Netherlands,0.0028506268406699228,0.0032522142164922163,0.0,0.0,0.00393711060563374,0.0,0.0,0.10043995561876141,0.0002396321468307361,0.028842728189321754
1911,Netherlands,0.0029153726269962156,0.003362275132230397,0.0,0.0,0.004123029151294071,0.0,0.0,0.10022722447155187,0.0002408204054100621,0.029103788009865038
1912,Netherlands,0.0029814220757141503,0.0034631993078690073,0.0,0.0,0.004375609280760244,0.0,0.0,0.10051993278670088,0.00024398909495493133,0.02941358076740699
1913,Netherlands,0.0030487994410077577,0.003645486389424375,0.0,0.0,0.00495293529096864,0.0,0.0,0.1003124793206244,0.0002483460430791265,0.029711422668464257
1914,Netherlands,0.003117159858697853,0.003541347881644766,0.0,0.0,0.00548255851643524,0.0,0.0,0.1001565847394632,0.00025983254267927753,0.029471874389593408
1915,Netherlands,0.0031865192455927064,0.003668415054722512,0.006622516556291391,0.0,0.00503957496411079,0.0,0.0,0.10012491865266483,0.0004368830709988462,0.029273490171947598
1916,Netherlands,0.003256892002614086,0.003771733664565824,0.006622516556291391,0.0,0.004891777874633005,0.0,0.0,0.10004209965642295,0.00021349045808556491,0.02895493345298354
1917,Netherlands,0.0033282917727405093,0.0035184429471117897,0.006622516556291391,0.0,0.004471218708298287,0.0,0.0,0.0999353281073464,0.00018418007979552448,0.027109588424453525
