country_order,year,country_index,population_lag_1,population_lag_2,gdp_lag_1,gdp_lag_2,temperature_change_from_co2_lag_1,temperature_change_from_co2_lag_2,total_ghg_lag_1,total_ghg_lag_2,cement_co2_lag_1,cement_co2_lag_2,coal_co2_lag_1,coal_co2_lag_2,flaring_co2_lag_1,flaring_co2_lag_2,gas_co2_lag_1,gas_co2_lag_2,land_use_change_co2_lag_1,land_use_change_co2_lag_2,oil_co2_lag_1,oil_co2_lag_2
8,1930,Kanada,10041248.0,9880096.0,8286.078810920715,8433.329995174136,5.975352864504492e-10,6.072815486813083e-10,3.560334332943475e-05,3.498508516516439e-05,9.590441347529709e-08,8.795461096734283e-08,8.35543549965104e-06,8.259535130023029e-06,0.0,0.0,1.4958300004142912e-07,1.2084902818758036e-07,3.06731792701465e-05,3.0551626219016494e-05,1.2613969896968984e-06,1.0231681959365577e-06
8,1931,Kanada,10191122.0,10041248.0,7892.405965113557,8286.078810920715,5.887477355290222e-10,5.975352864504492e-10,3.7765714118622073e-05,3.560334332943475e-05,9.096152513923394e-08,9.590441347529709e-08,7.800711246514368e-06,8.35543549965104e-06,0.0,0.0,1.5278003736978126e-07,1.4958300004142912e-07,3.368922479781912e-05,3.06731792701465e-05,1.2134090829253147e-06,1.2613969896968984e-06
8,1932,Kanada,10329362.0,10191122.0,6584.431263034445,7892.405965113557,6.776798024892535e-10,5.887477355290222e-10,3.614811834457927e-05,3.7765714118622073e-05,7.74491202844861e-08,9.096152513923394e-08,5.926213061368165e-06,7.800711246514368e-06,0.0,0.0,1.3263161848718247e-07,1.5278003736978126e-07,3.396744155156921e-05,3.368922479781912e-05,1.206754105432649e-06,1.2134090829253147e-06
8,1933,Kanada,10455609.0,10329362.0,6041.397356768028,6584.431263034445,6.694971091593038e-10,6.776798024892535e-10,3.2804593209252566e-05,3.614811834457927e-05,3.4718207232118186e-08,7.74491202844861e-08,5.5221077987901044e-06,5.926213061368165e-06,0.0,0.0,1.1840534587703116e-07,1.3263161848718247e-07,3.146177329316733e-05,3.396744155156921e-05,1.0394420831919021e-06,1.206754105432649e-06
8,1934,Kanada,10569491.0,10455609.0,5549.639647169386,6041.397356768028,6.622835479967768e-10,6.694971091593038e-10,3.391856807484864e-05,3.2804593209252566e-05,1.7881655795912974e-08,3.4718207232118186e-08,5.339897635562583e-06,5.5221077987901044e-06,0.0,0.0,1.1580500896400783e-07,1.1840534587703116e-07,3.2775088223264486e-05,3.146177329316733e-05,1.1003368090289307e-06,1.0394420831919021e-06
8,1935,Kanada,10684614.0,10569491.0,6073.171333657912,5549.639647169386,6.55147673093291e-10,6.622835479967768e-10,3.577012702564641e-05,3.391856807484864e-05,2.555075925063835e-08,1.7881655795912974e-08,6.098114541152353e-06,5.339897635562583e-06,0.0,0.0,1.1483802784078116e-07,1.1580500896400783e-07,3.353354646223064e-05,3.2775088223264486e-05,1.2407561003139655e-06,1.1003368090289307e-06
8,1936,Kanada,10800991.0,10684614.0,6493.342143142236,6073.171333657912,6.48088680010936e-10,6.55147673093291e-10,3.5478596362130104e-05,3.577012702564641e-05,2.5275458520426506e-08,2.555075925063835e-08,5.8265949855897486e-06,6.098114541152353e-06,0.0,0.0,1.2211842413348923e-07,1.1483802784078116e-07,3.343359882440417e-05,3.353354646223064e-05,1.3212676503480098e-06,1.2407561003139655e-06
8,1937,Kanada,10918635.0,10800991.0,6769.297115985652,6493.342143142236,6.41105779248047e-10,6.48088680010936e-10,3.400122817549996e-05,3.5478596362130104e-05,3.56271640182129e-08,2.5275458520426506e-08,6.305092165824758e-06,5.8265949855897486e-06,0.0,0.0,1.3628077136015628e-07,1.2211842413348923e-07,3.128550409460523e-05,3.343359882440417e-05,1.4144625221009769e-06,1.3212676503480098e-06
8,1938,Kanada,11037560.0,10918635.0,7326.015120733206,6769.297115985652,6.341981379942669e-10,6.41105779248047e-10,3.3978524239052836e-05,3.400122817549996e-05,4.375967152160441e-08,3.56271640182129e-08,6.723134460877222e-06,6.305092165824758e-06,0.0,0.0,1.5537854380859537e-07,1.3628077136015628e-07,3.047385472876252e-05,3.128550409460523e-05,1.5472622572380126e-06,1.4144625221009769e-06
8,1939,Kanada,11157781.0,11037560.0,7437.0694029574515,7326.015120733206,7.169884406227367e-10,6.341981379942669e-10,3.3610804872402497e-05,3.3978524239052836e-05,3.8717375793627784e-08,4.375967152160441e-08,5.957188082469085e-06,6.723134460877222e-06,0.0,0.0,1.586336924877805e-07,1.5537854380859537e-07,3.081508769530429e-05,3.047385472876252e-05,1.5122182448284298e-06,1.5472622572380126e-06
8,1940,Kanada,11296195.0,11157781.0,7784.214268964019,7437.0694029574515,7.082030719193499e-10,7.169884406227367e-10,3.438954444394772e-05,3.3610804872402497e-05,3.9924948179453345e-08,3.8717375793627784e-08,6.5681408651320196e-06,5.957188082469085e-06,0.0,0.0,1.6474573960523875e-07,1.586336924877805e-07,3.0826132162201524e-05,3.081508769530429e-05,1.6374540276615268e-06,1.5122182448284298e-06
8,1941,Kanada,11453308.0,11296195.0,8732.34346478764,7784.214268964019,6.984881573079149e-10,7.082030719193499e-10,3.20716076089109e-05,3.438954444394772e-05,5.16881236407857e-08,3.9924948179453345e-08,7.396814963851492e-06,6.5681408651320196e-06,0.0,0.0,1.906872669450608e-07,1.6474573960523875e-07,2.672179950106991e-05,3.0826132162201524e-05,1.8446199124305395e-06,1.6374540276615268e-06
8,1942,Kanada,11629639.0,11453308.0,9801.216555733157,8732.34346478764,6.878975349105849e-10,6.984881573079149e-10,3.524107670066113e-05,3.20716076089109e-05,5.6579572246395615e-08,5.16881236407857e-08,8.05820369832632e-06,7.396814963851492e-06,0.0,0.0,1.982004772461123e-07,1.906872669450608e-07,2.872720296820907e-05,2.672179950106991e-05,2.018549329003248e-06,1.8446199124305395e-06
8,1943,Kanada,11825718.0,11629639.0,11345.822027550463,9801.216555733157,6.764916937812994e-10,6.878975349105849e-10,3.5389901907013174e-05,3.524107670066113e-05,6.05460065934263e-08,5.6579572246395615e-08,8.919712105429877e-06,8.05820369832632e-06,0.0,0.0,2.0446961444539775e-07,1.982004772461123e-07,2.7881605159196256e-05,2.872720296820907e-05,1.8993349917527204e-06,2.018549329003248e-06
8,1944,Kanada,12042086.0,11825718.0,11647.098606669973,11345.822027550463,6.64336727042142e-10,6.764916937812994e-10,3.385343702079523e-05,3.5389901907013174e-05,4.766616016527369e-08,6.05460065934263e-08,9.180054020540959e-06,8.919712105429877e-06,0.0,0.0,1.947337031142279e-07,2.0446961444539775e-07,2.5747781572063182e-05,2.7881605159196256e-05,2.0425032672910655e-06,1.8993349917527204e-06
8,1945,Kanada,12262412.0,12042086.0,11869.407006712872,11647.098606669973,7.339502212125966e-10,6.64336727042142e-10,3.40838327728672e-05,3.385343702079523e-05,4.5912663838076875e-08,4.766616016527369e-08,8.954926649014892e-06,9.180054020540959e-06,0.0,0.0,1.944968086213381e-07,1.947337031142279e-07,2.5691356643374892e-05,2.5747781572063182e-05,2.254776629589676e-06,2.0425032672910655e-06
8,1946,Kanada,12486770.0,12262412.0,11294.63199850722,11869.407006712872,7.207628554061618e-10,7.339502212125966e-10,3.380505927473638e-05,3.40838327728672e-05,5.3256366538344186e-08,4.5912663838076875e-08,8.04026982157916e-06,8.954926649014892e-06,0.0,0.0,2.0541741379075614e-07,1.944968086213381e-07,2.64367806886809e-05,2.5691356643374892e-05,2.153799581477035e-06,2.254776629589676e-06
8,1947,Kanada,12715233.0,12486770.0,10977.417731314872,11294.63199850722,7.078124325366274e-10,7.207628554061618e-10,3.14341074206033e-05,3.380505927473638e-05,7.148905568619938e-08,5.3256366538344186e-08,8.315459103266138e-06,8.04026982157916e-06,0.0,0.0,1.9936716849781676e-07,2.0541741379075614e-07,2.34549378686179e-05,2.64367806886809e-05,2.2999971766148527e-06,2.153799581477035e-06
8,1948,Kanada,12947875.0,12715233.0,11257.098530840003,10977.417731314872,6.950947549308284e-10,7.078124325366274e-10,3.3834046127260264e-05,3.14341074206033e-05,7.24443200139019e-08,7.148905568619938e-08,8.374810538408813e-06,8.315459103266138e-06,0.0,0.0,2.1532490852746106e-07,1.9936716849781676e-07,2.547282855294788e-05,2.34549378686179e-05,2.424027108695442e-06,2.2999971766148527e-06
8,1949,Kanada,13184774.0,12947875.0,11256.922978581202,11257.098530840003,6.826055569856563e-10,6.950947549308284e-10,3.37626568343151e-05,3.3834046127260264e-05,8.403632857112303e-08,7.24443200139019e-08,8.957605189137106e-06,8.374810538408813e-06,0.0,0.0,2.3314772024154527e-07,2.1532490852746106e-07,2.4317747122552123e-05,2.547282855294788e-05,2.7470322964959433e-06,2.424027108695442e-06
8,1950,Kanada,13449459.0,13184774.0,11276.35968227421,11256.922978581202,6.691718975462135e-10,6.826055569856563e-10,3.061230938731439e-05,3.37626568343151e-05,9.2940541325863e-08,8.403632857112303e-08,7.530488772819784e-06,8.957605189137106e-06,0.0,0.0,2.3807649066033066e-07,2.3314772024154527e-07,2.1987427152274304e-05,2.4317747122552123e-05,2.921158390088404e-06,2.7470322964959433e-06
8,1951,Kanada,13741739.0,13449459.0,11850.082426976673,11276.35968227421,7.277099354019168e-10,6.691718975462135e-10,3.416583592513291e-05,3.061230938731439e-05,9.547554352473148e-08,9.2940541325863e-08,7.045687594561357e-06,7.530488772819784e-06,0.0,0.0,2.586281110418412e-07,2.3807649066033066e-07,2.6250753270746883e-05,2.1987427152274304e-05,3.816693069195973e-06,2.921158390088404e-06
8,1952,Kanada,14083297.0,13741739.0,12217.907612968753,11850.082426976673,7.100610034709912e-10,7.277099354019168e-10,3.530558220848428e-05,3.416583592513291e-05,9.472213786303024e-08,9.547554352473148e-08,6.87914200772731e-06,7.045687594561357e-06,0.0,0.0,2.8984690161685857e-07,2.586281110418412e-07,2.718610563989384e-05,2.6250753270746883e-05,4.287419345058192e-06,3.816693069195973e-06
8,1953,Kanada,14482799.0,14083297.0,12747.03863969941,12217.907612968753,6.904742653681792e-10,7.100610034709912e-10,3.195867041999271e-05,3.530558220848428e-05,1.0039495818453325e-07,9.472213786303024e-08,6.203842226906553e-06,6.87914200772731e-06,0.0,0.0,2.952467958714334e-07,2.8984690161685857e-07,2.4290815608226006e-05,2.718610563989384e-05,4.407366283271625e-06,4.287419345058192e-06
8,1954,Kanada,14897875.0,14482799.0,12969.878097111165,12747.03863969941,6.712366696592635e-10,6.904742653681792e-10,3.410123927070136e-05,3.195867041999271e-05,1.1706367518857555e-07,1.0039495818453325e-07,5.566968443486068e-06,6.203842226906553e-06,8.531418071369238e-08,0.0,3.229319617730717e-07,2.952467958714334e-07,2.663608064908586e-05,2.4290815608226006e-05,4.688252519235126e-06,4.407366283271625e-06
8,1955,Kanada,15318985.0,14897875.0,12526.156202646585,12969.878097111165,6.527847634813926e-10,6.712366696592635e-10,3.326277818014705e-05,3.410123927070136e-05,1.1482483989637694e-07,1.1706367518857555e-07,5.227761499864384e-06,5.566968443486068e-06,0.0,8.531418071369238e-08,3.8821109884238413e-07,3.229319617730717e-07,2.600870749596008e-05,2.663608064908586e-05,4.907505294900413e-06,4.688252519235126e-06
8,1956,Kanada,15728280.0,15318985.0,13339.682404433288,12526.156202646585,6.993771728377165e-10,6.527847634813926e-10,3.264552767371893e-05,3.326277818014705e-05,1.2544283290989226e-07,1.1482483989637694e-07,4.5913475599366234e-06,5.227761499864384e-06,1.3300882232513663e-07,0.0,4.729061283242668e-07,3.8821109884238413e-07,2.5187687401292447e-05,2.600870749596008e-05,5.452344439442838e-06,4.907505294900413e-06
8,1957,Kanada,16159621.0,15728280.0,14034.624282339295,13339.682404433288,6.80709033955685e-10,6.993771728377165e-10,3.436961795081704e-05,3.264552767371893e-05,1.3942158668201438e-07,1.2544283290989226e-07,4.856735191994911e-06,4.5913475599366234e-06,2.0545036297571583e-07,1.3300882232513663e-07,5.285396235468641e-07,4.729061283242668e-07,2.5884456077280527e-05,2.5187687401292447e-05,6.015363850426938e-06,5.452344439442838e-06
8,1958,Kanada,16641328.0,16159621.0,14023.05808286454,14034.624282339295,6.610049390289044e-10,6.80709033955685e-10,3.1303150806233734e-05,3.436961795081704e-05,1.6290767179157817e-07,1.3942158668201438e-07,3.9012511501485936e-06,4.856735191994911e-06,2.519029731281061e-07,2.0545036297571583e-07,6.528325143281835e-07,5.285396235468641e-07,2.3502571429395538e-05,2.5884456077280527e-05,6.016466955041088e-06,6.015363850426938e-06
8,1959,Kanada,17104090.0,16641328.0,13887.651526623164,14023.05808286454,6.431210312854996e-10,6.610049390289044e-10,3.240189919487094e-05,3.1303150806233734e-05,1.6124798220776435e-07,1.6290767179157817e-07,3.348029623324012e-06,3.9012511501485936e-06,2.418719733116465e-07,2.519029731281061e-07,7.851338481029976e-07,6.528325143281835e-07,2.4822600910074725e-05,2.3502571429395538e-05,6.113566988948257e-06,6.016466955041088e-06
8,1960,Kanada,17515523.0,17104090.0,14110.475689021676,13887.651526623164,6.280143618891654e-10,6.431210312854996e-10,3.16059646063666e-05,3.240189919487094e-05,1.6082876885834356e-07,1.6124798220776435e-07,3.0570597292470226e-06,3.348029623324012e-06,1.8012593743275606e-07,2.418719733116465e-07,9.879807756810915e-07,7.851338481029976e-07,2.4191284496614803e-05,2.4822600910074725e-05,6.146490744238696e-06,6.113566988948257e-06
8,1961,Kanada,17898792.0,17515523.0,14238.833576701712,14110.475689021676,6.704363065395698e-10,6.280143618891654e-10,2.884926535824317e-05,3.16059646063666e-05,1.4498185128918198e-07,1.6082876885834356e-07,2.7731480426165076e-06,3.0570597292470226e-06,1.791182332304884e-07,1.8012593743275606e-07,1.2032655611618929e-06,9.879807756810915e-07,2.0122363565094224e-05,2.4191284496614803e-05,6.4664699159585746e-06,6.146490744238696e-06
8,1962,Kanada,18263079.0,17898792.0,14366.715157285362,14238.833576701712,6.570633571699493e-10,6.704363065395698e-10,2.8540532513712506e-05,2.884926535824317e-05,1.5243869886342822e-07,1.4498185128918198e-07,2.4965669808469864e-06,2.7731480426165076e-06,2.186925873780648e-07,1.791182332304884e-07,1.2575097550637546e-06,1.2032655611618929e-06,1.9665906280096585e-05,2.0122363565094224e-05,6.4973710073750435e-06,6.4664699159585746e-06
8,1963,Kanada,18613596.0,18263079.0,15082.72620508149,14366.715157285362,6.446900426978215e-10,6.570633571699493e-10,2.8632457693827672e-05,2.8540532513712506e-05,1.6579278931378977e-07,1.5243869886342822e-07,2.526701449843437e-06,2.4965669808469864e-06,2.476147005661883e-07,2.186925873780648e-07,1.3956464941003341e-06,1.2575097550637546e-06,1.89535649102946e-05,1.9665906280096585e-05,6.784664285181649e-06,6.4973710073750435e-06
8,1964,Kanada,18964256.0,18613596.0,15552.397952864589,15082.72620508149,6.327693530397396e-10,6.446900426978215e-10,2.7554679709027338e-05,2.8632457693827672e-05,1.6578557049641179e-07,1.6579278931378977e-07,2.4572015901915688e-06,2.526701449843437e-06,2.389758923313417e-07,2.476147005661883e-07,1.1793238817278145e-06,1.3956464941003341e-06,1.7653210334220336e-05,1.89535649102946e-05,7.080214483499906e-06,6.784664285181649e-06
8,1965,Kanada,19321670.0,18964256.0,16259.192184526493,15552.397952864589,6.210643282904635e-10,6.327693530397396e-10,2.888285536395146e-05,2.7554679709027338e-05,1.8357626437052284e-07,1.6578557049641179e-07,2.687086571709381e-06,2.4572015901915688e-06,2.1902868644377014e-07,2.389758923313417e-07,1.7679113658394953e-06,1.1793238817278145e-06,1.7595942793764723e-05,1.7653210334220336e-05,7.438280438492118e-06,7.080214483499906e-06
8,1966,Kanada,19685519.0,19321670.0,17020.98996282496,16259.192184526493,6.603839096139655e-10,6.210643282904635e-10,3.08858506600715e-05,2.888285536395146e-05,1.9034296225565603e-07,1.8357626437052284e-07,2.7520737451727844e-06,2.687086571709381e-06,2.1386278919036882e-07,2.1902868644377014e-07,1.932181722005907e-06,1.7679113658394953e-06,1.8621657879581432e-05,1.7595942793764723e-05,7.70861057816154e-06,7.438280438492118e-06
8,1967,Kanada,20053665.0,19685519.0,17791.528720560556,17020.98996282496,6.482605548661553e-10,6.603839096139655e-10,2.7563041468978364e-05,3.08858506600715e-05,1.9951465230919138e-07,1.9034296225565603e-07,2.622064345844014e-06,2.7520737451727844e-06,2.115822718690075e-07,2.1386278919036882e-07,2.1154237891178493e-06,1.932181722005907e-06,1.4453517598902744e-05,1.8621657879581432e-05,7.770449940197964e-06,7.70861057816154e-06
8,1968,Kanada,20408776.0,20053665.0,18013.59690517452,17791.528720560556,6.369808752862003e-10,6.482605548661553e-10,2.8159503539065746e-05,2.7563041468978364e-05,1.7556172893465047e-07,1.9951465230919138e-07,2.8083996806079894e-06,2.622064345844014e-06,2.050098447844202e-07,2.115822718690075e-07,2.2080697049151796e-06,2.1154237891178493e-06,1.3610468359297982e-05,1.4453517598902744e-05,8.402757715602347e-06,7.770449940197964e-06
8,1969,Kanada,20734171.0,20408776.0,18657.862193574078,18013.59690517452,6.269843149263117e-10,6.369808752862003e-10,2.8584600753992044e-05,2.8159503539065746e-05,1.7652019943310007e-07,1.7556172893465047e-07,2.9216504484312395e-06,2.8083996806079894e-06,2.070977421764294e-07,2.050098447844202e-07,2.6779464681756507e-06,2.2080697049151796e-06,1.2783969033534063e-05,1.3610468359297982e-05,8.642978781259207e-06,8.402757715602347e-06
8,1970,Kanada,21037620.0,20734171.0,19358.463868821662,18657.862193574078,6.179406225609171e-10,6.269843149263117e-10,2.828414050638808e-05,2.8584600753992044e-05,1.7587540795964563e-07,1.7652019943310007e-07,2.810156281936835e-06,2.9216504484312395e-06,2.1266664194904176e-07,2.070977421764294e-07,2.771130954927411e-06,2.6779464681756507e-06,1.2279668517636499e-05,1.2783969033534063e-05,8.628780251758517e-06,8.642978781259207e-06
8,1971,Kanada,21440020.0,21037620.0,19484.68286279584,19358.463868821662,6.529844654995658e-10,6.179406225609171e-10,2.9665550685120627e-05,2.828414050638808e-05,1.661379047221038e-07,1.7587540795964563e-07,2.7432343813112113e-06,2.810156281936835e-06,2.2406695516142244e-07,2.1266664194904176e-07,2.920939439422165e-06,2.771130954927411e-06,1.207475552728029e-05,1.2279668517636499e-05,9.858759460112445e-06,8.628780251758517e-06
8,1972,Kanada,21895693.0,21440020.0,20143.53346295091,19484.68286279584,6.39395154106335e-10,6.529844654995658e-10,2.9347506836161794e-05,2.9665550685120627e-05,1.8578996335032647e-07,1.661379047221038e-07,2.551917402203255e-06,2.7432343813112113e-06,2.0766641183725036e-07,2.2406695516142244e-07,3.0813822608857363e-06,2.920939439422165e-06,1.1534871264408027e-05,1.207475552728029e-05,1.0062572579913319e-05,9.858759460112445e-06
8,1973,Kanada,22230876.0,21895693.0,20887.26159490971,20143.53346295091,6.297547609010099e-10,6.39395154106335e-10,3.0343338697044597e-05,2.9347506836161794e-05,2.013865760395587e-07,1.8578996335032647e-07,2.7958862259858766e-06,2.551917402203255e-06,1.9594369560605708e-07,2.0766641183725036e-07,3.4404852062509816e-06,3.0813822608857363e-06,1.1297395568217825e-05,1.1534871264408027e-05,1.0495222950278704e-05,1.0062572579913319e-05
8,1974,Kanada,22512230.0,22230876.0,22104.315595212025,20887.26159490971,6.218841936138712e-10,6.297547609010099e-10,3.0478233386919022e-05,3.0343338697044597e-05,2.2187939622152048e-07,2.013865760395587e-07,2.310477460473707e-06,2.7958862259858766e-06,1.8749808437458218e-07,1.9594369560605708e-07,3.636601083055743e-06,3.4404852062509816e-06,1.1159667434101376e-05,1.1297395568217825e-05,1.0579804843855985e-05,1.0495222950278704e-05
8,1975,Kanada,22824083.0,22512230.0,22693.21612824489,22104.315595212025,6.572005543442862e-10,6.218841936138712e-10,2.976435022603099e-05,3.0478233386919022e-05,2.2498165643719398e-07,2.2187939622152048e-07,2.125255152638553e-06,2.310477460473707e-06,1.5492407734409309e-07,1.8749808437458218e-07,3.6591174331078276e-06,3.636601083055743e-06,1.0300654795200316e-05,1.1159667434101376e-05,1.0906111759232562e-05,1.0579804843855985e-05
8,1976,Kanada,23148980.0,22824083.0,22878.36162180796,22693.21612824489,6.479767143087946e-10,6.572005543442862e-10,2.9449764093277544e-05,2.976435022603099e-05,2.1309794211235224e-07,2.2498165643719398e-07,2.6474168624276316e-06,2.125255152638553e-06,1.1521025980410367e-07,1.5492407734409309e-07,3.711351428875052e-06,3.6591174331078276e-06,9.980396544469778e-06,1.0300654795200316e-05,1.0453462744362818e-05,1.0906111759232562e-05
8,1977,Kanada,23455783.0,23148980.0,23816.50174304563,22878.36162180796,6.395011413603204e-10,6.479767143087946e-10,2.9886744774199183e-05,2.9449764093277544e-05,2.0323346272430982e-07,2.1309794211235224e-07,2.5196344969596623e-06,2.6474168624276316e-06,1.0372708512864397e-07,1.1521025980410367e-07,4.217637927499585e-06,3.711351428875052e-06,1.0763571610463825e-05,9.980396544469778e-06,9.96487731831421e-06,1.0453462744362818e-05
8,1978,Kanada,23730341.0,23455783.0,24332.54851247186,23816.50174304563,6.321021682747837e-10,6.395011413603204e-10,2.9939561340479683e-05,2.9886744774199183e-05,2.0126133037869114e-07,2.0323346272430982e-07,2.740457880483049e-06,2.5196344969596623e-06,9.806011637169479e-08,1.0372708512864397e-07,4.296356297619153e-06,4.217637927499585e-06,1.0573172968732307e-05,1.0763571610463825e-05,9.848193921865682e-06,9.96487731831421e-06
8,1979,Kanada,23978742.0,23730341.0,25053.99445558904,24332.54851247186,6.67257690165731e-10,6.321021682747837e-10,3.0176228594477556e-05,2.9939561340479683e-05,2.1323053561358642e-07,2.0126133037869114e-07,2.898775924108112e-06,2.740457880483049e-06,1.0559352946872692e-07,9.806011637169479e-08,4.360153672782334e-06,4.296356297619153e-06,1.0719619903329374e-05,1.0573172968732307e-05,9.751262180476357e-06,9.848193921865682e-06
8,1980,Kanada,24237173.0,23978742.0,25817.246617004384,25053.99445558904,6.601429960499106e-10,6.67257690165731e-10,2.9713366323704503e-05,3.0176228594477556e-05,2.4066338099744553e-07,2.1323053561358642e-07,3.136834481480163e-06,2.898775924108112e-06,1.2171386489670228e-07,1.0559352946872692e-07,4.6446423433954114e-06,4.360153672782334e-06,9.359961246305418e-06,1.0719619903329374e-05,1.0079310817313554e-05,9.751262180476357e-06
8,1981,Kanada,24533779.0,24237173.0,25846.553114218565,25817.246617004384,6.521620660233387e-10,6.601429960499106e-10,3.135240600316812e-05,2.9713366323704503e-05,2.1227875249059674e-07,2.4066338099744553e-07,3.308581201452903e-06,3.136834481480163e-06,1.2770148455319502e-07,1.2171386489670228e-07,4.566805627457556e-06,4.6446423433954114e-06,1.1245760386119073e-05,9.359961246305418e-06,9.835174597439718e-06,1.0079310817313554e-05
8,1982,Kanada,24844977.0,24533779.0,26314.148812293126,25846.553114218565,6.842429357048711e-10,6.521620660233387e-10,3.02846728334665e-05,3.135240600316812e-05,2.0261640813754827e-07,2.1227875249059674e-07,3.3684474733061736e-06,3.308581201452903e-06,1.1962176499499274e-07,1.2770148455319502e-07,4.428500779050832e-06,4.566805627457556e-06,1.0922489483487952e-05,1.1245760386119073e-05,9.17320229356622e-06,9.835174597439718e-06
8,1983,Kanada,25140164.0,24844977.0,25212.762547770173,26314.148812293126,6.762087948193179e-10,6.842429357048711e-10,2.7497513540484464e-05,3.02846728334665e-05,1.663473635255522e-07,2.0261640813754827e-07,3.518075697517327e-06,3.3684474733061736e-06,1.1384173945722869e-07,1.1962176499499274e-07,4.38843597042565e-06,4.428500779050832e-06,8.929376912577021e-06,1.0922489483487952e-05,8.299110538817487e-06,9.17320229356622e-06
8,1984,Kanada,25412604.0,25140164.0,25669.06121891326,25212.762547770173,6.689593872394974e-10,6.762087948193179e-10,2.738483628045359e-05,2.7497513540484464e-05,1.5370325685632216e-07,1.663473635255522e-07,3.680221043069809e-06,3.518075697517327e-06,1.2068814356844346e-07,1.1384173945722869e-07,4.487182816841596e-06,4.38843597042565e-06,9.026583816440063e-06,8.929376912577021e-06,7.626569870604367e-06,8.299110538817487e-06
8,1985,Kanada,25670376.0,25412604.0,26868.85073003995,25669.06121891326,6.62241955474279e-10,6.689593872394974e-10,2.8612942794449135e-05,2.738483628045359e-05,1.6657332950635393e-07,1.5370325685632216e-07,4.0090569768047026e-06,3.680221043069809e-06,1.6770303637157475e-07,1.2068814356844346e-07,4.722603206123665e-06,4.487182816841596e-06,9.815282799130017e-06,9.026583816440063e-06,7.49918894838159e-06,7.626569870604367e-06
8,1986,Kanada,25927463.0,25670376.0,28040.280178897567,26868.85073003995,6.942445545096333e-10,6.62241955474279e-10,2.8326720589669727e-05,2.8612942794449135e-05,1.9527556552679294e-07,1.6657332950635393e-07,3.8477733050858085e-06,4.0090569768047026e-06,1.9319283186326408e-07,1.6770303637157475e-07,4.829820796581601e-06,4.722603206123665e-06,1.0111826213000476e-05,9.815282799130017e-06,7.19927746112298e-06,7.49918894838159e-06
8,1987,Kanada,26211035.0,25927463.0,28464.14128705715,28040.280178897567,6.867336600786653e-10,6.942445545096333e-10,2.708519522407261e-05,2.8326720589669727e-05,2.0106035492303146e-07,1.9527556552679294e-07,3.5285520010941954e-06,3.8477733050858085e-06,1.8087801569071957e-07,1.9319283186326408e-07,4.417299812846002e-06,4.829820796581601e-06,9.720753110283512e-06,1.0111826213000476e-05,7.112576821174745e-06,7.19927746112298e-06
8,1988,Kanada,26540914.0,26211035.0,29255.68027084523,28464.14128705715,6.78198196188722e-10,6.867336600786653e-10,2.7410133652518523e-05,2.708519522407261e-05,2.358245838858451e-07,2.0106035492303146e-07,3.731258087042519e-06,3.5285520010941954e-06,1.7738650598091686e-07,1.8087801569071957e-07,4.488164951666699e-06,4.417299812846002e-06,9.163512605481484e-06,9.720753110283512e-06,7.6057667041911216e-06,7.112576821174745e-06
8,1989,Kanada,26927938.0,26540914.0,30237.74189141404,29255.68027084523,6.684507369260876e-10,6.78198196188722e-10,2.8862477327450768e-05,2.7410133652518523e-05,2.222970061799756e-07,2.358245838858451e-07,3.951509395186516e-06,3.731258087042519e-06,1.9281090145112485e-07,1.7738650598091686e-07,4.723829949400507e-06,4.488164951666699e-06,9.846873533354095e-06,9.163512605481484e-06,7.831346016913735e-06,7.6057667041911216e-06
8,1990,Kanada,27366047.0,26927938.0,30472.75078640331,30237.74189141404,6.942909949690578e-10,6.684507369260876e-10,2.8035726168269754e-05,2.8862477327450768e-05,2.2886023692058996e-07,2.222970061799756e-07,3.906190762589862e-06,3.951509395186516e-06,1.7032054355530412e-07,1.9281090145112485e-07,5.058165689768785e-06,4.723829949400507e-06,8.762135064666081e-06,9.846873533354095e-06,7.551035778020845e-06,7.831346016913735e-06
8,1991,Kanada,27789436.0,27366047.0,30083.259381874464,30472.75078640331,6.83713048368452e-10,6.942909949690578e-10,2.8506731838674237e-05,2.8035726168269754e-05,2.0954005687628925e-07,2.2886023692058996e-07,3.562684755458873e-06,3.906190762589862e-06,4.258812593389805e-07,1.7032054355530412e-07,4.523877346773068e-06,5.058165689768785e-06,9.37320210456952e-06,8.762135064666081e-06,7.646646732952768e-06,7.551035778020845e-06
8,1992,Kanada,28157153.0,27789436.0,29132.003015787854,30083.259381874464,6.747841303415867e-10,6.83713048368452e-10,2.6912664075093102e-05,2.8506731838674237e-05,1.6944184662419527e-07,2.0954005687628925e-07,3.6901813191127667e-06,3.562684755458873e-06,4.313291191051879e-07,4.258812593389805e-07,4.452758416307217e-06,4.523877346773068e-06,8.190423229223494e-06,9.37320210456952e-06,7.1126864282052945e-06,7.646646732952768e-06
8,1993,Kanada,28500065.0,28157153.0,29113.692230526492,29132.003015787854,7.017527854761033e-10,6.747841303415867e-10,2.713137671791275e-05,2.6912664075093102e-05,1.6856101907136002e-07,1.6944184662419527e-07,3.7445879509397613e-06,3.6901813191127667e-06,4.5789369252315744e-07,4.313291191051879e-07,4.654796401341541e-06,4.452758416307217e-06,7.986929152617721e-06,8.190423229223494e-06,7.132264435186376e-06,7.1126864282052945e-06
