country_order,year,country_index,PC1,PC2,PC3,PC4,PC5,PC6
11,1994,Meksyk,-0.14195310418701004,0.28379215336189556,-0.03941816983750736,0.06378329851499709,0.042522122384549214,-0.026570110532197114
11,1995,Meksyk,-0.13056199677571068,0.28783899167605265,-0.03533973811567891,0.06633229490236445,0.04467827198602244,-0.03201471391276843
11,1996,Meksyk,-0.13619642520395975,0.27399684586442474,-0.03653799527341034,0.05474070925096777,0.0380669625352079,-0.03295421116069015
11,1997,Meksyk,-0.1486591981224545,0.2650858728019837,-0.035545310218150605,0.042979467425149964,0.03208690143846794,-0.028373412218599663
11,1998,Meksyk,-0.13416676700373917,0.28032950804152484,-0.03334794470757279,0.04908141355002306,0.03816533960808061,-0.02864850126372054
11,1999,Meksyk,-0.11875011721070272,0.2930055841647799,-0.035291854391879415,0.05567077707385782,0.045425971662007555,-0.029897623045729915
11,2000,Meksyk,-0.10644863412880608,0.2997812623480862,-0.03526584858900343,0.056112525775737616,0.04522468114623172,-0.03835815603689041
11,2001,Meksyk,-0.0934311968051628,0.3093085383621174,-0.03491596017424149,0.05301891084725958,0.04227801862211408,-0.04489665607030527
11,2002,Meksyk,-0.08724073229907613,0.3175732863123777,-0.034347996187179375,0.04897330471741271,0.04162368589064498,-0.041630462074021726
11,2003,Meksyk,-0.0870075895302026,0.32058152475745616,-0.032018953735405656,0.042130026948485805,0.03972654335346895,-0.03537003296012449
11,2004,Meksyk,-0.07956910090187172,0.3273944929935586,-0.030522402228170292,0.03474590492584391,0.039342632981276535,-0.023997249411341424
12,1930,Francja,-0.14693742474022192,-0.07902597765696673,0.37109364726159844,0.07636843209469875,-0.019840157175927634,0.10445433170867553
12,1931,Francja,-0.12723467756391071,-0.0886046730331343,0.38850347342123687,0.08433606185817115,-0.010656914235040133,0.11561261740021643
12,1932,Francja,-0.129293309256007,-0.09867426880577984,0.3651290915948117,0.07026307749660812,-0.020447984048069367,0.10425735322998511
12,1933,Francja,-0.14899427166818227,-0.09031487634737055,0.32100846182157283,0.053311438124187316,-0.035287492589975065,0.08152794504827181
12,1934,Francja,-0.15888763047035423,-0.0785681420132669,0.29942118078262814,0.05282398244807594,-0.036527605737521264,0.07183886358893746
12,1935,Francja,-0.1498185909510281,-0.07751324640650407,0.29876163309047854,0.05732610736368917,-0.03277850233243077,0.07061651115933275
12,1936,Francja,-0.15379056994274284,-0.07399404179836416,0.2883860638376582,0.05655420346181478,-0.032707950923048144,0.06841775397238273
12,1937,Francja,-0.15547196733059143,-0.06888247362496101,0.27970063955258495,0.05701447512633061,-0.032750689475299716,0.0639266342963827
12,1938,Francja,-0.13698218636502976,-0.07550339907971514,0.29570651173551116,0.06322375159164657,-0.02785831531437422,0.06780449599490913
12,1939,Francja,-0.14066363332534385,-0.09074472347852829,0.2912268768814565,0.05428997405619529,-0.03587045537228862,0.062146569651203874
12,1940,Francja,-0.16021198921854624,-0.09173704958187195,0.26822448293298945,0.04226917010448063,-0.04903568001556454,0.04416560091007871
12,1941,Francja,-0.2047106708379458,-0.06914763397283277,0.2273816081165627,0.027895568287418196,-0.06436193463351997,0.025754556485519033
12,1942,Francja,-0.26191640936724914,-0.04648466641568361,0.1880746275428746,0.011260225641830492,-0.07589984756298515,0.023047212457126445
12,1943,Francja,-0.27889186079149203,-0.046938121572514105,0.18762698628572475,0.005841022150796009,-0.07580098328630554,0.036774606085001646
12,1944,Francja,-0.2715218130250037,-0.06497257706145126,0.18507162604888805,-0.007614246833752554,-0.0843326330442423,0.03409091901485541
12,1945,Francja,-0.2946178152865931,-0.06040627425580542,0.14538693802601454,-0.02927053574928599,-0.10379123633039022,0.011269021171574427
12,1946,Francja,-0.3127848941913452,-0.05719512491157318,0.12830254016050546,-0.036865762640367124,-0.10981906554434365,0.004783506921476224
12,1947,Francja,-0.2463551444542641,-0.077885517486731,0.18963366515740196,-0.012779056496877812,-0.09037329462849569,0.021052290718080565
12,1948,Francja,-0.18171340993876595,-0.0826098225271211,0.24066395281637212,0.014578757923760736,-0.06993336930366122,0.03158250882860094
12,1949,Francja,-0.15357387073630965,-0.06921524626081713,0.2557322748122336,0.031443989153344586,-0.05687798773218479,0.03497733956588619
12,1950,Francja,-0.1161558314295505,-0.06105233409704488,0.2784707959495463,0.050886277150062775,-0.04179038419412664,0.039397526569245916
12,1951,Francja,-0.10318238837650205,-0.03890979680606783,0.27594578846903123,0.06326601753575486,-0.03677548635796835,0.026888868005996054
12,1952,Francja,-0.09863429067428474,-0.019147873835930116,0.26982292861157925,0.07258826214189248,-0.03262582096913712,0.016185655785938745
12,1953,Francja,-0.08266607413085768,-0.015051750414070184,0.27893686248192406,0.08233296781911287,-0.02403886340423355,0.01939938975102522
12,1954,Francja,-0.0907024061855324,0.002983121671952878,0.26194213512132775,0.0855387555492667,-0.023184499350528454,0.00936230295006115
12,1955,Francja,-0.08998826557207694,0.017137501536399008,0.2523622559795808,0.09151631169983744,-0.01941907077386435,0.002415114041624787
12,1956,Francja,-0.06207869397810059,0.014882290219064703,0.2551921798556689,0.09382519049603534,-0.01833208067767496,-0.006570791899925242
12,1957,Francja,-0.02409690283453614,0.006697113320558675,0.270285088109963,0.0991221765513008,-0.013693140518305348,-0.00912220718701606
12,1958,Francja,0.0019355082453860503,0.008566409585814791,0.28892369413394636,0.11259512793129836,-0.0019932329047230046,-0.0027381059067270695
12,1959,Francja,0.004459147873990461,0.026875605865621453,0.280298148767985,0.12003398607135968,0.002226748654162325,-0.009936653811506813
12,1960,Francja,-0.0052238781911208175,0.05311215086522218,0.2611973868477865,0.11993929237719217,-0.0003080465429946492,-0.021175664022422495
12,1961,Francja,0.011269016226398261,0.06931738723398284,0.2631475221524216,0.12256616822508494,0.0026913713057424428,-0.019239789923978057
12,1962,Francja,0.04483581445134399,0.0804015137980227,0.2737899104066769,0.13099277131571316,0.012876733964618806,-0.009736613462295518
12,1963,Francja,0.07189044400595962,0.09985003772521124,0.27754437467372356,0.14325261619584245,0.023768331139441753,-0.007375501315869268
12,1964,Francja,0.08965978337565593,0.12431577866395034,0.2732314588362449,0.15804114687238993,0.03346463259358585,-0.01556678959883739
12,1965,Francja,0.12471527760979588,0.1494317491461876,0.26689275032942783,0.17187586531792076,0.04152114076798832,-0.032563423595567895
12,1966,Francja,0.15455253843387026,0.17845283614668336,0.25259345377509634,0.18347532365308586,0.04701344146069413,-0.05310041932451188
12,1967,Francja,0.16319907074024137,0.2080136728286413,0.23434572789178162,0.194943034023865,0.053447653266194245,-0.06797335477376763
12,1968,Francja,0.18677706191937216,0.23462787416473724,0.22358388178624566,0.20920259673357008,0.06514310137546701,-0.07429501056412885
12,1969,Francja,0.20987404889565536,0.2625560631864527,0.2093420952594209,0.22211769852405652,0.07661245360770655,-0.07943148283532905
12,1970,Francja,0.23739076475368243,0.2961058472307086,0.19919680685889307,0.23752520375568645,0.08848044638864694,-0.08622493590001183
12,1971,Francja,0.27662093614118,0.3293817596822577,0.18155729675040552,0.24932563833013766,0.09540260656758531,-0.10583996503407868
