year,country_index,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
1952,Italy,-0.08580383810192557,-0.012911704117150062,0.04628484993566618,-0.016483261571806667,0.0003420606142314127,-0.0005799978513768958,-0.0034169019300932047,-0.005819368438841037
1953,Italy,-0.08472577178415729,-0.014151489571064746,0.04774696862923558,-0.016661827607621842,3.585597214766904e-05,0.0025960444315837393,-0.0023906504571260547,-0.002164646617893523
1954,Italy,-0.0833314257306696,-0.0167489039530179,0.05065792012560924,-0.01667626048551979,0.0014775443722615917,0.0020013216096924857,-0.005863923577355135,-0.004422547632791172
1955,Italy,-0.0817285866995043,-0.019803631671028957,0.053510282304669254,-0.017177120454958512,0.002376668014069513,0.003270989440214384,-0.007327032606577157,-0.005712100922046218
1956,Italy,-0.07974545555027371,-0.021095574577090638,0.055886466091672055,-0.01734332630811304,0.00442549533493546,0.005806601141558195,-0.006982967200179883,-0.002860876096769438
1957,Italy,-0.07814193420283676,-0.024651663372125914,0.05778463966365102,-0.018209948757851934,0.003317151584249632,0.006179237988570258,-0.008689491163932571,-0.006124824043139701
1958,Italy,-0.07753032076285685,-0.02664909211190957,0.05946849332167589,-0.018753887332842573,0.0016971170058510733,0.008329594892180799,-0.0030577282675528254,-0.0050626865556158375
1959,Italy,-0.0768121800481153,-0.028340914810465048,0.06184210133269494,-0.018962803159204716,0.0018814160344308546,0.010118915408230521,0.000724224664814385,-0.005565765351694973
1960,Italy,-0.0761390376001613,-0.03624142280886457,0.07056207344203977,-0.018558871680864123,0.005741669061077633,0.0050006113728205724,-0.006476558565826045,-0.01738731609776199
1961,Italy,-0.07121657176028295,-0.03466168953861622,0.06950275515120789,-0.0197980109102688,0.008275896613008106,0.017942825916886534,-0.009132318122518765,4.007172870975003e-05
1962,Italy,-0.06642687444115192,-0.03394318514499946,0.06937486298566273,-0.020751876890966123,0.010702443382833146,0.02181522749285824,-0.009024845083323315,-0.0015308495665544862
1963,Italy,-0.06095535950235316,-0.036054021122372625,0.07154046383364186,-0.021982762857836506,0.014710026900910075,0.02466977137857996,-0.013871606646314363,-0.00912937236634768
1964,Italy,-0.057509868265997,-0.03753893240599045,0.07241955808040286,-0.023302586920986412,0.014609054079599816,0.028822001858130344,-0.010204042653544286,-0.01002052720852578
1965,Italy,-0.05482290343705029,-0.03926068521939503,0.07080184149796528,-0.024887604839879365,0.010826300800925823,0.032920803113557454,-0.010336960298462868,-0.011778472373702059
1966,Italy,-0.0527271320829131,-0.04110036655331505,0.06963939715694811,-0.02684469496817268,0.006416576091122208,0.035554507028652045,-0.004829673239664771,-0.014184239979677032
1967,Italy,-0.04432798099017721,-0.04157359979265819,0.07308911740438259,-0.02724430745410214,0.017317995433823254,0.04122430189566162,-0.01900200493034622,-0.01570831076656578
1968,Italy,-0.03813713233689133,-0.04115978772385706,0.07549844876596656,-0.028052529096703867,0.022319748482235682,0.04683060593980298,-0.014123478468947834,-0.013952125197028258
1969,Italy,-0.03044293192635305,-0.046309813323537986,0.07607911758195401,-0.03075249926442699,0.021666757959065835,0.04517547059189039,-0.017559526580172007,-0.02149579369774623
1970,Italy,-0.02628584775630169,-0.048471639060114535,0.07599768742038664,-0.03260068833373348,0.020912782526765886,0.050501153608619474,-0.0179529108862673,-0.020758940813904406
1971,Italy,-0.02757659297353011,-0.06618578738962586,0.0945694121425954,-0.03324200135313858,0.025061353512884507,0.0383444691055819,-0.010966608025233408,-0.05578924582968547
1972,Italy,-0.024143442428220196,-0.06768496531697428,0.08730479096008871,-0.036270000403358434,0.013077692709325912,0.057436375532067076,-0.01796705804944054,-0.020757271281576246
1973,Italy,-0.0169629074354873,-0.06906947390591488,0.09020731069804577,-0.03702576273427742,0.0192279110200182,0.060491759486102366,-0.022642226594733136,-0.025358052816923733
1974,Italy,-0.009020319596460269,-0.06944660534817648,0.09034658517066775,-0.038697260537332134,0.023578786670905048,0.06779386409095936,-0.028043646064324326,-0.024039487500635066
1975,Italy,-0.010506515589714098,-0.0709538757138749,0.08644551050165185,-0.04023586387629957,0.0113940844616395,0.06512104654318704,-0.012707781142389624,-0.02376959245778083
1976,Italy,-0.011679620005307619,-0.07151573873943028,0.08383822711902657,-0.040940099896772775,0.0009790643371848898,0.06418639636449835,0.0015018433091360769,-0.022080894249544715
1977,Italy,0.003387403607776252,-0.07536859190049629,0.08587191418420456,-0.04216694931379773,0.017257683006158556,0.06263318217796382,-0.04536888598433465,-0.027637426706277418
1978,Italy,-0.001215993218082368,-0.07000855317587874,0.08554119948466328,-0.043205749009113434,0.007915232868241572,0.06910343493655635,0.01970431546053041,-0.015745618202415906
1979,Italy,0.00597139718077668,-0.0725072836957699,0.08558831903281103,-0.04426796473135018,0.013919340485714065,0.0707071708082952,-0.01009113139394858,-0.025360298031424217
1980,Italy,0.008697519834217874,-0.07156440246689996,0.0874798959220703,-0.0451281406286302,0.016449131105160705,0.07529038411495208,0.0036975519983335867,-0.02485677172617208
1981,Italy,0.009124850727014877,-0.07074204279409577,0.08763043585694913,-0.04453861876006972,0.016104579114599754,0.07358557234204581,0.005609666988692021,-0.02183139363970843
1982,Italy,0.005036513559697513,-0.06863327435048078,0.08545864615130468,-0.04481340937797678,0.009248439350881932,0.07337059418003156,0.026355644717431924,-0.019971928623036397
1983,Italy,0.008151018230659902,-0.07133864089922765,0.08289100010297192,-0.04573415883449872,0.007085119257082692,0.06548598130240521,0.010533976289664225,-0.023465089076769096
1984,Italy,0.00835088334147534,-0.06955307621201541,0.0838195733984749,-0.04567242667327761,0.00939366672730101,0.06957554398199271,0.018764227116770688,-0.02289445996216317
