country_order,year,country_index,population
20,2001,Argentyna,37624818.0
20,2002,Argentyna,38029346.0
20,2003,Argentyna,38424284.0
20,2004,Argentyna,38815915.0
20,2005,Argentyna,39216787.0
20,2006,Argentyna,39622113.0
20,2007,Argentyna,40016766.0
20,2008,Argentyna,40424149.0
20,2009,Argentyna,40854832.0
20,2010,Argentyna,41288694.0
20,2011,Argentyna,41730655.0
20,2012,Argentyna,42161718.0
20,2013,Argentyna,42582454.0
20,2014,Argentyna,43024072.0
20,2015,Argentyna,43477009.0
20,2016,Argentyna,43900312.0
20,2017,Argentyna,44288898.0
20,2018,Argentyna,44654876.0
20,2019,Argentyna,44973468.0
20,2020,Argentyna,45191960.0
20,2021,Argentyna,45312283.0
20,2022,Argentyna,45407904.0
21,1950,Iran,16510553.0
21,1951,Iran,16921281.0
21,1952,Iran,17344434.0
21,1953,Iran,17778109.0
21,1954,Iran,18226205.0
21,1955,Iran,18700800.0
21,1956,Iran,19204391.0
21,1957,Iran,19726844.0
21,1958,Iran,20266510.0
21,1959,Iran,20846778.0
21,1960,Iran,21470433.0
21,1961,Iran,22125729.0
21,1962,Iran,22807908.0
21,1963,Iran,23519008.0
21,1964,Iran,24262863.0
21,1965,Iran,25036982.0
21,1966,Iran,25829273.0
21,1967,Iran,26628431.0
21,1968,Iran,27437390.0
21,1969,Iran,28273481.0
21,1970,Iran,29145099.0
21,1971,Iran,30029069.0
21,1972,Iran,30921177.0
21,1973,Iran,31839836.0
21,1974,Iran,32796455.0
21,1975,Iran,33802973.0
21,1976,Iran,34837283.0
21,1977,Iran,35933180.0
21,1978,Iran,37126534.0
21,1979,Iran,38424956.0
21,1980,Iran,39842324.0
21,1981,Iran,41989316.0
21,1982,Iran,44272142.0
21,1983,Iran,46029541.0
21,1984,Iran,47793999.0
21,1985,Iran,49582288.0
21,1986,Iran,51446047.0
21,1987,Iran,53323493.0
21,1988,Iran,55072694.0
21,1989,Iran,56704919.0
21,1990,Iran,58380097.0
21,1991,Iran,59986931.0
21,1992,Iran,61184982.0
21,1993,Iran,61403548.0
21,1994,Iran,61520597.0
21,1995,Iran,62205571.0
21,1996,Iran,62881296.0
21,1997,Iran,63639637.0
21,1998,Iran,64519866.0
21,1999,Iran,65445389.0
21,2000,Iran,66418662.0
21,2001,Iran,67452003.0
21,2002,Iran,68011316.0
21,2003,Iran,68769345.0
21,2004,Iran,70256316.0
21,2005,Iran,71828456.0
21,2006,Iran,73392746.0
21,2007,Iran,74602646.0
21,2008,Iran,75514200.0
21,2009,Iran,76457832.0
21,2010,Iran,77420852.0
21,2011,Iran,78383602.0
21,2012,Iran,79370583.0
21,2013,Iran,80414688.0
21,2014,Iran,81502045.0
21,2015,Iran,82619365.0
21,2016,Iran,83812229.0
21,2017,Iran,85026761.0
21,2018,Iran,86118000.0
21,2019,Iran,87051647.0
21,2020,Iran,87723446.0
21,2021,Iran,88455491.0
21,2022,Iran,89524247.0
22,1900,Malezja,2094024.0
22,1901,Malezja,2153226.0
22,1902,Malezja,2210550.0
22,1903,Malezja,2265841.0
22,1904,Malezja,2322511.0
22,1905,Malezja,2380595.0
22,1906,Malezja,2440128.0
22,1907,Malezja,2501146.0
22,1908,Malezja,2563685.0
22,1909,Malezja,2624687.0
22,1910,Malezja,2684056.0
22,1911,Malezja,2741696.0
22,1912,Malezja,2797504.0
22,1913,Malezja,2851375.0
22,1914,Malezja,2906279.0
22,1915,Malezja,2962236.0
22,1916,Malezja,3019266.0
22,1917,Malezja,3077388.0
22,1918,Malezja,3140574.0
22,1919,Malezja,3206111.0
22,1920,Malezja,3274070.0
22,1921,Malezja,3344525.0
22,1922,Malezja,3417552.0
22,1923,Malezja,3493228.0
22,1924,Malezja,3570579.0
22,1925,Malezja,3649643.0
22,1926,Malezja,3730458.0
22,1927,Malezja,3813063.0
22,1928,Malezja,3897496.0
22,1929,Malezja,3982894.0
22,1930,Malezja,4069257.0
22,1931,Malezja,4156587.0
22,1932,Malezja,4244888.0
22,1933,Malezja,4334158.0
22,1934,Malezja,4425306.0
22,1935,Malezja,4518371.0
22,1936,Malezja,4613393.0
22,1937,Malezja,4710414.0
22,1938,Malezja,4809474.0
22,1939,Malezja,4906611.0
22,1940,Malezja,5001715.0
22,1941,Malezja,5094675.0
22,1942,Malezja,5185374.0
22,1943,Malezja,5273693.0
22,1944,Malezja,5363517.0
22,1945,Malezja,5454871.0
22,1946,Malezja,5547780.0
22,1947,Malezja,5642272.0
22,1948,Malezja,5738373.0
22,1949,Malezja,5848384.0
22,1950,Malezja,6098285.0
22,1951,Malezja,6257416.0
22,1952,Malezja,6422850.0
22,1953,Malezja,6593946.0
22,1954,Malezja,6772375.0
22,1955,Malezja,6959960.0
22,1956,Malezja,7156628.0
22,1957,Malezja,7362818.0
22,1958,Malezja,7562884.0
22,1959,Malezja,7755779.0
22,1960,Malezja,7956200.0
22,1961,Malezja,8164448.0
22,1962,Malezja,8380175.0
22,1963,Malezja,8602168.0
22,1964,Malezja,8828414.0
22,1965,Malezja,9056415.0
22,1966,Malezja,9284694.0
22,1967,Malezja,9507107.0
22,1968,Malezja,9725281.0
22,1969,Malezja,9947602.0
22,1970,Malezja,10178801.0
22,1971,Malezja,10423464.0
22,1972,Malezja,10676839.0
22,1973,Malezja,10935623.0
22,1974,Malezja,11200905.0
22,1975,Malezja,11471912.0
22,1976,Malezja,11750093.0
22,1977,Malezja,12035715.0
22,1978,Malezja,12328158.0
22,1979,Malezja,12627863.0
22,1980,Malezja,12983361.0
22,1981,Malezja,13399206.0
22,1982,Malezja,13832795.0
22,1983,Malezja,14285914.0
22,1984,Malezja,14759014.0
22,1985,Malezja,15252259.0
22,1986,Malezja,15760425.0
22,1987,Malezja,16276735.0
22,1988,Malezja,16796611.0
22,1989,Malezja,17315003.0
22,1990,Malezja,17833178.0
22,1991,Malezja,18342474.0
22,1992,Malezja,18834569.0
22,1993,Malezja,19322667.0
22,1994,Malezja,19820445.0
22,1995,Malezja,20330602.0
22,1996,Malezja,20850085.0
22,1997,Malezja,21375224.0
22,1998,Malezja,21906713.0
22,1999,Malezja,22435533.0
22,2000,Malezja,22967817.0
22,2001,Malezja,23526534.0
22,2002,Malezja,24102479.0
22,2003,Malezja,24679604.0
22,2004,Malezja,25256771.0
22,2005,Malezja,25836073.0
22,2006,Malezja,26417906.0
22,2007,Malezja,26998384.0
22,2008,Malezja,27570054.0
22,2009,Malezja,28124780.0
22,2010,Malezja,28655771.0
22,2011,Malezja,29162033.0
22,2012,Malezja,29662835.0
22,2013,Malezja,30174269.0
22,2014,Malezja,30696133.0
22,2015,Malezja,31232796.0
22,2016,Malezja,31789694.0
22,2017,Malezja,32355642.0
22,2018,Malezja,32910962.0
22,2019,Malezja,33440588.0
22,2020,Malezja,33889555.0
22,2021,Malezja,34282405.0
22,2022,Malezja,34695494.0
22,2023,Malezja,35126295.0
23,1980,Kazachstan,15152952.0
23,1981,Kazachstan,15323086.0
23,1982,Kazachstan,15492598.0
23,1983,Kazachstan,15665552.0
23,1984,Kazachstan,15844621.0
23,1985,Kazachstan,16031088.0
23,1986,Kazachstan,16262698.0
23,1987,Kazachstan,16527719.0
23,1988,Kazachstan,16781168.0
23,1989,Kazachstan,16997012.0
23,1990,Kazachstan,17154060.0
23,1991,Kazachstan,17278604.0
23,1992,Kazachstan,17332623.0
23,1993,Kazachstan,17274487.0
23,1994,Kazachstan,17043775.0
23,1995,Kazachstan,16730541.0
23,1996,Kazachstan,16416036.0
23,1997,Kazachstan,16043250.0
23,1998,Kazachstan,15647789.0
23,1999,Kazachstan,15455878.0
23,2000,Kazachstan,15501107.0
23,2001,Kazachstan,15575551.0
23,2002,Kazachstan,15656677.0
23,2003,Kazachstan,15747379.0
23,2004,Kazachstan,15850164.0
23,2005,Kazachstan,15968118.0
23,2006,Kazachstan,16103717.0
23,2007,Kazachstan,16257212.0
23,2008,Kazachstan,16426527.0
23,2009,Kazachstan,16619850.0
23,2010,Kazachstan,16836809.0
23,2011,Kazachstan,17065997.0
23,2012,Kazachstan,17306114.0
23,2013,Kazachstan,17556502.0
23,2014,Kazachstan,17816285.0
23,2015,Kazachstan,18084173.0
23,2016,Kazachstan,18363601.0
23,2017,Kazachstan,18651930.0
23,2018,Kazachstan,18932725.0
23,2019,Kazachstan,19209556.0
23,2020,Kazachstan,19482117.0
23,2021,Kazachstan,19743607.0
23,2022,Kazachstan,20034612.0
24,1959,Arabia Saudyjska,2348014.0
24,1960,Arabia Saudyjska,2435410.0
24,1961,Arabia Saudyjska,2526351.0
24,1962,Arabia Saudyjska,2620915.0
24,1963,Arabia Saudyjska,2719348.0
24,1964,Arabia Saudyjska,2821969.0
24,1965,Arabia Saudyjska,2928780.0
24,1966,Arabia Saudyjska,3039891.0
24,1967,Arabia Saudyjska,3157247.0
24,1968,Arabia Saudyjska,3282708.0
24,1969,Arabia Saudyjska,3417125.0
24,1970,Arabia Saudyjska,3562476.0
24,1971,Arabia Saudyjska,3724039.0
24,1972,Arabia Saudyjska,3905728.0
24,1973,Arabia Saudyjska,4106347.0
24,1974,Arabia Saudyjska,4323640.0
24,1975,Arabia Saudyjska,4556290.0
24,1976,Arabia Saudyjska,4807935.0
24,1977,Arabia Saudyjska,5083043.0
24,1978,Arabia Saudyjska,5381900.0
24,1979,Arabia Saudyjska,5703703.0
24,1980,Arabia Saudyjska,6047996.0
24,1981,Arabia Saudyjska,6420554.0
24,1982,Arabia Saudyjska,6824485.0
24,1983,Arabia Saudyjska,7252944.0
24,1984,Arabia Saudyjska,7697312.0
24,1985,Arabia Saudyjska,8151780.0
24,1986,Arabia Saudyjska,8628639.0
24,1987,Arabia Saudyjska,9130205.0
24,1988,Arabia Saudyjska,9629172.0
24,1989,Arabia Saudyjska,10128396.0
24,1990,Arabia Saudyjska,10640698.0
24,1991,Arabia Saudyjska,11160752.0
24,1992,Arabia Saudyjska,11686682.0
24,1993,Arabia Saudyjska,12215865.0
24,1994,Arabia Saudyjska,12750036.0
24,1995,Arabia Saudyjska,13289245.0
24,1996,Arabia Saudyjska,13831002.0
24,1997,Arabia Saudyjska,14374948.0
24,1998,Arabia Saudyjska,14922189.0
24,1999,Arabia Saudyjska,15472075.0
24,2000,Arabia Saudyjska,16177733.0
24,2001,Arabia Saudyjska,17041405.0
24,2002,Arabia Saudyjska,17910909.0
24,2003,Arabia Saudyjska,18786770.0
24,2004,Arabia Saudyjska,19669486.0
24,2005,Arabia Saudyjska,20559884.0
24,2006,Arabia Saudyjska,21459139.0
24,2007,Arabia Saudyjska,22368313.0
24,2008,Arabia Saudyjska,23287883.0
24,2009,Arabia Saudyjska,24217654.0
24,2010,Arabia Saudyjska,25157135.0
24,2011,Arabia Saudyjska,26105636.0
24,2012,Arabia Saudyjska,27062447.0
24,2013,Arabia Saudyjska,28026826.0
24,2014,Arabia Saudyjska,28998127.0
24,2015,Arabia Saudyjska,29974944.0
24,2016,Arabia Saudyjska,30717804.0
24,2017,Arabia Saudyjska,30782402.0
24,2018,Arabia Saudyjska,30365119.0
24,2019,Arabia Saudyjska,30472810.0
24,2020,Arabia Saudyjska,30991205.0
24,2021,Arabia Saudyjska,31328374.0
24,2022,Arabia Saudyjska,32175352.0
24,2023,Arabia Saudyjska,33264288.0
25,1928,Turcja,14499730.0
25,1929,Turcja,14637000.0
25,1930,Turcja,14806857.0
25,1931,Turcja,15010104.0
25,1932,Turcja,15247560.0
25,1933,Turcja,15520060.0
25,1934,Turcja,15797430.0
25,1935,Turcja,16079757.0
25,1936,Turcja,16367129.0
25,1937,Turcja,16659638.0
25,1938,Turcja,16957374.0
25,1939,Turcja,17257852.0
25,1940,Turcja,17561075.0
25,1941,Turcja,17867048.0
25,1942,Turcja,18175775.0
25,1943,Turcja,18487257.0
25,1944,Turcja,18804078.0
25,1945,Turcja,19126328.0
25,1946,Turcja,19454100.0
25,1947,Turcja,19787490.0
25,1948,Turcja,20126593.0
25,1949,Turcja,20522505.0
25,1950,Turcja,21021141.0
25,1951,Turcja,21643879.0
25,1952,Turcja,22290092.0
25,1953,Turcja,22958552.0
25,1954,Turcja,23636110.0
25,1955,Turcja,24310513.0
25,1956,Turcja,25057602.0
25,1957,Turcja,25880920.0
25,1958,Turcja,26704965.0
25,1959,Turcja,27526336.0
25,1960,Turcja,28329894.0
25,1961,Turcja,29119233.0
25,1962,Turcja,29916149.0
25,1963,Turcja,30726846.0
25,1964,Turcja,31543071.0
25,1965,Turcja,32345215.0
25,1966,Turcja,33177680.0
25,1967,Turcja,34050420.0
25,1968,Turcja,34921677.0
25,1969,Turcja,35787778.0
25,1970,Turcja,36638459.0
25,1971,Turcja,37518611.0
25,1972,Turcja,38430215.0
25,1973,Turcja,39329534.0
25,1974,Turcja,40210234.0
25,1975,Turcja,41053124.0
25,1976,Turcja,41899990.0
25,1977,Turcja,42773300.0
25,1978,Turcja,43645306.0
25,1979,Turcja,44510430.0
25,1980,Turcja,45408816.0
25,1981,Turcja,46321190.0
25,1982,Turcja,47322103.0
25,1983,Turcja,48447413.0
25,1984,Turcja,49574064.0
25,1985,Turcja,50687118.0
25,1986,Turcja,51777769.0
25,1987,Turcja,52843669.0
25,1988,Turcja,53909627.0
25,1989,Turcja,54976718.0
25,1990,Turcja,56015626.0
25,1991,Turcja,57009892.0
25,1992,Turcja,57990120.0
25,1993,Turcja,58999167.0
25,1994,Turcja,60033831.0
25,1995,Turcja,61024501.0
25,1996,Turcja,61951134.0
25,1997,Turcja,62852969.0
25,1998,Turcja,63734384.0
25,1999,Turcja,64591916.0
25,2000,Turcja,65425958.0
25,2001,Turcja,66245126.0
25,2002,Turcja,67048793.0
25,2003,Turcja,67831736.0
25,2004,Turcja,68592621.0
25,2005,Turcja,69329555.0
25,2006,Turcja,70045352.0
25,2007,Turcja,70750595.0
25,2008,Turcja,71562344.0
25,2009,Turcja,72464845.0
25,2010,Turcja,73346766.0
25,2011,Turcja,74215200.0
25,2012,Turcja,75197195.0
25,2013,Turcja,76403032.0
25,2014,Turcja,78036154.0
25,2015,Turcja,80014221.0
25,2016,Turcja,81652086.0
25,2017,Turcja,83083668.0
25,2018,Turcja,84415966.0
25,2019,Turcja,85357671.0
25,2020,Turcja,86091691.0
25,2021,Turcja,86686255.0
25,2022,Turcja,87058470.0
26,1928,Hiszpania,22987751.0
26,1929,Hiszpania,23214389.0
26,1930,Hiszpania,23440849.0
26,1931,Hiszpania,23667105.0
26,1932,Hiszpania,23893132.0
26,1933,Hiszpania,24118905.0
26,1934,Hiszpania,24346811.0
26,1935,Hiszpania,24576871.0
26,1936,Hiszpania,24809105.0
26,1937,Hiszpania,25043533.0
26,1938,Hiszpania,25280177.0
26,1939,Hiszpania,25514739.0
26,1940,Hiszpania,25747164.0
26,1941,Hiszpania,25977393.0
26,1942,Hiszpania,26205369.0
26,1943,Hiszpania,26431030.0
26,1944,Hiszpania,26658635.0
26,1945,Hiszpania,26888200.0
26,1946,Hiszpania,27119742.0
26,1947,Hiszpania,27353278.0
26,1948,Hiszpania,27588824.0
26,1949,Hiszpania,27827617.0
26,1950,Hiszpania,28077049.0
26,1951,Hiszpania,28214862.0
26,1952,Hiszpania,28406044.0
26,1953,Hiszpania,28632700.0
26,1954,Hiszpania,28857829.0
26,1955,Hiszpania,29089775.0
26,1956,Hiszpania,29323672.0
26,1957,Hiszpania,29569969.0
26,1958,Hiszpania,29849659.0
26,1959,Hiszpania,30140708.0
26,1960,Hiszpania,30404938.0
26,1961,Hiszpania,30699568.0
26,1962,Hiszpania,31040105.0
26,1963,Hiszpania,31379830.0
26,1964,Hiszpania,31741585.0
26,1965,Hiszpania,32110669.0
26,1966,Hiszpania,32465886.0
26,1967,Hiszpania,32820749.0
26,1968,Hiszpania,33170122.0
26,1969,Hiszpania,33496941.0
26,1970,Hiszpania,33812721.0
26,1971,Hiszpania,34157449.0
26,1972,Hiszpania,34539861.0
26,1973,Hiszpania,34926520.0
26,1974,Hiszpania,35361763.0
26,1975,Hiszpania,35795771.0
26,1976,Hiszpania,36176272.0
26,1977,Hiszpania,36551267.0
26,1978,Hiszpania,36904972.0
26,1979,Hiszpania,37230368.0
26,1980,Hiszpania,37537561.0
26,1981,Hiszpania,37812707.0
26,1982,Hiszpania,38047097.0
26,1983,Hiszpania,38253248.0
26,1984,Hiszpania,38437483.0
26,1985,Hiszpania,38601315.0
26,1986,Hiszpania,38735706.0
26,1987,Hiszpania,38852007.0
26,1988,Hiszpania,38952262.0
26,1989,Hiszpania,39029556.0
26,1990,Hiszpania,39084975.0
26,1991,Hiszpania,39201749.0
26,1992,Hiszpania,39420344.0
26,1993,Hiszpania,39651627.0
26,1994,Hiszpania,39858722.0
26,1995,Hiszpania,40052733.0
26,1996,Hiszpania,40237375.0
26,1997,Hiszpania,40423823.0
26,1998,Hiszpania,40617436.0
26,1999,Hiszpania,40812855.0
26,2000,Hiszpania,41019773.0
26,2001,Hiszpania,41245604.0
26,2002,Hiszpania,41755702.0
26,2003,Hiszpania,42506541.0
26,2004,Hiszpania,43234563.0
26,2005,Hiszpania,43958884.0
26,2006,Hiszpania,44695446.0
26,2007,Hiszpania,45516501.0
26,2008,Hiszpania,46235055.0
26,2009,Hiszpania,46635182.0
26,2010,Hiszpania,46840470.0
26,2011,Hiszpania,46998040.0
26,2012,Hiszpania,47018321.0
26,2013,Hiszpania,46860393.0
26,2014,Hiszpania,46720186.0
26,2015,Hiszpania,46683683.0
26,2016,Hiszpania,46732766.0
26,2017,Hiszpania,46868594.0
26,2018,Hiszpania,47092817.0
26,2019,Hiszpania,47435120.0
26,2020,Hiszpania,47679482.0
26,2021,Hiszpania,47735670.0
26,2022,Hiszpania,47828386.0
26,2023,Hiszpania,47911583.0
27,1911,Korea Południowa,10009308.0
27,1912,Korea Południowa,10135440.0
27,1913,Korea Południowa,10290453.0
27,1914,Korea Południowa,10447834.0
27,1915,Korea Południowa,10607621.0
27,1916,Korea Południowa,10769848.0
27,1917,Korea Południowa,10934555.0
27,1918,Korea Południowa,11106804.0
27,1919,Korea Południowa,11283431.0
27,1920,Korea Południowa,11464533.0
27,1921,Korea Południowa,11650208.0
27,1922,Korea Południowa,11840557.0
27,1923,Korea Południowa,12035681.0
27,1924,Korea Południowa,12234022.0
27,1925,Korea Południowa,12435630.0
27,1926,Korea Południowa,12640561.0
27,1927,Korea Południowa,12848870.0
27,1928,Korea Południowa,13060611.0
27,1929,Korea Południowa,13263161.0
27,1930,Korea Południowa,13456220.0
27,1931,Korea Południowa,13639481.0
27,1932,Korea Południowa,13812628.0
27,1933,Korea Południowa,13975340.0
27,1934,Korea Południowa,14139969.0
27,1935,Korea Południowa,14306538.0
27,1936,Korea Południowa,14475069.0
27,1937,Korea Południowa,14645585.0
27,1938,Korea Południowa,14818109.0
27,1939,Korea Południowa,15045613.0
27,1940,Korea Południowa,15330291.0
27,1941,Korea Południowa,15674410.0
27,1942,Korea Południowa,16080309.0
27,1943,Korea Południowa,16550405.0
27,1944,Korea Południowa,17034244.0
27,1945,Korea Południowa,17532227.0
27,1946,Korea Południowa,18044769.0
27,1947,Korea Południowa,18572294.0
27,1948,Korea Południowa,19115242.0
27,1949,Korea Południowa,19626401.0
27,1950,Korea Południowa,19757320.0
27,1951,Korea Południowa,19868990.0
27,1952,Korea Południowa,20229881.0
27,1953,Korea Południowa,20775325.0
27,1954,Korea Południowa,21415579.0
27,1955,Korea Południowa,22125103.0
27,1956,Korea Południowa,22874440.0
27,1957,Korea Południowa,23660791.0
27,1958,Korea Południowa,24473927.0
27,1959,Korea Południowa,25298234.0
27,1960,Korea Południowa,26115390.0
27,1961,Korea Południowa,26852962.0
27,1962,Korea Południowa,27509234.0
27,1963,Korea Południowa,28145547.0
27,1964,Korea Południowa,28744980.0
27,1965,Korea Południowa,29284343.0
27,1966,Korea Południowa,29845940.0
27,1967,Korea Południowa,30495724.0
27,1968,Korea Południowa,31175295.0
27,1969,Korea Południowa,31852769.0
27,1970,Korea Południowa,32542203.0
27,1971,Korea Południowa,33239860.0
27,1972,Korea Południowa,33936471.0
27,1973,Korea Południowa,34625845.0
27,1974,Korea Południowa,35287832.0
27,1975,Korea Południowa,35875741.0
27,1976,Korea Południowa,36379927.0
27,1977,Korea Południowa,36843638.0
27,1978,Korea Południowa,37281937.0
27,1979,Korea Południowa,37710898.0
27,1980,Korea Południowa,38141109.0
27,1981,Korea Południowa,38689193.0
27,1982,Korea Południowa,39356158.0
27,1983,Korea Południowa,40000944.0
27,1984,Korea Południowa,40598301.0
27,1985,Korea Południowa,41148957.0
27,1986,Korea Południowa,41718508.0
27,1987,Korea Południowa,42322092.0
27,1988,Korea Południowa,42922979.0
27,1989,Korea Południowa,43524764.0
27,1990,Korea Południowa,44081425.0
27,1991,Korea Południowa,44439149.0
27,1992,Korea Południowa,44653700.0
27,1993,Korea Południowa,44887722.0
27,1994,Korea Południowa,45130842.0
27,1995,Korea Południowa,45368425.0
27,1996,Korea Południowa,45638701.0
27,1997,Korea Południowa,45941541.0
27,1998,Korea Południowa,46230883.0
27,1999,Korea Południowa,46500382.0
27,2000,Korea Południowa,46766659.0
27,2001,Korea Południowa,47043466.0
27,2002,Korea Południowa,47299118.0
27,2003,Korea Południowa,47514158.0
27,2004,Korea Południowa,47697076.0
27,2005,Korea Południowa,47851646.0
27,2006,Korea Południowa,48006518.0
27,2007,Korea Południowa,48178122.0
27,2008,Korea Południowa,48356486.0
27,2009,Korea Południowa,48546689.0
27,2010,Korea Południowa,48769330.0
27,2011,Korea Południowa,49127641.0
27,2012,Korea Południowa,49599579.0
27,2013,Korea Południowa,50071168.0
27,2014,Korea Południowa,50539055.0
27,2015,Korea Południowa,50983908.0
27,2016,Korea Południowa,51297837.0
27,2017,Korea Południowa,51486268.0
27,2018,Korea Południowa,51640894.0
27,2019,Korea Południowa,51767843.0
27,2020,Korea Południowa,51858480.0
27,2021,Korea Południowa,51848401.0
27,2022,Korea Południowa,51782514.0
27,2023,Korea Południowa,51748744.0
28,1928,Filipiny,11022388.0
28,1929,Filipiny,11258196.0
28,1930,Filipiny,11504117.0
28,1931,Filipiny,11760482.0
28,1932,Filipiny,12027632.0
28,1933,Filipiny,12305918.0
28,1934,Filipiny,12590643.0
28,1935,Filipiny,12881956.0
28,1936,Filipiny,13180009.0
28,1937,Filipiny,13484959.0
28,1938,Filipiny,13796964.0
28,1939,Filipiny,14120183.0
28,1940,Filipiny,14454975.0
28,1941,Filipiny,14801707.0
28,1942,Filipiny,15160759.0
28,1943,Filipiny,15532521.0
28,1944,Filipiny,15913398.0
28,1945,Filipiny,16303615.0
28,1946,Filipiny,16703401.0
28,1947,Filipiny,17112990.0
28,1948,Filipiny,17532623.0
28,1949,Filipiny,17984434.0
28,1950,Filipiny,18849530.0
28,1951,Filipiny,19568082.0
28,1952,Filipiny,20328753.0
28,1953,Filipiny,21132499.0
28,1954,Filipiny,21982505.0
28,1955,Filipiny,22880570.0
28,1956,Filipiny,23825809.0
28,1957,Filipiny,24815856.0
28,1958,Filipiny,25842526.0
28,1959,Filipiny,26907611.0
28,1960,Filipiny,27891900.0
28,1961,Filipiny,28792617.0
28,1962,Filipiny,29723537.0
28,1963,Filipiny,30674733.0
28,1964,Filipiny,31643038.0
28,1965,Filipiny,32625327.0
28,1966,Filipiny,33617170.0
28,1967,Filipiny,34621325.0
28,1968,Filipiny,35638340.0
28,1969,Filipiny,36660795.0
28,1970,Filipiny,37622201.0
28,1971,Filipiny,38518658.0
28,1972,Filipiny,39408559.0
28,1973,Filipiny,40294125.0
28,1974,Filipiny,41174339.0
28,1975,Filipiny,42120830.0
28,1976,Filipiny,43201484.0
28,1977,Filipiny,44367965.0
28,1978,Filipiny,45575286.0
28,1979,Filipiny,46807103.0
28,1980,Filipiny,48043744.0
28,1981,Filipiny,49311730.0
28,1982,Filipiny,50695715.0
28,1983,Filipiny,52194624.0
28,1984,Filipiny,53726186.0
28,1985,Filipiny,55213007.0
28,1986,Filipiny,56645081.0
28,1987,Filipiny,58157496.0
28,1988,Filipiny,59739056.0
28,1989,Filipiny,61265258.0
28,1990,Filipiny,62854667.0
28,1991,Filipiny,64382249.0
28,1992,Filipiny,65926133.0
28,1993,Filipiny,67530620.0
28,1994,Filipiny,69019296.0
28,1995,Filipiny,70546244.0
28,1996,Filipiny,72190237.0
28,1997,Filipiny,73908814.0
28,1998,Filipiny,75791031.0
28,1999,Filipiny,77753260.0
28,2000,Filipiny,79625402.0
28,2001,Filipiny,81401489.0
28,2002,Filipiny,83068887.0
28,2003,Filipiny,84731838.0
28,2004,Filipiny,86394513.0
28,2005,Filipiny,88015957.0
28,2006,Filipiny,89508993.0
28,2007,Filipiny,91075179.0
28,2008,Filipiny,92699093.0
28,2009,Filipiny,94384256.0
28,2010,Filipiny,96337126.0
28,2011,Filipiny,98248616.0
28,2012,Filipiny,100175512.0
28,2013,Filipiny,102076337.0
28,2014,Filipiny,103767129.0
28,2015,Filipiny,105312986.0
28,2016,Filipiny,106735723.0
28,2017,Filipiny,108119693.0
28,2018,Filipiny,109465284.0
28,2019,Filipiny,110804685.0
28,2020,Filipiny,112081271.0
28,2021,Filipiny,113100946.0
28,2022,Filipiny,113964342.0
28,2023,Filipiny,114891200.0
29,1950,Nigeria,37283018.0
29,1951,Nigeria,37994083.0
29,1952,Nigeria,38716209.0
29,1953,Nigeria,39439812.0
29,1954,Nigeria,40176323.0
29,1955,Nigeria,40935636.0
29,1956,Nigeria,41716058.0
29,1957,Nigeria,42517478.0
29,1958,Nigeria,43324653.0
29,1959,Nigeria,44161685.0
29,1960,Nigeria,45053787.0
29,1961,Nigeria,45989311.0
29,1962,Nigeria,46965300.0
29,1963,Nigeria,47973577.0
29,1964,Nigeria,49012023.0
29,1965,Nigeria,50086763.0
29,1966,Nigeria,51188241.0
29,1967,Nigeria,52293067.0
29,1968,Nigeria,53432784.0
29,1969,Nigeria,54631918.0
29,1970,Nigeria,55893837.0
29,1971,Nigeria,57214688.0
29,1972,Nigeria,58601749.0
29,1973,Nigeria,60082138.0
29,1974,Nigeria,61679153.0
29,1975,Nigeria,63410822.0
29,1976,Nigeria,65258002.0
29,1977,Nigeria,67234590.0
29,1978,Nigeria,69326530.0
29,1979,Nigeria,71498241.0
29,1980,Nigeria,73764644.0
29,1981,Nigeria,76068116.0
29,1982,Nigeria,78378696.0
29,1983,Nigeria,80438257.0
29,1984,Nigeria,82526444.0
29,1985,Nigeria,84897972.0
29,1986,Nigeria,87235959.0
29,1987,Nigeria,89591718.0
29,1988,Nigeria,92020092.0
29,1989,Nigeria,94531021.0
29,1990,Nigeria,97120926.0
29,1991,Nigeria,99720162.0
29,1992,Nigeria,102372779.0
29,1993,Nigeria,105122075.0
29,1994,Nigeria,107935717.0
29,1995,Nigeria,110819431.0
29,1996,Nigeria,113754782.0
29,1997,Nigeria,116754791.0
29,1998,Nigeria,119846260.0
29,1999,Nigeria,123047322.0
29,2000,Nigeria,126382491.0
29,2001,Nigeria,129862594.0
29,2002,Nigeria,133471994.0
29,2003,Nigeria,137202647.0
29,2004,Nigeria,141057046.0
29,2005,Nigeria,145017255.0
29,2006,Nigeria,149077333.0
29,2007,Nigeria,153267257.0
29,2008,Nigeria,157595017.0
29,2009,Nigeria,162049465.0
29,2010,Nigeria,166642887.0
29,2011,Nigeria,171379601.0
29,2012,Nigeria,176200628.0
29,2013,Nigeria,181049443.0
29,2014,Nigeria,185896917.0
29,2015,Nigeria,190671883.0
29,2016,Nigeria,195443699.0
29,2017,Nigeria,200254578.0
29,2018,Nigeria,204938753.0
29,2019,Nigeria,209485636.0
29,2020,Nigeria,213996186.0
29,2021,Nigeria,218529285.0
29,2022,Nigeria,223150906.0
29,2023,Nigeria,227882949.0
30,1950,Wietnam,25100733.0
30,1951,Wietnam,25600272.0
