year,country_index,country_t-2,population_t-2,gdp_t-2,temperature_change_from_co2_t-2,total_ghg_t-2,cement_co2_t-2,coal_co2_t-2,flaring_co2_t-2,gas_co2_t-2,land_use_change_co2_t-2,oil_co2_t-2,country_t-1,population_t-1,gdp_t-1,temperature_change_from_co2_t-1,total_ghg_t-1,cement_co2_t-1,coal_co2_t-1,flaring_co2_t-1,gas_co2_t-1,land_use_change_co2_t-1,oil_co2_t-1,co2
1996,Wenezuela,40,0.015009301920617939,0.03440291474078064,0.026490066225165563,0.028482454054474513,0.007586560394899539,0.00017222857217767207,0.03185475826295139,0.04257725151712143,0.0567893131182398,0.02481068955860375,40,0.01522956428970542,0.03252992471737536,0.026143790849673203,0.027918317527655237,0.007351830618587624,3.6694502164669837e-06,0.0548646671543526,0.04864148284793389,0.0430732153444729,0.023752682153740243,0.030848398231538995
1997,Wenezuela,40,0.015367603881921443,0.03590605484621096,0.026490066225165563,0.030668502860656945,0.008395501993202947,4.068391468763907e-06,0.0548646671543526,0.04864148284793389,0.058060460386428765,0.023752682153740243,40,0.01558543761699984,0.03263276859101038,0.026143790849673203,0.026675692318903075,0.007234830999368202,1.2027642376197335e-05,0.05308239675467181,0.05456021346911131,0.04151876908980365,0.01849076887548984,0.033493895152744244
1998,Wenezuela,40,0.015725645126529002,0.03601949744165947,0.026490066225165563,0.029315371277224143,0.008261893020510192,1.3335283147615028e-05,0.05308239675467181,0.05456021346911131,0.055965147453083106,0.01849076887548984,40,0.015942284421922134,0.034875180874060864,0.026143790849673203,0.029581383441683505,0.007794301905817435,2.548229316990961e-05,0.06260557292013035,0.05587567602522694,0.04431286308562211,0.021985639460705385,0.034046877307473224
1999,Wenezuela,40,0.01608466577901781,0.038493004715001354,0.026490066225165563,0.032479464844811415,0.008900786835386459,2.825271853308269e-05,0.06260557292013035,0.05587567602522694,0.059731441249884436,0.021985639460705385,40,0.016299187462086,0.035162292012570616,0.026143790849673203,0.030795004474073975,0.007841101753505202,0.0007169698006285768,0.07239475959300391,0.04651513037203936,0.04391816473152453,0.026774202365008996,0.03503762009679689
1930,Wielka Brytania,41,0.03354950916855524,0.0450366465501665,0.07947019867549669,0.0774650865166337,0.005278769048388312,0.09746012580822551,0.0,0.0,0.05545483960432652,0.008350772036440454,41,0.03327878335048765,0.04201370341889036,0.0849673202614379,0.07442483639607049,0.005009710968395213,0.09269703979335288,0.0,0.0,0.04158529513732313,0.00837295414601453,0.0769635126443447
1931,Wielka Brytania,41,0.033526775590146884,0.04636719786360945,0.08609271523178808,0.08131083578062043,0.005720893285298883,0.10277502721866903,0.0,0.0,0.05605482111491171,0.00837295414601453,41,0.03330581046355172,0.041714472887809655,0.0849673202614379,0.07167794913146874,0.005373473420877412,0.08864718990444548,0.0,0.0,0.04098518903856487,0.009281628420352562,0.07287436580831141
1932,Wielka Brytania,41,0.0335539673475994,0.04603712970414182,0.08609271523178808,0.07831966846188042,0.0061362957276709035,0.09828487916764327,0.0,0.0,0.05524590921697328,0.009281628420352562,41,0.033382608045219905,0.0395590342564325,0.0849673202614379,0.06744034308345076,0.006292452248200866,0.08287942573919545,0.0,0.0,0.04084459275257008,0.008503274039762225,0.07082363912836272
1933,Wielka Brytania,41,0.033631232766540384,0.04365955927596849,0.08609271523178808,0.07370521308037639,0.007185733476821273,0.0918900458439912,0.0,0.0,0.055056392715170564,0.008503274039762225,41,0.03350932428295312,0.0398624784264236,0.0849673202614379,0.06528876054607433,0.004545967023125507,0.07966091018266319,0.0,0.0,0.04127289704819812,0.008580515314171953,0.07079997273631636
1934,Wielka Brytania,41,0.03375872093716254,0.04399427531690327,0.08609271523178808,0.07136229080165478,0.005191315902625781,0.08832161448238873,0.0,0.0,0.055633724692613476,0.008580515314171953,41,0.03368610736421227,0.04102766356062545,0.0849673202614379,0.0651696276894482,0.0047012574268167386,0.07882121765812833,0.0,0.0,0.042000225639893134,0.009273706238361821,0.07525047156976608
1935,Wielka Brytania,41,0.03393658094965856,0.04527954026395281,0.08609271523178808,0.0712325634874252,0.005368651448199801,0.08739063090128658,0.0,0.0,0.056614125912914856,0.009273706238361821,41,0.03386378033017262,0.04375416078603693,0.0915032679738562,0.06974773317979498,0.0055500364826085394,0.0849296291184737,0.0,0.0,0.04196627678059195,0.010321018697537827,0.07599481340875563
1936,Wielka Brytania,41,0.03411533626787585,0.04828702054256933,0.09271523178807947,0.07621779884853307,0.006337923813734517,0.0941631465662889,0.0,0.0,0.05656836461126005,0.010321018697537827,41,0.03404234698051265,0.04545116931917308,0.0915032679738562,0.07056092878563827,0.0063626520197325185,0.08608591365335153,0.0,0.0,0.04182053672803637,0.010271505060095694,0.07938018936359312
1937,Wielka Brytania,41,0.034294990714639866,0.050158916706072906,0.09271523178807947,0.07710331175300755,0.007265898860436926,0.09544514192244606,0.0,0.0,0.05637191457890357,0.010271505060095694,41,0.03422181111491085,0.04752457323628826,0.0915032679738562,0.074074269388393,0.00704337707700915,0.09095975897420111,0.0,0.0,0.041719033067903546,0.010708413396885079,0.08156398878510536
1938,Wielka Brytania,41,0.03447554811277605,0.05244599821571539,0.09271523178807947,0.08092909292939154,0.008043260156103866,0.10084886987995759,0.0,0.0,0.05623509290930942,0.010708413396885079,41,0.034402178812852784,0.04918592125979344,0.0915032679738562,0.07631346371469669,0.007677302286598014,0.09383925810240089,0.0,0.0,0.04205509248320817,0.011003514676040193,0.07925022706212712
1939,Wielka Brytania,41,0.034657014578805136,0.054278558824999074,0.09271523178807947,0.08336741829332625,0.008767177862693702,0.10404142707419592,0.0,0.0,0.056688083572154935,0.011003514676040193,41,0.03458345311408126,0.049785528984346857,0.0915032679738562,0.07378542614446044,0.008302718432970918,0.08965710414735534,0.0,0.0,0.04268537534578971,0.011507761559750881,0.07935963341164429
1940,Wielka Brytania,41,0.03483939317098749,0.05493995997725162,0.09271523178807947,0.08061456292205425,0.009481378553087703,0.09940459090854639,0.0,0.0,0.057537672182675415,0.011507761559750881,41,0.03475717897403135,0.05027839694617435,0.09803921568627451,0.07409032955216352,0.008078646434950694,0.09119643851316322,0.0,0.0,0.04243710287978915,0.010669594705130446,0.0831455799564322
1941,Wielka Brytania,41,0.035014177338123426,0.05548362114856801,0.09933774834437085,0.080946581319841,0.009225497126597334,0.10111128112969285,0.0,0.0,0.05720301377461403,0.010669594705130446,41,0.03492328419881185,0.05533425938349534,0.09803921568627451,0.07783534400990648,0.00785457443693047,0.09599567167961133,0.0,0.0,0.043191864893141675,0.011562028506387458,0.08330096672478231
