country_order,year,country_index,country_t-2,population_t-2,gdp_t-2,temperature_change_from_co2_t-2,total_ghg_t-2,cement_co2_t-2,coal_co2_t-2,flaring_co2_t-2,gas_co2_t-2,land_use_change_co2_t-2,oil_co2_t-2,country_t-1,population_t-1,gdp_t-1,temperature_change_from_co2_t-1,total_ghg_t-1,cement_co2_t-1,coal_co2_t-1,flaring_co2_t-1,gas_co2_t-1,land_use_change_co2_t-1,oil_co2_t-1,co2
9,1959,Japonia,18,0.07035142318447332,0.10392464978168874,0.05791116733906679,0.06080834127505151,0.10104363312553688,0.09409898451021861,0.0,0.001019270110793165,0.07950198215267458,0.02690490439117713,18,0.07044127583564504,0.10961791967592464,0.05746057653097203,0.057961122833392165,0.09369625972296355,0.08681051800197306,0.0,0.0014694540304909156,0.07894886725652758,0.028204476082407857,0.08281971862807255
9,1960,Japonia,18,0.07091565540101463,0.10961791967592464,0.05746057653097203,0.057961122833392165,0.0990010481047947,0.08681051800197306,0.0,0.0014694540304909156,0.07894886725652758,0.028204476082407857,18,0.0710309973355583,0.11944519561161931,0.05699426317657881,0.062189439888292994,0.10706384096053599,0.08567170765807734,0.0,0.0018427441715648597,0.08055019187119697,0.03443832587601211,0.08540530786655307
9,1961,Japonia,18,0.0715089693799128,0.11944519561161931,0.05699426317657881,0.062189439888292994,0.11312545986956137,0.08567170765807734,0.0,0.0018427441715648597,0.08055019187119697,0.03443832587601211,18,0.07162130094621547,0.13522946740093209,0.0565350082624577,0.06877172364303097,0.138635225975392,0.09395887228355007,0.0,0.0024969801103109494,0.07837477218631478,0.04820294611850262,0.09165074439773588
9,1962,Japonia,18,0.07210286901567046,0.13522946740093209,0.0565350082624577,0.06877172364303097,0.14648431769198003,0.09395887228355007,0.0,0.0024969801103109494,0.07837477218631478,0.04820294611850262,18,0.07224280675665606,0.15132728712106616,0.05605940925558072,0.08049078134711418,0.15025447575119555,0.10771157822035014,0.0,0.0031626280638796245,0.07860468503320375,0.06380058361428237,0.09122572984575869
9,1963,Japonia,18,0.07272816092948924,0.15132728712106616,0.05605940925558072,0.08049078134711418,0.1587614129506078,0.10771157822035014,0.0,0.0031626280638796245,0.07860468503320375,0.06380058361428237,18,0.07289544865247446,0.1641894269660048,0.06946065204623335,0.08037988098171793,0.174053447595978,0.10235737766515572,0.0,0.004077714077972324,0.07726656519263907,0.07150968704224861,0.09502683372524359
9,1964,Japonia,18,0.0733847786042062,0.1641894269660048,0.06946065204623335,0.08037988098171793,0.18390780794456413,0.10235737766515572,0.0,0.004077714077972324,0.07726656519263907,0.07150968704224861,18,0.07356557818855239,0.17726555310100245,0.06884168311328033,0.08719590373832835,0.17946170828947525,0.1021839682620099,0.0,0.005577404496413063,0.07747705201661148,0.0878570203160418,0.09811939449469811
9,1965,Japonia,18,0.0740589904507915,0.17726555310100245,0.06884168311328033,0.08719590373832835,0.18962226739751675,0.1021839682620099,0.0,0.005577404496413063,0.07747705201661148,0.0878570203160418,18,0.07427379874150712,0.19714299582217087,0.06819940906613572,0.09320781879615911,0.19577991414855228,0.10440224279502931,0.0,0.006028085591074494,0.07682890400343524,0.1027761038248963,0.10033520031033077
9,1966,Japonia,18,0.07477152535798554,0.19714299582217087,0.06819940906613572,0.09320781879615911,0.2068643588963142,0.10440224279502931,0.0,0.006028085591074494,0.07682890400343524,0.1027761038248963,18,0.07505337041698958,0.20697067289295187,0.067506143361872,0.09777138648863337,0.19210152781709594,0.10691316600328582,0.0,0.005376831881618867,0.0761915525866252,0.11459895041656246,0.10346741756260358
9,1967,Japonia,18,0.07555584604611516,0.20697067289295187,0.067506143361872,0.09777138648863337,0.2029777138666698,0.10691316600328582,0.0,0.005376831881618867,0.0761915525866252,0.11459895041656246,18,0.07579188808631261,0.22774808840377356,0.06686226324109878,0.10373093906652903,0.2227108694350325,0.10889999670131396,0.0,0.005461305060369899,0.07587929884056095,0.1277370931587666,0.11127002832574824
9,1968,Japonia,18,0.07629886263434721,0.22774808840377356,0.06686226324109878,0.10373093906652903,0.2353200604121289,0.10889999670131396,0.0,0.005461305060369899,0.07587929884056095,0.1277370931587666,18,0.07661086774723479,0.2512955813517296,0.07939493355425128,0.11851064247743485,0.2474830879074998,0.11474467887301694,0.0,0.005707862361500053,0.07596590880887706,0.15792879016507902,0.11786136727006954
9,1969,Japonia,18,0.07712283137438784,0.2512955813517296,0.07939493355425128,0.11851064247743485,0.2614948042056013,0.11474467887301694,0.0,0.005707862361500053,0.07596590880887706,0.15792879016507902,18,0.07757746491730066,0.2813349903396647,0.07842612585668766,0.1314105408371479,0.27123571688221576,0.12498172020385373,0.0,0.006098327906989862,0.07485673430468591,0.1842922765400425,0.1279269057896781
9,1970,Japonia,18,0.0780953168833066,0.2813349903396647,0.07842612585668766,0.1314105408371479,0.28659223254152527,0.12498172020385373,0.0,0.006098327906989862,0.07485673430468591,0.1842922765400425,18,0.07851803352980835,0.3138316695341432,0.07750583699778188,0.14974717392126816,0.2889261156602824,0.13640436414314813,0.0,0.006726659121265783,0.07521569148353491,0.21917981482268686,0.13969587579085016
9,1971,Japonia,18,0.07904161527330211,0.3138316695341432,0.07750583699778188,0.14974717392126816,0.30528420621900965,0.13640436414314813,0.0,0.006726659121265783,0.07521569148353491,0.21917981482268686,18,0.07945822597414601,0.3443476018105722,0.07660725118684304,0.171440046760406,0.3178105207253181,0.13985174303406137,2.1061555746507096e-05,0.010814834490610081,0.07473288755583747,0.27139550040370297,0.1412709409226392
9,1972,Japonia,18,0.0799875352035777,0.3443476018105722,0.07660725118684304,0.171440046760406,0.3358039557135686,0.13985174303406137,2.1061555746507096e-05,0.010814834490610081,0.07473288755583747,0.27139550040370297,18,0.080400288620234,0.3567274269328796,0.08834879221082516,0.1730467171335563,0.3252972437222483,0.12445049261039709,2.0819696570571157e-05,0.011272806679907477,0.07397677974385992,0.2955928893850821,0.1462192144162303
