country,year,residual
France,1974,-3.0540226815587e-07
France,1975,-8.125771843332667e-07
France,1976,6.267858619233692e-07
France,1977,2.6235485353218386e-08
France,1978,4.551558396876255e-07
France,1979,1.851384831585079e-07
France,1980,-1.0586242015212602e-07
France,1981,-6.172216356226146e-07
France,1982,-1.8276231628996083e-07
France,1983,-1.9209827509094764e-07
France,1984,9.984624650774344e-08
France,1985,2.0838328225991853e-07
France,1986,2.1736219129902168e-08
France,1987,-3.024256660907244e-07
France,1988,-1.6126490893437117e-07
France,1989,9.740271895747252e-08
France,1990,-2.0372467699644913e-07
France,1991,6.038636975684033e-08
France,1992,-3.371628872431659e-07
France,1993,-4.87671450021828e-08
France,1994,3.086118205864856e-08
France,1995,-5.129476605258604e-08
France,1996,8.99599748419362e-08
France,1997,-6.550099970749567e-08
France,1998,4.692618975060421e-07
France,1999,-1.8452703280506194e-07
France,2000,-2.3082169923618457e-07
France,2001,8.35761765265194e-08
France,2002,-7.897736651663743e-08
France,2003,9.602278895361053e-08
Germany,1930,-2.5492760786108867e-05
Germany,1931,-9.699990372682433e-07
Germany,1932,-1.0368405709136965e-06
Germany,1933,4.189793518532424e-07
Germany,1934,3.953869968100645e-07
Germany,1935,-2.7875445136856164e-07
Germany,1936,-2.0756141675821745e-07
Germany,1937,-9.820300721689017e-08
Germany,1938,6.464621785833112e-08
Germany,1939,-5.447600533296272e-07
Germany,1940,6.968894336170586e-07
Germany,1941,5.331015944984049e-07
Germany,1942,-1.523954851440075e-07
Germany,1943,1.4230904676902118e-06
Germany,1944,-1.907145947592335e-06
Germany,1945,-3.502851098408925e-06
Germany,1946,8.921931107816957e-07
Germany,1947,-2.2327948289495463e-08
Germany,1948,9.77215390255853e-07
Germany,1949,-1.0916794763425619e-07
Germany,1950,4.430946657837025e-07
Germany,1951,3.5272652758023473e-07
Germany,1952,-5.869877467762886e-08
Germany,1953,-5.003789823585081e-08
Germany,1954,-2.773711747440362e-07
Germany,1955,9.463169990198469e-07
Germany,1956,1.577272885863722e-07
Germany,1957,-9.942064364328497e-08
Germany,1958,-2.620369372047802e-07
Germany,1959,-1.1056609160864469e-06
Germany,1960,2.483904149199381e-08
Germany,1961,-1.1701202528722527e-07
Germany,1962,1.3070806616207436e-07
Germany,1963,7.90928358072944e-07
Germany,1964,4.0229843547709966e-07
Germany,1965,-1.1157567827307985e-06
Germany,1966,3.5194458300433555e-07
Germany,1967,-5.227193803034238e-08
Germany,1968,1.4080138642188185e-06
Germany,1969,4.413759481649598e-07
Germany,1970,-2.153678287237518e-07
Germany,1971,-5.707337737071987e-07
Germany,1972,-1.630061830487324e-07
Germany,1973,2.3829866188176894e-07
Germany,1974,4.871429535503955e-07
Germany,1975,-5.06098558644461e-07
Germany,1976,7.440175298975521e-07
Germany,1977,-4.32870565399639e-07
Germany,1978,1.1864833780835793e-06
Germany,1979,1.3336301692847342e-07
Germany,1980,-2.73184960001112e-07
Germany,1981,-8.149677675646494e-09
Germany,1982,8.450310206524803e-08
Germany,1983,2.0905650887519132e-07
Germany,1984,2.60163769742165e-07
Germany,1985,8.27271527396681e-07
Germany,1986,9.388852951813169e-07
Germany,1987,4.752239716682293e-08
Germany,1988,3.335372289691355e-07
Germany,1989,-5.947274285063685e-07
Germany,1990,-5.028076036728993e-07
Germany,1991,-2.3092645174518582e-07
Germany,1992,1.7716871918998134e-07
Germany,1993,-1.82234977833731e-07
