country,year,residual
Colombia,1924,6.542710716422334
Colombia,1925,5.778920623874683
Colombia,1926,7.0309223634641285
Colombia,1927,5.043205867058305
Colombia,1928,6.603728560404619
Colombia,1929,-1.3555671265051217
Colombia,1930,-26.77969376855762
Colombia,1931,-27.413156449913032
Colombia,1932,-12.227257571439793
Colombia,1933,-11.120327681646387
Colombia,1934,-2.604030088442329
Colombia,1935,-9.928660871560055
Colombia,1936,4.14526770686345
Colombia,1937,7.681070626101246
Colombia,1938,0.041072591894902644
Colombia,1939,3.130844434045855
Colombia,1940,81.99138551821656
Colombia,1941,79.62910820084821
Colombia,1942,61.30437459615686
Colombia,1943,31.548667203745936
Colombia,1944,11.048767537891024
Colombia,1945,15.379370517064899
Colombia,1946,13.303959471594396
Colombia,1947,-2.202658212317715
Colombia,1948,-1.801674417696347
Colombia,1949,-4.827172955370884
Colombia,1950,31.05305994743435
Colombia,1951,15.110358966326942
Colombia,1952,-0.12988980057440358
