country_order,year,country_index,gdp_lag_1,gdp_lag_2,temperature_change_from_co2_lag_1,temperature_change_from_co2_lag_2,cement_co2_lag_1,cement_co2_lag_2,coal_co2_lag_1,coal_co2_lag_2,flaring_co2_lag_1,flaring_co2_lag_2,gas_co2_lag_1,gas_co2_lag_2,land_use_change_co2_lag_1,land_use_change_co2_lag_2,oil_co2_lag_1,oil_co2_lag_2,co2
41,1933,Chile,0.053558113385149146,0.07411354468833836,0.28449146492800015,0.2891807672338589,0.01377849722661054,0.013722304167748167,0.035121362177690886,0.0370265970971991,0.0,0.0,0.0,0.0,0.17330337195069526,0.16752602239319164,0.0,0.0,0.15861144299158758
41,1934,Chile,0.06785877649434492,0.053558113385149146,0.27969498806021714,0.28449146492800015,0.016994316294415033,0.014558592528418008,0.04650220312307,0.035121362177690886,0.0,0.0,0.0,0.0,0.16995648991901138,0.17330337195069526,0.0,0.0,0.15725792663319027
41,1935,Chile,0.0818090219646481,0.06785877649434492,0.27497934808986824,0.27969498806021714,0.024698476884711454,0.01795648118661384,0.05325905092843255,0.04650220312307,0.0,0.0,0.0,0.0,0.16733058239590665,0.16995648991901138,0.0,0.0,0.16205780180631404
41,1936,Chile,0.08698486823227697,0.0818090219646481,0.2703432465633863,0.27497934808986824,0.03380444354380572,0.026096827188281057,0.052167374367113065,0.05325905092843255,0.0,0.0,0.0,0.0,0.17213552621062278,0.16733058239590665,0.0,0.0,0.15750131519325583
41,1937,Chile,0.08858737634212671,0.08698486823227697,0.26578526546573567,0.2703432465633863,0.028787631477770644,0.0357183451221149,0.05658296274441186,0.052167374367113065,0.0,0.0,0.0,0.0,0.16692192113427912,0.17213552621062278,0.0,0.0,0.1642081867481867
41,1938,Chile,0.09935670992991263,0.08858737634212671,0.26130419098917385,0.26578526546573567,0.03589557344455619,0.030417496890277465,0.06044783644006427,0.05658296274441186,0.0,0.0,0.0,0.0,0.17270939965039056,0.16692192113427912,0.0,0.0,0.15302355003583712
41,1939,Chile,0.09916400363016456,0.09935670992991263,0.25689864492717646,0.26130419098917385,0.041172109916017,0.03792786823978994,0.059993280655371725,0.06044783644006427,0.0,0.0,0.0,0.0,0.1617988032806725,0.17270939965039056,0.0,0.0,0.1525634973983713
41,1940,Chile,0.10002108911112688,0.09916400363016456,0.2524832432798156,0.25689864492717646,0.037129487400235375,0.04350314565835873,0.0543059795422976,0.059993280655371725,0.0,0.0,0.0,0.0,0.16242215238634244,0.1617988032806725,0.0,0.0,0.15047111956775971
41,1941,Chile,0.10162698263589202,0.10002108911112688,0.24806240880290548,0.2524832432798156,0.04128503744411148,0.039231642533924686,0.061793327787332146,0.0543059795422976,0.0,0.0,0.0,0.0,0.15897315714085453,0.16242215238634244,0.0,0.0,0.14923280296696767
41,1942,Chile,0.09984388058150129,0.10162698263589202,0.24364052923970597,0.24806240880290548,0.0381891030844265,0.043622466788938476,0.059260079797947306,0.061793327787332146,0.0,0.0,0.0,0.0,0.15825035208993143,0.15897315714085453,0.0,0.0,0.1475517702069867
41,1943,Chile,0.10139163198909998,0.09984388058150129,0.23922181195752834,0.24364052923970597,0.038339115175232225,0.04035125033506182,0.05880249523246184,0.059260079797947306,0.0,0.0,0.0,0.0,0.15668936804305394,0.15825035208993143,0.0,0.0,0.14791616203058955
41,1944,Chile,0.10245585272408467,0.10139163198909998,0.23481036961437612,0.23922181195752834,0.03825242062301194,0.040509755639991485,0.06054514044188375,0.05880249523246184,0.0,0.0,0.0,0.0,0.15672800690312055,0.15668936804305394,0.0,0.0,0.14095173652758985
41,1945,Chile,0.10246669535025214,0.10245585272408467,0.23048028922180538,0.23481036961437612,0.036126319178039004,0.04041815271410991,0.05838255731574826,0.06054514044188375,0.0,0.0,0.0,0.0,0.15033179969202248,0.15672800690312055,0.0,0.0,0.1373540088805237
41,1946,Chile,0.10989842434127457,0.10246669535025214,0.22623006064042286,0.23048028922180538,0.040639691396229846,0.038171678073053855,0.05436606470567842,0.05838255731574826,0.0,0.0,0.0,0.0,0.14749511336326476,0.15033179969202248,0.0,0.0,0.13459620990397694
