year_range,country_index,country_t-3,population_t-3,gdp_t-3,temperature_change_from_co2_t-3,cement_co2_t-3,coal_co2_t-3,flaring_co2_t-3,gas_co2_t-3,land_use_change_co2_t-3,oil_co2_t-3,country_t-2,population_t-2,gdp_t-2,temperature_change_from_co2_t-2,cement_co2_t-2,coal_co2_t-2,flaring_co2_t-2,gas_co2_t-2,land_use_change_co2_t-2,oil_co2_t-2,country_t-1,population_t-1,gdp_t-1,temperature_change_from_co2_t-1,cement_co2_t-1,coal_co2_t-1,flaring_co2_t-1,gas_co2_t-1,land_use_change_co2_t-1,oil_co2_t-1,co2_including_luc_t+1,co2_including_luc_t+2
1936-1937,Indonesia,16,0.04145956904577248,0.011995890633054578,0.06896551724137932,9.772093073757586e-05,0.0007154612639259424,0.0,0.0012878141121615446,0.2900097961881339,0.005374097468098227,16,0.041788399916622754,0.011059393623096502,0.07482993197278912,0.00013360897269275524,0.0006195204310650733,0.0,0.001372079543162201,0.2967522368233556,0.005872769985222024,16,0.04212121301397619,0.010307442641195206,0.07382550335570469,0.00014678134047527375,0.0006005658284159374,0.0,0.0013882516965865693,0.29129917428648794,0.006081903495183394,0.09269389700300407,0.08789630126282208
1937-1938,Indonesia,16,0.04209270691548152,0.01217566070873772,0.07586206896551724,0.0001492958664046298,0.0007146790540892887,0.0,0.001372079543162201,0.2967522368233556,0.005872769985222024,16,0.04242846134999286,0.011369960426345638,0.07482993197278912,0.00016761852937818386,0.0006658545019765437,0.0,0.0013882516965865693,0.29129917428648794,0.006081903495183394,16,0.042768497709717086,0.010976536552493242,0.07382550335570469,0.00013827227725931584,0.0006207477758066969,0.0,0.0013252654148285029,0.2950629728853042,0.006773073902157997,0.09386215961802939,0.08833860483253644
1938-1939,Indonesia,16,0.04273672896874669,0.012516842667609742,0.07586206896551724,0.00018729845058035376,0.0007681300595939601,0.0,0.0013882516965865693,0.29129917428648794,0.006081903495183394,16,0.043079791389483965,0.01210802626457429,0.07482993197278912,0.0001579015131823471,0.0006882304679289122,0.0,0.0013252654148285029,0.2950629728853042,0.006773073902157997,16,0.043426757508777475,0.012306259968892886,0.07382550335570469,0.0,0.0007424510343146109,0.0,0.001443577484617303,0.29718257082343597,0.007923704293138639,0.0943344840237631,0.08795598799699778
1939-1940,Indonesia,16,0.04339208935685462,0.013327665800761447,0.07586206896551724,0.00017644056938728977,0.000793942984203533,0.0,0.0013252654148285029,0.2950629728853042,0.006773073902157997,16,0.04374216512354338,0.01357482100200258,0.07482993197278912,0.0,0.0008231643232174378,0.0,0.001443577484617303,0.29718257082343597,0.007923704293138639,16,0.04409666371795663,0.012255777466324254,0.07382550335570469,0.0,0.0007881152385118852,0.0,0.0015559313926181782,0.29806313162171366,0.008333257416812987,0.09392589751928106,0.08760669625470718
1940-1941,Indonesia,16,0.04405856177652812,0.014939054708214973,0.07586206896551724,0.0,0.0009496027416976247,0.0,0.001443577484617303,0.29718257082343597,0.007923704293138639,16,0.0444162580544454,0.013519134632802306,0.07482993197278912,0.0,0.0008737927714328981,0.0,0.0015559313926181782,0.29806313162171366,0.008333257416812987,16,0.044777321515805074,0.012380362162525811,0.08053691275167786,0.00017869032753511588,0.0009634331653407061,0.0,0.0015993408570730617,0.2958115916552554,0.008916692379262035,0.09355289800966453,0.08843037318633154
1941-1942,Indonesia,16,0.04473682590996486,0.014877878869949417,0.07586206896551724,0.0,0.0010080077428344363,0.0,0.0015559313926181782,0.29806313162171366,0.008333257416812987,16,0.045101169768363036,0.013656561840971155,0.0816326530612245,0.00020405734011257165,0.0010681698494029684,0.0,0.0015993408570730617,0.2958115916552554,0.008916692379262035,16,0.04549067805756724,0.01363042535380356,0.08053691275167786,0.0,0.001086767288284237,0.0,0.0016563689770432027,0.2948612030758325,0.008498425359339297,0.09443248104693752,0.08725218192317621
1942-1943,Indonesia,16,0.045425975771690004,0.015028853422267386,0.08275862068965519,0.0002280155050543437,0.001232241229341838,0.0,0.0015993408570730617,0.2958115916552554,0.008916692379262035,16,0.04581898458396804,0.01503548477171387,0.0816326530612245,0.0,0.001204911863556332,0.0,0.0016563689770432027,0.2948612030758325,0.008498425359339297,16,0.046236512117138834,0.014190645052501383,0.08053691275167786,0.00017869032753511588,0.001076574385561631,0.0,0.0,0.2984626114859392,0.008366132570841005,0.09317432143368849,0.08804676157188995
1943-1944,Indonesia,16,0.04614823233537017,0.01654370826741626,0.08275862068965519,0.0,0.0013899868797336732,0.0,0.0016563689770432027,0.2948612030758325,0.008498425359339297,16,0.04656947989255639,0.015653453362564546,0.0816326530612245,0.00020405734011257165,0.0011936108706510952,0.0,0.0,0.2984626114859392,0.008366132570841005,16,0.04693956638807806,0.013628787819747502,0.08053691275167786,0.0,0.0,0.0,0.0,0.3015293501997196,0.0037457871282285484,0.09402283224410131,0.08792141943012102
1944-1945,Indonesia,16,0.0469033716148266,0.01722259516756792,0.08275862068965519,0.0002280155050543437,0.0013769500491227775,0.0,0.0,0.2984626114859392,0.008366132570841005,16,0.04727692805109981,0.015033678436421763,0.0816326530612245,0.0,0.0,0.0,0.0,0.3015293501997196,0.0037457871282285484,16,0.04744328373345921,0.013066930586993621,0.08053691275167786,0.0,0.0,0.0,0.0,0.3002383481994785,0.007536331996278374,0.0938889826514728,0.08743932470428956
1945-1946,Indonesia,16,0.04761519737387111,0.016541723866614587,0.08275862068965519,0.0,0.0,0.0,0.0,0.3015293501997196,0.0037457871282285484,16,0.047783793485456985,0.014413903510278983,0.0816326530612245,0.0,0.0,0.0,0.0,0.3002383481994785,0.007536331996278374,16,0.04763523018143618,0.012505073354239738,0.08053691275167786,0.0,0.0,0.0,0.0,0.30399240338697214,0.0034744680859491194,0.09337416631157133,0.08560893152290205
1946-1947,Indonesia,16,0.04812519922798236,0.015860852565661252,0.08275862068965519,0.0,0.0,0.0,0.0,0.3002383481994785,0.007536331996278374,16,0.04797693954369634,0.013794128584136202,0.0816326530612245,0.0,0.0,0.0,0.0,0.30399240338697214,0.0034744680859491194,16,0.047818440486838955,0.011943216121485857,0.087248322147651,0.0,0.0001657365982695713,0.0,0.0,0.3044341047002622,0.0011854859759742036,0.09141953733985356,0.08627804468248398
1947-1948,Indonesia,16,0.04831954044981232,0.01517998126470792,0.08275862068965519,0.0,0.0,0.0,0.0,0.30399240338697214,0.0034744680859491194,16,0.04816129486097536,0.013174353657993423,0.08843537414965986,0.0,0.00018375414463914797,0.0,0.0,0.3044341047002622,0.0011854859759742036,16,0.048172543380726456,0.011381358888731976,0.087248322147651,0.0,8.5212666760985e-05,0.0,0.0,0.29945765736725716,0.000367171901011723,0.0921340657703436,0.08803731117231214
1948-1949,Indonesia,16,0.04850503653467912,0.014499109963754584,0.0896551724137931,0.0,0.00021197886573316003,0.0,0.0,0.3044341047002622,0.0011854859759742036,16,0.04851761079641652,0.012554578731850643,0.08843537414965986,0.0,9.447630068777842e-05,0.0,0.0,0.29945765736725716,0.000367171901011723,16,0.04883483483482567,0.010819501655978095,0.087248322147651,8.509063215957899e-06,0.00012027625212674915,0.0,4.0855966545772734e-05,0.3005416118768936,0.001352634349466056,0.09401274040973646,0.08980577936699236
1949-1950,Indonesia,16,0.04886355730845183,0.01381823866280125,0.0896551724137931,0.0,0.00010898790390708597,0.0,0.0,0.29945765736725716,0.000367171901011723,16,0.04918404138220274,0.011934803805707862,0.08843537414965986,9.717016195836746e-06,0.0001333517162817925,0.0,4.0855966545772734e-05,0.3005416118768936,0.001352634349466056,16,0.049623671434831214,0.010257644423224214,0.087248322147651,3.829078447181054e-05,0.000292128592029884,0.0,0.0006017743405804442,0.30164139942992924,0.005282601557490128,0.09590124130890562,0.08899453717165459
1950-1951,Indonesia,16,0.04953411168314195,0.013137367361847917,0.0896551724137931,1.0857881193063985e-05,0.00015383460120856632,0.0,4.0855966545772734e-05,0.3005416118768936,0.001352634349466056,16,0.049977807984772485,0.011315028879565082,0.08843537414965986,4.372657288126535e-05,0.0003238864566640825,0.0,0.0006017743405804442,0.30164139942992924,0.005282601557490128,16,0.05049649766960956,0.009695787190470333,0.087248322147651,0.0,0.0003577708855634657,0.0,0.0009669245415832878,0.30481369176637085,0.007530390703381744,0.09503493700106005,0.08777406780512481
1951-1952,Indonesia,16,0.05033279001392131,0.012456496060894582,0.0896551724137931,4.886046536878793e-05,0.00037363556530826367,0.0,0.0006017743405804442,0.30164139942992924,0.005282601557490128,16,0.05085608913324972,0.010695253953422303,0.08843537414965986,0.0,0.0003966648509738065,0.0,0.0009669245415832878,0.30481369176637085,0.007530390703381744,16,0.051383251994775565,0.010931587041346287,0.09395973154362416,0.0,0.00041627814719122336,0.0,0.001013738669916986,0.30706644965924446,0.002613376702130904,0.09373162970775774,0.0910310982806739
1952-1953,Indonesia,16,0.051216505856021326,0.011775624759941247,0.0896551724137931,0.0,0.00045759275444243034,0.0,0.0009669245415832878,0.30481369176637085,0.007530390703381744,16,0.05174838541868589,0.01205844324182897,0.09523809523809525,0.0,0.0004615325502498649,0.0,0.001013738669916986,0.30706644965924446,0.002613376702130904,16,0.05249070071874881,0.01175931409621339,0.09395973154362416,0.0001084905560034632,0.0004309559271117758,0.0,0.0012818559503736194,0.30326042961136374,0.002265613024581505,0.09720972730668462,0.09090215006538185
1953-1954,Indonesia,16,0.05211432355899048,0.013273194966628304,0.09655172413793105,0.0,0.0005324241621489702,0.0,0.001013738669916986,0.30706644965924446,0.002613376702130904,16,0.052862755379641385,0.012971494537408463,0.09523809523809525,0.00012389195649691848,0.0004778059800334057,0.0,0.0012818559503736194,0.30326042961136374,0.002265613024581505,16,0.05367424511981431,0.012329857210241673,0.09395973154362416,0.00014678134047527375,0.0005002676656254957,0.0,0.0017457414038620808,0.3125418408470597,0.003226518129063102,0.09707202688252217,0.09222707121671905
1954-1955,Indonesia,16,0.053235589101538174,0.014276253330617555,0.09655172413793105,0.0001384379852115658,0.0005511971982286596,0.0,0.0012818559503736194,0.30326042961136374,0.002265613024581505,16,0.054053696593851785,0.01360085070788077,0.09523809523809525,0.00016761852937818386,0.000554652731789015,0.0,0.0017457414038620808,0.3125418408470597,0.003226518129063102,16,0.05492315039197276,0.012964242997916556,0.09395973154362416,0.00015529040369123163,0.00044298355232445075,0.0,0.0022334595045022426,0.3119750990884632,0.003251867645422056,0.09848687550301488,0.09599417457474446
1955-1956,Indonesia,16,0.054433899710654966,0.014967650378928882,0.09655172413793105,0.00018729845058035376,0.0006398476463827488,0.0,0.0017457414038620808,0.3125418408470597,0.003226518129063102,16,0.05531040716585831,0.014300630619541102,0.09523809523809525,0.00017733554557402057,0.0004911411516615849,0.0,0.0022334595045022426,0.3119750990884632,0.003251867645422056,16,0.056233217816334155,0.013767500726332517,0.09395973154362416,0.00015529040369123163,0.0004578651902994553,0.0,0.0025849910499898287,0.3156240066287675,0.003719645439483377,0.10250966658305494,0.09534831437201846
1956-1957,Indonesia,16,0.05569838665010739,0.015736413422955956,0.09655172413793105,0.00019815633177341772,0.0005665806583495163,0.0,0.0022334595045022426,0.3119750990884632,0.003251867645422056,16,0.05662866213598182,0.015186690227357337,0.09523809523809525,0.00017733554557402057,0.0005076406013032305,0.0,0.0025849910499898287,0.3156240066287675,0.003719645439483377,16,0.057618691302621275,0.014166415765316038,0.10067114093959731,0.00015529040369123163,0.00043238293349294064,0.0,0.003118672112993985,0.32544780109475346,0.0059357476899263,0.10181996937659421,0.0955624405308737
1957-1958,Indonesia,16,0.05702479881669554,0.016709819303782215,0.09655172413793105,0.00019815633177341772,0.0005856144310414237,0.0,0.0025849910499898287,0.3156240066287675,0.003719645439483377,16,0.05802279443429665,0.01562672645793401,0.10204081632653061,0.00017733554557402057,0.00047938811904013883,0.0,0.003118672112993985,0.32544780109475346,0.0059357476899263,16,0.05908361089720793,0.014350442127474387,0.10067114093959731,0.00015529040369123163,0.0004654079383141836,0.0,0.0033399752651169204,0.3229461802376824,0.006152010751363625,0.10204862909733456,0.09704789412767093
1958-1959,Indonesia,16,0.05842755783086792,0.017193233569415666,0.10344827586206896,0.00019815633177341772,0.0005530223545141851,0.0,0.003118672112993985,0.32544780109475346,0.0059357476899263,16,0.05949686935630803,0.01582972273237189,0.10204081632653061,0.00017733554557402057,0.0005160033360531056,0.0,0.0033399752651169204,0.3229461802376824,0.006152010751363625,16,0.06063154062891936,0.015352402287835564,0.10067114093959731,0.00026378095969469483,0.00039059203233025657,0.0,0.003542552765906377,0.3234016847170128,0.006420953276484401,0.1036349061147354,0.0972901227905339
1959-1960,Indonesia,16,0.059910754143668615,0.017416240876802862,0.10344827586206896,0.00019815633177341772,0.0005952616856934863,0.0,0.0033399752651169204,0.3229461802376824,0.006152010751363625,16,0.06105447320499944,0.01693496753155716,0.10204081632653061,0.00030122750207093907,0.0004330540481286685,0.0,0.003542552765906377,0.3234016847170128,0.006420953276484401,16,0.06225471164725123,0.014786047772650376,0.10067114093959731,0.0003169626047944317,0.00032719217739564816,0.0,0.003408919708662912,0.32833509865000976,0.006514429618058044,0.10389357576398175,0.08144441399315692
1960-1961,Indonesia,16,0.06147799624967429,0.018630438858280772,0.10344827586206896,0.0003365943169849835,0.0004995713490095136,0.0,0.003542552765906377,0.3234016847170128,0.006420953276484401,16,0.06268778857677848,0.016310231731505108,0.10204081632653061,0.0003619588532949187,0.00036276187225809655,0.0,0.003408919708662912,0.32833509865000976,0.006514429618058044,16,0.06395503412518695,0.015424968402857507,0.10067114093959731,0.00036376245248220015,0.00036225576276141227,0.0,0.003642990350331402,0.32845323751229594,0.006984980015471127,0.08697235806731281,0.07977865672020402
1961-1962,Indonesia,16,0.0631214183721793,0.01794411764877193,0.10344827586206896,0.0004044560744416334,0.000418482262609744,0.0,0.003408919708662912,0.32833509865000976,0.006514429618058044,16,0.06439873758266197,0.017015013948967785,0.10204081632653061,0.00041540244237202084,0.00040163728785211063,0.0,0.003642990350331402,0.32845323751229594,0.006984980015471127,16,0.06573645046447496,0.016100680662976888,0.10738255033557047,0.0004105623001699686,0.00037122551715730546,0.0,0.003972391580606694,0.2777249784122543,0.005824447469662768,0.08519353947321423,0.0770144148436929
1962-1963,Indonesia,16,0.06484295451598246,0.01871837611753425,0.10344827586206896,0.00046417442100348536,0.00046332895991122434,0.0,0.003642990350331402,0.32845323751229594,0.006984980015471127,16,0.06619128726327889,0.017760380372492505,0.108843537414966,0.00046884603144912296,0.0004115821616087189,0.0,0.003972391580606694,0.2777249784122543,0.005824447469662768,16,0.06759326676289962,0.017173341885071802,0.10738255033557047,0.00047225300848566335,0.0003114951072028351,0.0,0.004194545898699334,0.270412548214662,0.007653969595631645,0.08224167792149642,0.0761505737138628
1963-1964,Indonesia,16,0.06664659626926273,0.019537219515460447,0.11034482758620691,0.0005238927675653372,0.00047480137084881234,0.0,0.003972391580606694,0.2777249784122543,0.005824447469662768,16,0.06805970813115736,0.018943614281294596,0.108843537414966,0.0005392943988689393,0.0003453583431840321,0.0,0.004194545898699334,0.270412548214662,0.007653969595631645,16,0.06952216920598812,0.017142901797746614,0.10738255033557047,0.0005339437168013581,0.0002652193288422045,0.0,0.004419253714701084,0.2626166012301868,0.006429271086539684,0.08131920458817284,0.07385412661645355
1964-1965,Indonesia,16,0.06852657869119816,0.02083709464243934,0.11034482758620691,0.0006026124062150512,0.00039840554346896504,0.0,0.004194545898699334,0.270412548214662,0.007653969595631645,16,0.07000066566143434,0.01891003635121923,0.108843537414966,0.0006097427662887557,0.0002940518353942577,0.0,0.004419253714701084,0.2626166012301868,0.006429271086539684,16,0.07151857459913818,0.01647192815450023,0.10738255033557047,0.0003488715918542738,0.0003249497387966749,0.0,0.004571612423278028,0.25988235642778934,0.0061924115430607085,0.07886688883751497,0.07172915453243651
1965-1966,Indonesia,16,0.07047954662330393,0.020800206656221468,0.11034482758620691,0.000681332044864765,0.00033921833249549963,0.0,0.004419253714701084,0.2626166012301868,0.006429271086539684,16,0.07200954801585539,0.01816989701342247,0.108843537414966,0.00039839766402930657,0.00036027565381894453,0.0,0.004571612423278028,0.25988235642778934,0.0061924115430607085,16,0.07358782288279855,0.01710049946585901,0.10738255033557047,0.00046374394526970547,0.00024564895561480127,0.0,0.004462663179155967,0.25254272587358817,0.006221721921350749,0.07659768676566137,0.07028759555473099
1966-1967,Indonesia,16,0.07250085968984878,0.019987105621384952,0.11034482758620691,0.0004451731289156234,0.00041561415987534703,0.0,0.004571612423278028,0.25988235642778934,0.0061924115430607085,16,0.07409172850796596,0.018863263077544153,0.108843537414966,0.0005295773826731026,0.00027235392901620335,0.0,0.004462663179155967,0.25254272587358817,0.006221721921350749,16,0.07548182957790299,0.01727924755452162,0.11409395973154364,0.00038716237632608437,0.00015533983749251333,0.0,0.005155512278494697,0.24467370330419375,0.0069980508598437114,0.07505828366313935,0.06974755495780398
1967-1968,Indonesia,16,0.07459592445376861,0.02074882255151882,0.11034482758620691,0.0005917545250219871,0.0003141876177225804,0.0,0.004462663179155967,0.25254272587358817,0.006221721921350749,16,0.07599757220183972,0.019060436980434102,0.11564625850340138,0.00044212423691057185,0.0001722271318758066,0.0,0.005155512278494697,0.24467370330419375,0.0069980508598437114,16,0.0773151318299858,0.017276228931236634,0.11409395973154364,0.00035525338926624227,0.00018306453289800126,0.0,0.005167428602070546,0.2404921559449221,0.0064320436898914445,0.07448158844410606,0.06709746396040384
1968-1969,Indonesia,16,0.0765135612694543,0.020965433527716654,0.11724137931034484,0.0004940335942844113,0.00019868129851004668,0.0,0.005155512278494697,0.24467370330419375,0.0069980508598437114,16,0.07784233206732898,0.019057107189671536,0.11564625850340138,0.0004056854261761841,0.0002029658325780503,0.0,0.005167428602070546,0.2404921559449221,0.0064320436898914445,16,0.07937455462322043,0.016882175982561393,0.11409395973154364,0.00037014424989416855,0.00012618813570586056,0.0,0.005211689232495134,0.2382560430463912,0.006980623067346931,0.07165162562853207,0.06754200578264977
1969-1970,Indonesia,16,0.07836973627768448,0.020961775491754275,0.11724137931034484,0.0004533165398104214,0.00023414147777168232,0.0,0.005167428602070546,0.2404921559449221,0.0064320436898914445,16,0.07991462566251593,0.018622434246218438,0.11564625850340138,0.0004226902045188984,0.00013990629216682976,0.0,0.005211689232495134,0.2382560430463912,0.006980623067346931,16,0.0815700146879334,0.018541724575023684,0.11409395973154364,0.0004339622240138528,9.642485975585144e-05,0.0,0.005370006102860004,0.22837662994077224,0.00815026559559679,0.0721263402055627,0.06565403977225533
1970-1971,Indonesia,16,0.08045485296580222,0.020484253217111715,0.11724137931034484,0.0004723178318982833,0.0001613959629628857,0.0,0.005211689232495134,0.2382560430463912,0.006980623067346931,16,0.08212380672312154,0.020453053389950675,0.11564625850340138,0.0004955678259876739,0.00010690739288353873,0.0,0.005370006102860004,0.22837662994077224,0.00815026559559679,16,0.08386659186498428,0.020856759960835483,0.11409395973154364,0.0005637254380572108,0.00011436436854763778,0.0,0.004254127516578585,0.22747374049154698,0.010907421585826135,0.07011023071659593,0.06542698148766202
1971-1972,Indonesia,16,0.08267770416181087,0.02249533173185612,0.11724137931034484,0.0005537519408462632,0.00012332841757907098,0.0,0.005370006102860004,0.22837662994077224,0.00815026559559679,16,0.08443473684902351,0.023006728597132594,0.11564625850340138,0.0006437523229741843,0.00012679714039675526,0.0,0.004254127516578585,0.22747374049154698,0.010907421585826135,16,0.0862155065612222,0.023062036960636363,0.12080536912751677,0.0005807435644891266,8.806667952331465e-05,0.04750947662432666,0.0019585328962879803,0.22032329450719246,0.011570865959283132,0.06986776111725106,0.06501029347469806
1972-1973,Indonesia,16,0.08500293403357406,0.025300743966499624,0.11724137931034484,0.000719334629040489,0.00014627323945424697,0.0,0.004254127516578585,0.22747374049154698,0.010907421585826135,16,0.08679833158860052,0.0254393312406491,0.12244897959183673,0.0006631863553658579,9.764057870124469e-05,0.04750947662432666,0.0019585328962879803,0.22032329450719246,0.011570865959283132,16,0.08859463616621654,0.024351638418173477,0.12080536912751677,0.0005126710587614634,0.00011273350411202084,0.05151293476092306,0.0023075109438664555,0.21829788287851223,0.012506817633598883,0.06942279089413786,0.06568214227626304
1973-1974,Indonesia,16,0.08738115440103832,0.027973148506808567,0.12413793103448276,0.000741050391426617,0.0001126382164781367,0.04750947662432666,0.0019585328962879803,0.22032329450719246,0.011570865959283132,16,0.08919233007145004,0.026861868144163165,0.12244897959183673,0.0005854502257991638,0.0001249889815319174,0.05151293476092306,0.0023075109438664555,0.21829788287851223,0.012506817633598883,16,0.09100294930861205,0.02713461394709494,0.12080536912751677,0.0006339252095888634,0.00010682162053290943,0.07880561282170645,0.0016997784414980864,0.2151710597949093,0.013689927092414435,0.07014024064510192,0.06485510796584129
1974-1975,Indonesia,16,0.08978996664632626,0.02953591671716146,0.12413793103448276,0.0006541873418821051,0.0001441873465565037,0.05151293476092306,0.0023075109438664555,0.21829788287851223,0.012506817633598883,16,0.0916156944804416,0.029931719971896083,0.12244897959183673,0.0007239177065898374,0.00011843440564688014,0.07880561282170645,0.0016997784414980864,0.2151710597949093,0.013689927092414435,16,0.09344781815762256,0.031185362902476726,0.12080536912751677,0.0007807065500641372,7.236960933050161e-05,0.08669282436656248,0.002676065808748114,0.21501313533638922,0.01533408088000846,0.06925707235088352,0.061992258630577425
1975-1976,Indonesia,16,0.0922283265304251,0.03290838939960902,0.12413793103448276,0.0008089121488832668,0.00013662598480218435,0.07880561282170645,0.0016997784414980864,0.2151710597949093,0.013689927092414435,16,0.09407584305873276,0.03440003058229705,0.12244897959183673,0.0008915362359680213,8.023704962718024e-05,0.08669282436656248,0.002676065808748114,0.21501313533638922,0.01533408088000846,16,0.09591650008964005,0.03278662857968259,0.12080536912751677,0.0008955789034795688,8.969754395893157e-05,0.10287956374276784,0.0027850150528701744,0.21144907666968576,0.015589556474563542,0.06619991047480621,0.06379566843422299
1976-1977,Indonesia,16,0.09470369819965099,0.03781717859071357,0.12413793103448276,0.0009962105994636206,9.256149733735771e-05,0.08669282436656248,0.002676065808748114,0.21501313533638922,0.01533408088000846,16,0.0965599535449717,0.03616635885747289,0.12244897959183673,0.0010227159546118173,9.944873756608255e-05,0.10287956374276784,0.0027850150528701744,0.21144907666968576,0.015589556474563542,16,0.09840950773894759,0.03278612087073191,0.12751677852348994,0.001165741660586232,0.00011130649773085601,0.09278446498636696,0.004347755773245981,0.2010037337564139,0.016142492800143224,0.06812572460366645,0.06494277285666182
1977-1978,Indonesia,16,0.09720318005010654,0.039757628550692384,0.12413793103448276,0.0011427919955699843,0.00011472410937587997,0.10287956374276784,0.0027850150528701744,0.21144907666968576,0.015589556474563542,16,0.09906854177725874,0.03616579881257346,0.1292517006802721,0.001331231218829634,0.00012340684252518425,0.09278446498636696,0.004347755773245981,0.2010037337564139,0.016142492800143224,16,0.10093286455837142,0.035688112702958796,0.12751677852348994,0.0019698481344942536,9.11245503400964e-05,0.11915940679656846,0.004803129567037406,0.2037022527172953,0.01814629285107991,0.06935068739334692,0.06608191904787722
1978-1979,Indonesia,16,0.0997272911118336,0.0397570132975042,0.1310344827586207,0.001487529723449766,0.00014236219027097835,0.09278446498636696,0.004347755773245981,0.2010037337564139,0.016142492800143224,16,0.10160766885327316,0.039366935451270485,0.1292517006802721,0.0022494892493362065,0.00010103087657281569,0.11915940679656846,0.004803129567037406,0.2037022527172953,0.01814629285107991,16,0.10348116957957189,0.03847818752268379,0.12751677852348994,0.002918608683073559,0.00010376374971612767,0.23343752078207086,0.00563897454928634,0.1990725084371852,0.022323417843603782,0.07056715179619383,0.06361524041070443
1979-1980,Indonesia,16,0.10228212998782386,0.04327371262782998,0.1310344827586207,0.0025135994961943127,0.00011654926566140535,0.11915940679656846,0.004803129567037406,0.2037022527172953,0.01814629285107991,16,0.10417190005017186,0.04244461838302223,0.1292517006802721,0.0033329365551720037,0.00011504410777530914,0.23343752078207086,0.00563897454928634,0.1990725084371852,0.022323417843603782,16,0.10606678705323382,0.04023872875070243,0.12751677852348994,0.004084350343659791,0.00011130649773085601,0.2789519186007847,0.006698676181567321,0.19811440632379873,0.024806482188201938,0.06793305023967443,0.06295868633477196
1980-1981,Indonesia,16,0.10486222832585074,0.04665478839142247,0.1310344827586207,0.003724253249220947,0.0001327149356189157,0.23343752078207086,0.00563897454928634,0.1990725084371852,0.022323417843603782,16,0.10677367689166119,0.044386640743788994,0.1292517006802721,0.004664167774001637,0.00012340684252518425,0.2789519186007847,0.006698676181567321,0.19811440632379873,0.024806482188201938,16,0.10869260970138318,0.04245754465585473,0.12751677852348994,0.005233073877814107,0.00013291545150278045,0.2823967546718095,0.006284158354321668,0.18957430629956198,0.025115825505019795,0.0672319333259061,0.06370962005911972
1981-1982,Indonesia,16,0.10748010463620929,0.0487882520658647,0.1310344827586207,0.005211782972670712,0.00014236219027097835,0.2789519186007847,0.006698676181567321,0.19811440632379873,0.024806482188201938,16,0.10941591017845032,0.04683417791795682,0.1292517006802721,0.005975964960439598,0.00014736494748428597,0.2823967546718095,0.006284158354321668,0.18957430629956198,0.025115825505019795,16,0.111350386553178,0.04612782446734372,0.1342281879194631,0.006526451486639708,0.00014412764449764687,0.17022012369488596,0.010353582855474571,0.18753793333314386,0.026195160381240885,0.06803383579602863,0.066470007167382
1982-1983,Indonesia,16,0.11013868773127847,0.05147706335785845,0.1310344827586207,0.00667759693373435,0.0001700002711660767,0.2823967546718095,0.006284158354321668,0.18957430629956198,0.025115825505019795,16,0.11209029737349532,0.05088279964333624,0.1360544217687075,0.007452951422206784,0.00015979603968004628,0.17022012369488596,0.010353582855474571,0.18753793333314386,0.026195160381240885,16,0.11402739939616655,0.049314230018417234,0.1342281879194631,0.007768774716169561,0.00016125172107162472,0.16116246591740374,0.011404772828058516,0.18778760824828483,0.027859910650876556,0.07098158094162392,0.06485585405001848
1983-1984,Indonesia,16,0.1128296236989562,0.05592479143615113,0.13793103448275865,0.008327994875080076,0.0001843407848380617,0.17022012369488596,0.010353582855474571,0.18753793333314386,0.026195160381240885,16,0.11478404077916345,0.05439766810093,0.1360544217687075,0.008871635786798948,0.00017878170776084386,0.16116246591740374,0.011404772828058516,0.18778760824828483,0.027859910650876556,16,0.1167296533748078,0.04749152380126078,0.1342281879194631,0.008509063215957898,0.00017552178488327292,0.1346013167520117,0.013207542351890738,0.19465346542692583,0.02974052789575645,0.06925786907464918,0.17786820870660341
1984-1985,Indonesia,16,0.11554003565106137,0.05978614974294132,0.13793103448275865,0.00991324552926742,0.00020624266026436606,0.16116246591740374,0.011404772828058516,0.18778760824828483,0.027859910650876556,16,0.11750318307034462,0.052387072623532316,0.1360544217687075,0.009717016195836745,0.00019460309782817517,0.1346013167520117,0.013207542351890738,0.19465346542692583,0.02974052789575645,16,0.11944688359786196,0.04939659629770822,0.1342281879194631,0.009340824145317783,0.00024422194923363644,0.10931701802221187,0.011617564320484415,0.1895458880165378,0.03078659153175641,0.18994080475208547,0.17884669810499595
1985-1986,Indonesia,16,0.11827600365379848,0.05757735312881164,0.13793103448275865,0.010857881193063985,0.00022449422311961967,0.1346013167520117,0.013207542351890738,0.19465346542692583,0.02974052789575645,16,0.12023739520317207,0.05448852490883121,0.1360544217687075,0.010666854528979787,0.0002707717900094702,0.10931701802221187,0.011617564320484415,0.1895458880165378,0.03078659153175641,16,0.12214840524181309,0.05283541954232847,0.14093959731543626,0.010174712340481657,0.0003838647165333367,0.09594999002460598,0.02075823566913136,0.5555603821528311,0.02938642683911731,0.19098570797072997,0.21643441895212975
