var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var10(t-1),var11(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t),var8(t),var9(t),var10(t),var11(t)
1.0,0.04757225197631624,0.179956591230769,0.09155250218649799,0.014331599838241468,0.04667954190417396,0.04127570993599702,0.1099657549858713,0.027225780687192655,0.09195954525739386,0.05755067184722249,1,0.047670258038965005,0.18079981265340525,0.09463937058508959,0.013319321129321824,0.04762690209348052,0.04177282048095445,0.11165725320013636,0.02779426504212735,0.09649441486745096,0.0597447620008616
1.0,0.047670258038965005,0.18079981265340525,0.09463937058508959,0.013319321129321824,0.04762690209348052,0.04177282048095445,0.11165725320013636,0.02779426504212735,0.09649441486745096,0.0597447620008616,1,0.047799626273930744,0.18507617151180616,0.09006257942017465,0.013837051461364694,0.046021100549893286,0.03849499782514137,0.09923501550993637,0.02863093933034735,0.0929659754620908,0.05613399750515132
1.0,0.047799626273930744,0.18507617151180616,0.09006257942017465,0.013837051461364694,0.046021100549893286,0.03849499782514137,0.09923501550993637,0.02863093933034735,0.0929659754620908,0.05613399750515132,1,0.04795525256170474,0.1880274551889294,0.09210102333086895,0.013477731156290163,0.04551012123381287,0.0368793885540297,0.10276429999802682,0.028258214050803393,0.09392302206222103,0.05636817067440112
2.0,0.6201936295060521,0.08415486251584531,0.049241000552604,0.0259985627187797,0.048911223048810334,0.15334306841483875,0.009977526071594058,0.09913983462273311,0.04887751832457125,0.05255041469672766,2,0.63361415397541,0.08512329521062129,0.05291736340598649,0.028773957906720958,0.05245151301389186,0.12169887528739202,0.011655416094272106,0.08413450997588248,0.05203806901684134,0.052456843204881275
2.0,0.63361415397541,0.08512329521062129,0.05291736340598649,0.028773957906720958,0.05245151301389186,0.12169887528739202,0.011655416094272106,0.08413450997588248,0.05203806901684134,0.052456843204881275,2,0.6471382705858779,0.08972835530089872,0.056540070044380886,0.029614947724691094,0.05490311944264954,0.05538122164916423,0.014168168670813084,0.09636279637924014,0.06031920183844823,0.05942972820072679
2.0,0.6471382705858779,0.08972835530089872,0.056540070044380886,0.029614947724691094,0.05490311944264954,0.05538122164916423,0.014168168670813084,0.09636279637924014,0.06031920183844823,0.05942972820072679,2,0.6607675587692037,0.09485493461459565,0.05837810668905652,0.031477231456367695,0.0577999144319829,0.05749394146523333,0.013991262180181981,0.08192321546026873,0.05986900711774697,0.05796025489773917
2.0,0.6607675587692037,0.09485493461459565,0.05837810668905652,0.031477231456367695,0.0577999144319829,0.05749394146523333,0.013991262180181981,0.08192321546026873,0.05986900711774697,0.05796025489773917,2,0.6744937032817735,0.10097925889410012,0.062457282066291864,0.03397315529591765,0.06081574665034309,0.028770272789411546,0.015352761748462104,0.0773898267923701,0.06449192501501606,0.06042283754522377
2.0,0.6744937032817735,0.10097925889410012,0.062457282066291864,0.03397315529591765,0.06081574665034309,0.028770272789411546,0.015352761748462104,0.0773898267923701,0.06449192501501606,0.06042283754522377,2,0.6882971470422389,0.10842264249198116,0.06842221424055056,0.0372752960206886,0.06295134393298471,0.03577642453240539,0.022193599659250884,0.06404532214113445,0.07112464077255864,0.06162684940582592
2.0,0.6882971470422389,0.10842264249198116,0.06842221424055056,0.0372752960206886,0.06295134393298471,0.03577642453240539,0.022193599659250884,0.06404532214113445,0.07112464077255864,0.06162684940582592,2,0.702089674142094,0.11703825801808687,0.0718539244439415,0.04110675805508547,0.06732516140087068,0.03318212887590878,0.022667164726478752,0.09478771885864627,0.08141442299851886,0.07547963456079185
2.0,0.702089674142094,0.11703825801808687,0.0718539244439415,0.04110675805508547,0.06732516140087068,0.03318212887590878,0.022667164726478752,0.09478771885864627,0.08141442299851886,0.07547963456079185,2,0.7159198753345232,0.12155245959682326,0.0767874874517427,0.04540701073839678,0.07042439974943464,0.04108929348163798,0.026938095656061124,0.07082641651266952,0.08181332002145315,0.07285826392714367
2.0,0.7159198753345232,0.12155245959682326,0.0767874874517427,0.04540701073839678,0.07042439974943464,0.04108929348163798,0.026938095656061124,0.07082641651266952,0.08181332002145315,0.07285826392714367,2,0.7297829658704078,0.12935769337290065,0.0825060006354193,0.04747793206656827,0.06994438078888587,0.03313552476231902,0.028007019105220576,0.06816761675071256,0.08896820040402678,0.07393096281642955
2.0,0.7297829658704078,0.12935769337290065,0.0825060006354193,0.04747793206656827,0.06994438078888587,0.03313552476231902,0.028007019105220576,0.06816761675071256,0.08896820040402678,0.07393096281642955,2,0.7436214823064508,0.13724324908258156,0.08540140929655746,0.05464630775848523,0.07480235416137872,0.031815074877275834,0.024415136935829893,0.06437889560560027,0.10354746549177073,0.08028737105564873
2.0,0.7436214823064508,0.13724324908258156,0.08540140929655746,0.05464630775848523,0.07480235416137872,0.031815074877275834,0.024415136935829893,0.06437889560560027,0.10354746549177073,0.08028737105564873,2,0.7575094721193018,0.14245190472485217,0.09058532936576558,0.056404272691914385,0.07645019239458865,0.030649972037531847,0.02547453465087844,0.1059013530867291,0.10809190556782913,0.09330339045594249
2.0,0.7575094721193018,0.14245190472485217,0.09058532936576558,0.056404272691914385,0.07645019239458865,0.030649972037531847,0.02547453465087844,0.1059013530867291,0.10809190556782913,0.09330339045594249,2,0.7715452317083281,0.14999255679654147,0.09102949163327896,0.057412687741639684,0.07767886477984651,0.028847946312061144,0.025267690138755926,0.08640923043192282,0.10957494497939095,0.08974992261041193
2.0,0.7715452317083281,0.14999255679654147,0.09102949163327896,0.057412687741639684,0.07767886477984651,0.028847946312061144,0.025267690138755926,0.08640923043192282,0.10957494497939095,0.08974992261041193,2,0.7855846146995995,0.1546541258991295,0.09455921926124339,0.060466266391574125,0.07988265491454274,0.024886596656931586,0.02769335028914005,0.06489335045572713,0.11282852060119371,0.08737788040331368
2.0,0.7855846146995995,0.1546541258991295,0.09455921926124339,0.060466266391574125,0.07988265491454274,0.024886596656931586,0.02769335028914005,0.06489335045572713,0.11282852060119371,0.08737788040331368,2,0.7994497027521065,0.16716752100798887,0.09856467163612595,0.06274453742984239,0.08352490053318536,0.027760516994966754,0.02963523922860605,0.07532417702884704,0.11489382716427475,0.09364893032238458
2.0,0.7994497027521065,0.16716752100798887,0.09856467163612595,0.06274453742984239,0.08352490053318536,0.027760516994966754,0.02963523922860605,0.07532417702884704,0.11489382716427475,0.09364893032238458,2,0.8131313909063613,0.18066477273858664,0.10851131193470585,0.0687525274770563,0.08940710118458056,0.027418753495308517,0.029361034168127846,0.05920654931562627,0.12163870878335258,0.09607083821479281
2.0,0.8131313909063613,0.18066477273858664,0.10851131193470585,0.0687525274770563,0.08940710118458056,0.027418753495308517,0.029361034168127846,0.05920654931562627,0.12163870878335258,0.09607083821479281,2,0.8264681125853326,0.19491992670849892,0.11592496191364295,0.07408695293805523,0.09627989976317998,0.026471136518983408,0.029942103948893073,0.04791829799229492,0.12322434359044836,0.09917483046155873
2.0,0.8264681125853326,0.19491992670849892,0.11592496191364295,0.07408695293805523,0.09627989976317998,0.026471136518983408,0.029942103948893073,0.04791829799229492,0.12322434359044836,0.09917483046155873,2,0.839340945869181,0.21247446831131672,0.12305142228639988,0.08080714416342763,0.10323196752792503,0.027045920586590444,0.051811148238793826,0.046300544993265885,0.12985399679887055,0.10921435732811444
2.0,0.839340945869181,0.21247446831131672,0.12305142228639988,0.08080714416342763,0.10323196752792503,0.027045920586590444,0.051811148238793826,0.046300544993265885,0.12985399679887055,0.10921435732811444,2,0.8519110857039385,0.23092167543143832,0.135021738730081,0.08522201873617131,0.11242839416909745,0.028614925744112348,0.055469030137381505,0.06798947599210699,0.13835371906394717,0.12441048493498982
2.0,0.8519110857039385,0.23092167543143832,0.135021738730081,0.08522201873617131,0.11242839416909745,0.028614925744112348,0.055469030137381505,0.06798947599210699,0.13835371906394717,0.12441048493498982,2,0.8642816596919658,0.2445530888426505,0.1439283229412663,0.09154811672372003,0.12154541817431587,0.029329522152488657,0.057048260771053745,0.08913067309800482,0.14652153756809866,0.13916769673528379
2.0,0.8642816596919658,0.2445530888426505,0.1439283229412663,0.09154811672372003,0.12154541817431587,0.029329522152488657,0.057048260771053745,0.08913067309800482,0.14652153756809866,0.13916769673528379,2,0.8765522649411283,0.2635852621349419,0.1559688297061191,0.10188082929580947,0.13130753855298238,0.02918970981171938,0.0721438276985214,0.06350424405675446,0.1539585552883907,0.14477279531583262
2.0,0.8765522649411283,0.2635852621349419,0.1559688297061191,0.10188082929580947,0.13130753855298238,0.02918970981171938,0.0721438276985214,0.06350424405675446,0.1539585552883907,0.14477279531583262,2,0.8888722971132239,0.28394343913265097,0.16345284374464666,0.10801245643724257,0.1355827366125154,0.026471136518983408,0.08688013836809207,0.07742702101669433,0.15657703478634702,0.15461696602699748
2.0,0.8888722971132239,0.28394343913265097,0.16345284374464666,0.10801245643724257,0.1355827366125154,0.026471136518983408,0.08688013836809207,0.07742702101669433,0.15657703478634702,0.15461696602699748,2,0.901217135654536,0.3038273308189541,0.17333172605991723,0.11481893605128878,0.1433764723183728,0.04113589759522774,0.08833553445832253,0.06932220377736711,0.16446463004598036,0.16113607328652216
2.0,0.901217135654536,0.3038273308189541,0.17333172605991723,0.11481893605128878,0.1433764723183728,0.04113589759522774,0.08833553445832253,0.06932220377736711,0.16446463004598036,0.16113607328652216,2,0.9134591253167371,0.32218463644743994,0.18365274369448256,0.12631074638168316,0.16100078815456798,0.05580065867147207,0.08108577039034418,0.0940414852632568,0.17583817184192807,0.18305008646318732
2.0,0.9134591253167371,0.32218463644743994,0.18365274369448256,0.12631074638168316,0.16100078815456798,0.05580065867147207,0.08108577039034418,0.0940414852632568,0.17583817184192807,0.18305008646318732,2,0.9255406632949051,0.34277252632899013,0.19032369088970166,0.13607678893860128,0.1703330667006163,0.0507363449947182,0.07093678110475382,0.11612976477589501,0.17856613747093927,0.19535175547745218
2.0,0.9255406632949051,0.34277252632899013,0.19032369088970166,0.13607678893860128,0.1703330667006163,0.0507363449947182,0.07093678110475382,0.11612976477589501,0.17856613747093927,0.19535175547745218,2,0.9372371915575936,0.3677138653444196,0.2043376633966393,0.14638631955552464,0.1877714869538133,0.054821972286087116,0.07010532059878764,0.06997643060732295,0.18450939685774806,0.1988093052106512
