year,country,population,gdp,primary_energy_consumption,temperature_change_from_co2,cement_co2,coal_co2,consumption_co2,flaring_co2,gas_co2,land_use_change_co2,oil_co2,other_industry_co2,trade_co2,co2_including_luc,country_order
1958,Peru,9603649.0,41082372096.0,,0.001,0.298,0.55,,0.0,0.125,46.49,6.401,,,53.863,39
1959,Peru,9883654.0,41287094272.0,,0.001,0.287,0.341,,0.0,0.125,51.912,6.463,,,59.128,39
1960,Peru,10174127.0,47003422720.0,,0.001,0.298,0.352,,0.0,0.125,59.499,7.391,,,67.664,39
1961,Peru,10475127.0,51169239040.0,,0.001,0.294,0.432,,0.0,0.125,51.699,7.782,,,60.332,39
1962,Peru,10784614.0,55001296896.0,,0.001,0.345,0.407,,0.0,0.125,76.197,9.083,,,86.156,39
1963,Peru,11102093.0,57528299520.0,,0.001,0.374,0.319,,0.0,0.139,89.837,9.391,,,100.06,39
1964,Peru,11427988.0,61545549824.0,,0.001,0.403,0.337,,0.0,0.66,87.002,10.853,,,99.255,39
1965,Peru,11761091.0,65696161792.0,55.007,0.001,0.502,0.297,,0.0,0.623,58.486,10.53,,,70.438,39
1966,Peru,12101301.0,71226662912.0,67.145,0.001,0.527,0.377,,0.0,0.652,45.984,11.685,,,59.225,39
1967,Peru,12448815.0,74091347968.0,68.368,0.001,0.538,0.421,,0.0,0.601,44.2,12.08,,,57.84,39
1968,Peru,12803984.0,73284026368.0,69.631,0.001,0.549,0.421,,0.0,0.689,40.734,12.828,,,55.221,39
1969,Peru,13166757.0,75165696000.0,70.14,0.001,0.563,0.747,,0.0,0.707,42.869,13.268,,,58.154,39
1970,Peru,13501237.0,81043374080.0,72.34,0.001,0.56,0.465,,1.612,0.726,46.74,14.402,,,64.505,39
1971,Peru,13838069.0,84693327872.0,75.818,0.001,0.714,0.48,,1.279,0.722,97.242,15.396,,,115.832,39
1972,Peru,14210145.0,87412244480.0,67.946,0.001,0.799,0.432,,1.312,0.703,99.956,14.901,,,118.104,39
1973,Peru,14582865.0,92028477440.0,76.991,0.001,1.157,0.583,,1.436,0.696,95.361,15.85,,,115.084,39
1974,Peru,14956552.0,96868851712.0,88.644,0.001,0.931,0.586,,1.689,0.726,73.939,17.392,,,95.264,39
1975,Peru,15333955.0,104551628800.0,93.667,0.002,0.929,0.714,,1.187,0.938,68.223,18.159,,,90.151,39
1976,Peru,15716812.0,106022338560.0,95.54,0.002,0.955,0.476,,1.37,1.041,65.032,18.558,,,87.432,39
1977,Peru,16109808.0,105950396416.0,96.313,0.002,0.934,0.561,,1.462,0.956,62.012,19.383,,,85.308,39
1978,Peru,16516060.0,105938526208.0,96.119,0.002,0.978,0.476,,1.231,0.997,61.509,18.73,,,83.921,39
1979,Peru,16933140.0,112279740416.0,99.806,0.002,1.157,0.524,,1.059,0.923,57.734,18.554,,,79.952,39
1980,Peru,17360954.0,117521547264.0,106.851,0.002,1.044,0.524,,0.773,1.026,59.009,20.698,,,83.074,39
1981,Peru,17798803.0,122880958464.0,112.316,0.002,1.478,0.539,,0.575,1.205,53.62,20.23,,,77.647,39
1982,Peru,18246506.0,123031207936.0,113.088,0.002,1.239,0.594,,0.399,1.297,52.963,20.071,,,76.563,39
1983,Peru,18705958.0,106507837440.0,98.918,0.002,0.937,0.48,,0.465,0.945,52.702,17.565,,,73.095,39
1984,Peru,19174715.0,111385452544.0,104.294,0.002,0.927,0.381,,0.355,1.161,55.313,17.807,,,75.945,39
1985,Peru,19648210.0,113560608768.0,102.577,0.002,0.834,0.703,,0.333,1.187,57.321,16.397,,,76.775,39
1986,Peru,20117126.0,124887949312.0,110.484,0.002,1.044,0.663,,0.377,1.341,49.29,18.349,,,71.065,39
1987,Peru,20582325.0,135510958080.0,120.635,0.002,1.222,0.601,,0.495,1.26,47.995,22.116,,,73.689,39
1988,Peru,21054704.0,124322127872.0,117.192,0.002,1.184,0.974,,0.44,1.202,44.122,21.219,,,69.14,39
1989,Peru,21532587.0,109139156992.0,107.955,0.002,0.987,0.689,,0.454,1.077,81.87,18.554,,,103.632,39
1990,Peru,22014771.0,103571996672.0,107.017,0.002,1.025,0.542,23.874,0.381,1.308,58.502,18.144,,2.473,79.903,39
1991,Peru,22483787.0,108468600832.0,106.149,0.002,1.027,0.967,23.671,0.344,1.183,54.943,17.236,,2.913,75.7,39
1992,Peru,22946346.0,110495350784.0,103.355,0.002,0.973,1.048,24.089,0.0,1.268,64.242,17.697,,3.103,85.228,39
1993,Peru,23413779.0,92121415680.0,112.954,0.002,1.161,1.579,26.547,0.0,1.334,102.588,19.811,,2.662,126.472,39
1994,Peru,23881497.0,103509721088.0,122.811,0.002,1.471,1.246,27.122,0.418,1.392,94.204,19.65,,2.945,118.38,39
1995,Peru,24348921.0,111333597184.0,133.322,0.002,1.751,1.393,28.468,0.474,0.945,64.943,20.58,,3.325,90.086,39
1996,Peru,24811173.0,114659598336.0,137.438,0.002,1.771,1.315,27.894,0.493,1.022,65.731,20.115,,3.177,90.448,39
1997,Peru,25274149.0,122417897472.0,134.768,0.002,1.974,1.264,31.189,0.462,0.788,58.647,23.259,,3.442,86.394,39
1998,Peru,25738102.0,122316685312.0,139.044,0.002,1.987,1.466,31.964,0.453,1.092,94.749,23.065,,3.902,122.811,39
1999,Peru,26186499.0,124629008384.0,142.633,0.002,1.734,1.411,33.374,0.389,1.48,83.311,24.549,,3.812,112.874,39
2000,Peru,26598327.0,128561594368.0,147.359,0.002,1.778,1.971,31.432,0.366,1.396,96.327,23.167,,2.755,125.005,39
2001,Peru,26964610.0,130005016576.0,146.076,0.003,1.806,2.059,28.894,0.318,1.048,93.084,20.185,,3.478,118.5,39
2002,Peru,27288210.0,137911091200.0,149.577,0.003,1.827,2.796,29.974,0.305,1.147,79.798,19.364,,4.535,105.238,39
2003,Peru,27580485.0,144583671808.0,147.672,0.003,1.845,2.766,28.441,0.352,1.268,153.821,18.445,,3.766,178.496,39
2004,Peru,27852191.0,152840585216.0,157.396,0.003,2.132,3.25,30.978,0.272,1.982,108.578,20.698,,2.644,136.912,39
2005,Peru,28101174.0,163489480704.0,163.73,0.003,2.376,3.419,32.936,0.228,3.346,96.066,20.953,,2.615,126.387,39
2006,Peru,28324489.0,176775282688.0,165.593,0.003,2.612,2.869,32.341,0.161,3.829,88.962,18.727,,4.144,117.16,39
2007,Peru,28530703.0,192942637056.0,180.285,0.003,2.73,3.605,39.578,0.124,5.346,82.41,22.501,,5.272,116.716,39
2008,Peru,28719038.0,211009683456.0,194.644,0.003,2.939,3.389,45.847,0.116,7.431,67.813,21.423,,10.548,103.111,39
2009,Peru,28896818.0,212830486528.0,198.44,0.003,3.33,3.056,45.813,0.075,9.386,63.868,23.664,,6.302,103.379,39
2010,Peru,29086021.0,230353256448.0,225.286,0.003,3.338,3.301,52.656,0.094,12.579,60.547,23.193,,10.151,103.052,39
2011,Peru,29304083.0,244711915520.0,248.556,0.003,3.3,3.129,54.787,0.167,11.666,61.556,23.911,,12.614,103.729,39
2012,Peru,29550366.0,259737239552.0,256.725,0.003,3.731,2.898,58.093,0.239,12.945,45.78,25.696,,12.584,91.289,39
2013,Peru,29817909.0,274939641856.0,262.581,0.003,4.257,3.371,57.48,0.258,11.864,35.073,23.274,,14.456,78.096,39
2014,Peru,30115826.0,281488719872.0,268.829,0.003,4.59,3.048,61.662,0.369,16.532,29.997,24.849,,12.273,79.385,39
2015,Peru,30457600.0,290642722816.0,281.669,0.003,4.476,3.089,61.692,0.425,16.245,8.83,24.994,,12.464,58.058,39
2016,Peru,30866496.0,302131838976.0,298.938,0.003,4.34,3.213,62.229,0.23,17.089,12.098,27.861,,9.496,64.831,39
2017,Peru,31324638.0,309742534656.0,303.59,0.003,4.291,2.81,63.493,0.177,14.457,14.806,33.124,,8.634,69.665,39
2018,Peru,31897590.0,322061008896.0,318.425,0.003,4.32,2.506,65.117,0.181,14.95,10.793,33.891,,9.269,66.642,39
2019,Peru,32449301.0,329252601856.0,326.585,0.003,4.546,2.572,67.343,0.112,15.678,5.768,35.457,,8.978,64.133,39
2020,Peru,32838576.0,292988747776.0,287.863,0.003,3.93,1.832,56.759,0.156,13.173,6.807,27.834,,9.835,53.731,39
2021,Peru,33155883.0,332691636224.0,327.408,0.003,5.527,1.865,61.244,0.121,17.207,6.333,27.297,,9.227,58.35,39
2022,Peru,33475435.0,341677637632.0,337.963,0.004,5.527,2.016,64.846,0.148,18.912,4.209,28.191,,10.053,59.002,39
2023,Peru,33845617.0,,343.824,0.004,5.527,1.947,,0.127,19.435,6.028,28.827,,,61.892,39
1850,Pakistan,15066213.0,,,,,,,,,0.231,,,,,40
1851,Pakistan,15104907.0,,,0.0,,,,,,0.169,,,,,40
1852,Pakistan,15143692.0,,,0.0,,,,,,0.112,,,,,40
1853,Pakistan,15182568.0,,,0.0,,,,,,0.048,,,,,40
1854,Pakistan,15221537.0,,,0.0,,,,,,0.015,,,,,40
1855,Pakistan,15260597.0,,,0.0,,,,,,-0.018,,,,,40
1856,Pakistan,15299750.0,,,0.0,,,,,,-0.05,,,,,40
1857,Pakistan,15338995.0,,,0.0,,,,,,-0.067,,,,,40
1858,Pakistan,15378332.0,,,0.0,,,,,,-0.11,,,,,40
1859,Pakistan,15417763.0,,,0.0,,,,,,-0.139,,,,,40
1860,Pakistan,15457286.0,,,0.0,,,,,,-0.205,,,,,40
1861,Pakistan,15496902.0,,,0.0,,,,,,-0.229,,,,,40
1862,Pakistan,15536612.0,,,0.0,,,,,,-0.3,,,,,40
1863,Pakistan,15576415.0,,,0.0,,,,,,-0.331,,,,,40
1864,Pakistan,15616312.0,,,0.0,,,,,,-0.374,,,,,40
1865,Pakistan,15656302.0,,,0.0,,,,,,-0.379,,,,,40
1866,Pakistan,15696387.0,,,0.0,,,,,,-0.442,,,,,40
1867,Pakistan,15736566.0,,,0.0,,,,,,-0.47,,,,,40
1868,Pakistan,15776839.0,,,0.0,,,,,,-0.485,,,,,40
1869,Pakistan,15824095.0,,,0.0,,,,,,-0.528,,,,,40
1870,Pakistan,15878377.0,,,0.0,,,,,,-0.691,,,,,40
1871,Pakistan,15939733.0,,,0.0,,,,,,-0.774,,,,,40
1872,Pakistan,16008208.0,,,0.0,,,,,,-0.823,,,,,40
1873,Pakistan,16083847.0,,,0.0,,,,,,-0.888,,,,,40
1874,Pakistan,16159836.0,,,0.0,,,,,,-0.918,,,,,40
1875,Pakistan,16236174.0,,,0.0,,,,,,-0.949,,,,,40
1876,Pakistan,16312864.0,,,0.0,,,,,,-0.979,,,,,40
1877,Pakistan,16389907.0,,,0.0,,,,,,-0.994,,,,,40
1878,Pakistan,16467306.0,,,0.0,,,,,,-1.034,,,,,40
1879,Pakistan,16545061.0,,,0.0,,,,,,-1.061,,,,,40
1880,Pakistan,16623174.0,,,0.0,,,,,,-1.123,,,,,40
1881,Pakistan,16701646.0,,,0.0,,,,,,-1.148,,,,,40
1882,Pakistan,16780480.0,,,0.0,,,,,,-1.228,,,,,40
1883,Pakistan,16859677.0,,,0.0,,,,,,-1.24,,,,,40
1884,Pakistan,16939239.0,,,0.0,,,,,,-1.3,,,,,40
1885,Pakistan,17019166.0,,,0.0,,,,,,-1.302,,,,,40
1886,Pakistan,17099461.0,,,0.0,,,,,,-1.366,,,,,40
1887,Pakistan,17180126.0,,,0.0,,,,,,-1.395,,,,,40
1888,Pakistan,17261161.0,,,0.0,,,,,,-1.406,,,,,40
1889,Pakistan,17342570.0,,,0.0,,,,,,-1.443,,,,,40
1890,Pakistan,17424352.0,,,0.0,,,,,,-1.598,,,,,40
1891,Pakistan,17506511.0,,,0.0,,,,,,-1.664,,,,,40
1892,Pakistan,17589047.0,,,0.0,,,,,,-1.645,,,,,40
1893,Pakistan,17671962.0,,,0.0,,,,,,-1.587,,,,,40
1894,Pakistan,17755259.0,,,0.0,,,,,,-1.475,,,,,40
1895,Pakistan,17838938.0,,,0.0,,,,,,-1.354,,,,,40
1896,Pakistan,17923001.0,,,0.0,,,,,,-1.227,,,,,40
1897,Pakistan,18007451.0,,,0.0,,,,,,-1.088,,,,,40
1898,Pakistan,18092288.0,,,0.0,,,,,,-0.978,,,,,40
1899,Pakistan,18177515.0,,,0.0,,,,,,-0.858,,,,,40
1900,Pakistan,18263133.0,,,0.0,,,,,,-0.854,,,,,40
1901,Pakistan,18349144.0,,,0.0,,,,,,-0.799,,,,,40
1902,Pakistan,18435550.0,,,0.0,,,,,,-0.732,,,,,40
1903,Pakistan,18522352.0,,,0.0,,,,,,-0.655,,,,,40
1904,Pakistan,18609553.0,,,0.0,,,,,,-0.611,,,,,40
1905,Pakistan,18697153.0,,,0.0,,,,,,-0.537,,,,,40
1906,Pakistan,18785155.0,,,0.0,,,,,,-0.471,,,,,40
1907,Pakistan,18873561.0,,,0.0,,,,,,-0.407,,,,,40
1908,Pakistan,18962372.0,,,0.0,,,,,,-0.335,,,,,40
1909,Pakistan,19081237.0,,,0.0,,,,,,-0.296,,,,,40
1910,Pakistan,19230643.0,,,0.0,,,,,,4.026,,,,,40
1911,Pakistan,19411085.0,,,0.0,,,,,,6.066,,,,,40
1912,Pakistan,19623063.0,,,0.0,,,,,,7.221,,,,,40
1913,Pakistan,19867085.0,,,0.0,,,,,,7.861,,,,,40
1914,Pakistan,20114130.0,,,0.0,,,,,,8.328,,,,,40
1915,Pakistan,20364235.0,,,0.0,,,,,,8.594,,,,,40
1916,Pakistan,20617438.0,,,0.0,,,,,,8.851,,,,,40
1917,Pakistan,20873778.0,,,0.0,,,,,,8.974,,,,,40
1918,Pakistan,21149350.0,,,0.0,,,,,,9.096,,,,,40
1919,Pakistan,21451234.0,,,0.0,,,,,,9.224,,,,,40
1920,Pakistan,21780196.0,,,0.0,,,,,,14.215,,,,,40
1921,Pakistan,22137018.0,,,0.0,,,,,,16.405,,,,,40
1922,Pakistan,22522501.0,,,0.0,,,,,,17.614,,,,,40
1923,Pakistan,22937465.0,,,0.0,,,,,,18.365,,,,,40
1924,Pakistan,23360074.0,,,0.0,,,,,,18.876,,,,,40
1925,Pakistan,23790470.0,,,0.0,,,,,,19.235,,,,,40
1926,Pakistan,24228796.0,,,0.0,,,,,,19.517,,,,,40
1927,Pakistan,24675197.0,,,0.0,,,,,,19.717,,,,,40
1928,Pakistan,25129824.0,,,0.0,,,,,,19.895,,,,,40
1929,Pakistan,25592826.0,,,0.0,,,,,,20.021,,,,,40
1930,Pakistan,26064359.0,,,0.0,,,,,,22.684,,,,,40
1931,Pakistan,26544580.0,,,0.0,,,,,,24.126,,,,,40
1932,Pakistan,27033648.0,,,0.0,,,,,,25.022,,,,,40
1933,Pakistan,27531728.0,,,0.0,,,,,,25.652,,,,,40
1934,Pakistan,28038984.0,,,0.0,,,,,,26.052,,,,,40
1935,Pakistan,28555586.0,,,0.0,,,,,,26.353,,,,,40
1936,Pakistan,29081706.0,,,0.0,,,,,,26.591,,,,,40
1937,Pakistan,29617520.0,,,0.0,,,,,,26.838,,,,,40
1938,Pakistan,30163206.0,,,0.0,,,,,,26.991,,,,,40
1939,Pakistan,30718945.0,,,0.0,,,,,,27.195,,,,,40
1940,Pakistan,31284924.0,,,0.0,,,,,,45.829,,,,,40
1941,Pakistan,31861331.0,,,0.0,,,,,,55.07,,,,,40
1942,Pakistan,32448357.0,,,0.0,,,,,,60.425,,,,,40
1943,Pakistan,33046199.0,,,0.0,,,,,,63.88,,,,,40
1944,Pakistan,33655057.0,,,0.0,,,,,,66.255,,,,,40
1945,Pakistan,34275132.0,,,0.0,,,,,,67.981,,,,,40
1946,Pakistan,34906631.0,,,0.0,0.0,0.634,,0.0,0.0,69.345,0.0,,,69.979,40
1947,Pakistan,35549766.0,,,0.0,0.0,0.536,,0.0,0.0,70.341,0.12,,,70.996,40
1948,Pakistan,36204749.0,,,0.0,0.156,0.416,,0.0,0.0,75.875,0.151,,,76.597,40
1949,Pakistan,36919488.0,,,0.0,0.203,0.525,,0.0,0.0,80.724,0.297,,,81.749,40
1950,Pakistan,35849257.0,40434438144.0,,0.0,0.204,3.355,,0.0,0.0,71.42,1.796,,,76.775,40
1951,Pakistan,36581907.0,39130357760.0,,0.0,0.246,4.328,,0.0,0.0,68.704,2.039,,,75.317,40
1952,Pakistan,37377005.0,39279230976.0,,0.001,0.261,4.471,,0.0,0.0,68.967,2.252,,,75.951,40
1953,Pakistan,38229659.0,42977546240.0,,0.001,0.294,4.187,,0.0,0.0,70.524,2.626,,,77.63,40
1954,Pakistan,39137074.0,43979272192.0,,0.001,0.335,3.868,,0.0,0.0,72.664,3.015,,,79.882,40
1955,Pakistan,40098069.0,44967657472.0,,0.001,0.34,3.721,,0.0,0.062,75.277,3.315,,,82.714,40
1956,Pakistan,41113926.0,46309818368.0,,0.001,0.385,4.607,,0.0,0.307,78.105,3.514,,,86.918,40
1957,Pakistan,42185139.0,48360423424.0,,0.001,0.536,4.255,,0.0,0.456,81.169,3.857,,,90.273,40
1958,Pakistan,43312057.0,49065656320.0,,0.001,0.534,4.655,,0.0,0.567,84.478,4.468,,,94.702,40
1959,Pakistan,44495163.0,49546047488.0,,0.001,0.493,3.949,,0.0,0.69,87.885,4.789,,,97.806,40
1960,Pakistan,45709314.0,51948892160.0,,0.001,0.57,5.162,,0.0,1.001,92.948,5.194,,,104.874,40
1961,Pakistan,46921275.0,55132012544.0,,0.001,0.61,5.087,,0.0,1.215,65.557,5.438,,,77.907,40
1962,Pakistan,48156130.0,59154149376.0,,0.001,0.685,5.423,,0.0,1.5,48.36,5.963,,,61.93,40
1963,Pakistan,49447779.0,62812192768.0,,0.001,0.737,5.865,,0.0,1.882,62.533,7.116,,,78.133,40
1964,Pakistan,50799993.0,67633971200.0,,0.001,0.758,5.721,,0.0,2.363,89.908,7.197,,,105.947,40
1965,Pakistan,52209015.0,70661283840.0,82.224,0.001,0.838,5.417,,0.0,2.8,65.289,7.774,,,82.119,40
1966,Pakistan,53678671.0,76405784576.0,82.841,0.001,0.909,4.69,,0.0,3.171,47.657,8.357,,,64.782,40
1967,Pakistan,55214771.0,79258959872.0,91.72,0.001,1.003,4.604,,0.0,3.696,29.713,8.873,,,47.889,40
1968,Pakistan,56810514.0,84766474240.0,104.131,0.001,1.2,5.001,,0.0,4.153,-3.19,10.488,,,17.652,40
1969,Pakistan,58460945.0,90261651456.0,104.632,0.001,1.311,4.586,,0.0,5.086,3.962,9.23,,,24.175,40
1970,Pakistan,60166720.0,99675938816.0,102.952,0.001,1.257,4.258,,1.037,4.148,-4.54,9.805,,,15.965,40
1971,Pakistan,61847897.0,100157186048.0,96.236,0.001,1.307,3.752,,1.034,4.339,-2.397,9.008,,,17.044,40
1972,Pakistan,63583193.0,100869210112.0,89.527,0.001,1.287,2.514,,0.41,5.408,35.88,9.285,,,54.783,40
1973,Pakistan,65461911.0,108175171584.0,95.656,0.001,1.421,2.432,,0.498,6.173,8.017,9.484,,,28.026,40
1974,Pakistan,67415486.0,111773761536.0,103.625,0.001,1.715,2.294,,0.616,7.006,15.398,9.757,,,36.785,40
1975,Pakistan,69461179.0,116475281408.0,108.779,0.001,1.541,2.367,,0.616,7.599,2.604,11.065,,,25.792,40
1976,Pakistan,71620249.0,122635616256.0,110.466,0.001,1.534,2.019,,0.722,7.984,9.288,10.53,,,32.076,40
1977,Pakistan,73901832.0,127467036672.0,119.551,0.001,1.526,2.308,,0.722,8.867,26.731,10.897,,,51.051,40
1978,Pakistan,76307382.0,137688236032.0,128.008,0.001,1.48,2.356,,0.942,9.083,13.903,12.19,,,39.953,40
1979,Pakistan,78997041.0,142754676736.0,139.544,0.001,1.611,2.623,,1.096,9.743,56.833,13.062,,,84.967,40
1980,Pakistan,82291008.0,157740597248.0,154.749,0.001,1.553,3.484,,1.433,11.534,15.936,13.927,,,47.867,40
1981,Pakistan,85802047.0,170114465792.0,166.379,0.001,1.649,3.616,,1.44,13.396,83.716,14.132,,,117.949,40
1982,Pakistan,89089248.0,183113351168.0,183.491,0.001,1.678,4.639,,1.217,13.844,10.288,15.812,,,47.478,40
1983,Pakistan,92227712.0,195559374848.0,196.153,0.001,2.213,4.155,,1.612,14.575,32.842,17.466,,,72.864,40
1984,Pakistan,95164941.0,203232804864.0,207.59,0.001,2.078,4.808,,1.565,14.602,10.777,19.505,,,53.334,40
1985,Pakistan,98229291.0,220940075008.0,218.164,0.001,2.281,5.796,,1.414,15.473,-23.363,21.848,,,23.451,40
1986,Pakistan,101606771.0,234955276288.0,231.24,0.001,2.251,6.269,,1.389,16.232,13.211,22.918,,,62.269,40
1987,Pakistan,105130713.0,248712740864.0,259.387,0.001,2.902,6.438,,1.817,16.786,-20.313,25.045,,,32.676,40
1988,Pakistan,108724741.0,264731820032.0,275.561,0.001,2.951,7.108,,1.975,18.246,-3.225,27.328,,,54.382,40
1989,Pakistan,112336635.0,277371092992.0,292.245,0.001,2.865,7.083,,0.0,20.951,-19.037,29.418,,,41.28,40
1990,Pakistan,116155583.0,290069512192.0,305.498,0.001,3.052,8.53,72.299,0.0,23.117,-14.195,33.128,,4.471,53.632,40
1991,Pakistan,120060408.0,311483367424.0,323.701,0.001,3.159,8.024,70.489,0.0,23.983,-8.507,32.311,,3.012,58.97,40
1992,Pakistan,123546854.0,327814348800.0,340.029,0.001,3.168,8.361,77.467,0.0,25.515,6.14,34.971,,5.452,78.155,40
1993,Pakistan,127020115.0,338978439168.0,376.314,0.001,3.379,8.464,82.276,0.0,26.949,2.908,38.384,,5.1,80.083,40
1994,Pakistan,130748078.0,356454531072.0,389.382,0.001,3.286,9.208,88.933,0.0,28.539,9.949,42.986,,4.915,93.967,40
1995,Pakistan,134582253.0,376967626752.0,410.68,0.001,3.479,8.332,88.764,0.0,28.11,9.559,43.693,,5.15,93.173,40
1996,Pakistan,138557089.0,391435157504.0,437.426,0.001,3.602,9.357,99.063,0.0,30.403,28.578,50.177,,5.524,122.117,40
1997,Pakistan,142531801.0,402359549952.0,422.885,0.002,3.639,8.574,97.811,0.0,32.218,25.671,49.358,,4.023,119.46,40
1998,Pakistan,146522357.0,419024863232.0,453.849,0.002,3.595,8.182,97.07,0.0,32.384,21.471,52.58,,0.329,118.212,40
1999,Pakistan,150565382.0,440333172736.0,473.722,0.002,3.873,8.592,107.089,0.0,34.476,16.253,52.448,,7.7,115.642,40
2000,Pakistan,154879124.0,459798511616.0,483.754,0.002,3.989,8.189,108.822,0.0,36.369,25.791,55.392,,4.882,129.731,40
2001,Pakistan,159270911.0,477964435456.0,495.15,0.002,4.414,8.042,110.584,0.0,37.856,18.256,55.088,,5.183,123.657,40
2002,Pakistan,163222552.0,504824725504.0,514.109,0.002,4.395,10.076,121.394,0.0,44.77,17.193,53.659,,8.493,130.093,40
2003,Pakistan,167110250.0,543920291840.0,559.927,0.002,5.171,13.165,120.383,0.0,54.912,-2.022,44.213,,2.921,115.44,40
2004,Pakistan,171285998.0,592025747456.0,623.062,0.002,5.604,17.078,141.612,0.0,60.778,-7.007,46.335,,11.816,122.789,40
2005,Pakistan,175453212.0,641139015680.0,646.484,0.002,6.639,15.147,146.03,0.0,63.495,-0.563,48.363,,12.385,133.081,40
2006,Pakistan,179682692.0,685965639680.0,681.332,0.002,7.887,18.191,157.486,0.0,63.756,-4.709,54.219,,13.433,139.344,40
2007,Pakistan,184493230.0,719253733376.0,724.411,0.002,9.465,25.384,170.264,0.0,64.952,-16.434,57.877,,12.587,141.244,40
2008,Pakistan,189499114.0,746912743424.0,727.998,0.002,10.33,20.137,168.989,0.0,65.754,-13.668,58.928,,13.84,141.481,40
2009,Pakistan,194376535.0,774880624640.0,737.606,0.002,11.611,18.613,167.236,0.0,66.989,-10.22,58.309,,11.715,145.302,40
2010,Pakistan,199239047.0,805491507200.0,740.76,0.002,11.214,17.719,166.128,0.0,63.123,18.155,62.145,,11.926,172.357,40
2011,Pakistan,203746069.0,845096878080.0,740.263,0.002,11.022,17.316,168.874,0.0,65.959,13.213,60.504,,14.073,168.014,40
2012,Pakistan,207667129.0,878485045248.0,687.836,0.002,11.391,14.579,171.179,1.002,64.179,15.341,63.618,,16.41,170.109,40
2013,Pakistan,211073979.0,918328573952.0,751.742,0.003,11.962,13.985,165.507,1.141,63.719,7.525,61.041,,13.66,159.373,40
2014,Pakistan,214264649.0,961516797952.0,775.935,0.003,12.198,19.02,173.19,0.864,64.201,3.264,60.423,,16.484,159.969,40
2015,Pakistan,217290885.0,1010825297920.0,815.859,0.003,12.704,18.206,173.445,0.896,64.406,27.172,54.377,,22.855,177.762,40
2016,Pakistan,220138862.0,1061146787840.0,542.201,0.003,14.128,24.233,203.428,0.815,64.522,24.403,74.334,,25.396,202.435,40
2017,Pakistan,223273975.0,1117267165184.0,940.998,0.003,14.752,41.29,242.515,0.682,77.919,15.014,83.719,,24.154,233.374,40
2018,Pakistan,226928893.0,1165406502912.0,971.03,0.003,15.581,47.12,232.577,0.575,80.049,9.974,67.023,,22.229,220.322,40
2019,Pakistan,230800909.0,1172330119168.0,982.516,0.003,15.437,50.529,228.364,0.463,79.284,7.254,61.91,,20.741,214.876,40
2020,Pakistan,235001743.0,1202026446848.0,977.217,0.003,17.645,61.814,248.012,0.454,70.557,5.709,80.284,,17.257,236.464,40
2021,Pakistan,239477805.0,1278204968960.0,1083.791,0.003,18.621,63.31,269.508,0.442,70.36,5.737,95.169,,21.607,253.638,40
2022,Pakistan,243700667.0,1318834929664.0,998.705,0.003,16.917,56.305,247.78,0.452,59.875,5.949,90.286,,23.946,229.783,40
2023,Pakistan,247504504.0,,936.701,0.003,15.971,54.056,,0.427,59.314,6.157,70.899,,,206.824,40
1844,Chile,1267965.0,1419707008.0,,,,0.024,,,,,,,,,41
1845,Chile,1290653.0,1475313024.0,,,,0.036,,,,,,,,,41
1846,Chile,1313747.0,1539719936.0,,,,0.046,,,,,,,,,41
1847,Chile,1337254.0,1584036992.0,,,,0.056,,,,,,,,,41
1848,Chile,1361181.0,1672401024.0,,,,0.064,,,,,,,,,41
1849,Chile,1385146.0,1799027968.0,,,,0.116,,,,,,,,,41
1850,Chile,1409141.0,1906320000.0,,,,0.094,,,,10.212,,,,10.306,41
1851,Chile,1434977.0,1996128000.0,,0.0,,0.11,,,,9.581,,,,9.692,41
1852,Chile,1460892.0,2047032064.0,,0.0,,0.181,,,,9.875,,,,10.056,41
1853,Chile,1486881.0,2021447936.0,,0.0,,0.117,,,,10.108,,,,10.224,41
1854,Chile,1513329.0,2090209024.0,,0.0,,0.005,,,,11.689,,,,11.694,41
1855,Chile,1540246.0,2183099904.0,,0.0,,0.151,,,,9.001,,,,9.152,41
1856,Chile,1567639.0,2221839104.0,,0.0,,0.22,,,,10.445,,,,10.665,41
1857,Chile,1595516.0,2312883968.0,,0.0,,0.444,,,,10.723,,,,11.167,41
1858,Chile,1623887.0,2432903936.0,,0.0,,0.451,,,,13.43,,,,13.882,41
1859,Chile,1652559.0,2547406080.0,,0.0,,0.252,,,,12.619,,,,12.871,41
1860,Chile,1681533.0,2637668096.0,,0.0,,0.421,,,,11.982,,,,12.403,41
1861,Chile,1710812.0,2657025024.0,,0.0,,0.297,,,,12.31,,,,12.606,41
1862,Chile,1740397.0,2663395072.0,,0.0,,0.294,,,,12.496,,,,12.789,41
1863,Chile,1770288.0,2780231936.0,,0.0,,0.254,,,,13.146,,,,13.4,41
1864,Chile,1800691.0,2950589952.0,,0.0,,0.394,,,,12.442,,,,12.835,41
1865,Chile,1831612.0,3074579968.0,,0.0,,0.402,,,,12.613,,,,13.015,41
1866,Chile,1863062.0,3197250048.0,,0.0,,0.551,,,,14.214,,,,14.765,41
1867,Chile,1895049.0,3092096000.0,,0.0,,0.887,,,,14.374,,,,15.261,41
1868,Chile,1927582.0,3230889984.0,,0.0,,0.687,,,,13.655,,,,14.341,41
1869,Chile,1960439.0,3540835072.0,,0.0,,0.721,,,,12.784,,,,13.505,41
