year,country_index,PC1,PC2,PC3,PC4,PC5
1979,Egypt,-0.09662311332302691,-0.023939450389997483,0.036186632821434396,0.004693455787685697,-0.007768174113472683
1980,Egypt,-0.09264498246098933,-0.022758144450403008,0.038193992380168774,-0.003859519638183323,-0.00954425568895984
1981,Egypt,-0.09378911994235187,-0.017968870076509783,0.04285986031553834,-0.01380138879881859,-0.009854238357616386
1982,Egypt,-0.0921251957711945,-0.017968207647210077,0.044086886473794766,-0.014510290039551012,-0.009728733768819409
1983,Egypt,-0.09037837743201725,-0.018136975562492424,0.044988659742744325,-0.014460398018387959,-0.009523235289102056
1984,Egypt,-0.08935247253369477,-0.017373721178207364,0.045980391281199885,-0.014703932485177514,-0.009306879768080272
1985,Egypt,-0.08717624958925525,-0.017567654651092668,0.04673064166907243,-0.014872456995436642,-0.009417580730226128
1986,Egypt,-0.08624706174676292,-0.017216391480993857,0.046802879312507734,-0.014706069170286483,-0.010716309615529562
1987,Egypt,-0.0839390561744404,-0.018090803707785208,0.048136011116934475,-0.014949255682054427,-0.010656623431237465
1988,Egypt,-0.08275319348484293,-0.017813235020052432,0.04881520144452329,-0.014624348815726525,-0.011276238923543038
1989,Egypt,-0.08186643918923402,-0.01773273814094611,0.04974666007288389,-0.014236674034226125,-0.011867824763813255
1990,Egypt,-0.08118532959542794,-0.016455829523159972,0.050439453763874625,-0.013504530951790002,-0.011463280342359555
1991,Egypt,-0.07975239969220328,-0.016552428383634483,0.05182900294322296,-0.013260791244642545,-0.011076989033960937
1992,Egypt,-0.07721440310810193,-0.014551810637100157,0.050869742904231414,-0.013228501238438483,-0.011141197476037094
1993,Egypt,-0.07540978305754487,-0.01417188932931273,0.05131418360157982,-0.013187147257959622,-0.011417264165658492
1994,Egypt,-0.07280948827482019,-0.016721547176968794,0.053117001798537,-0.01387272330128514,-0.012649526836918216
1995,Egypt,-0.06478620703334702,-0.03302022101910282,0.03693864954838782,0.030492580423202076,-0.007593827066192305
1996,Egypt,-0.060574049054140454,-0.03704032862868262,0.03726972968590577,0.0330088626658363,-0.008997211030649079
1997,Egypt,-0.05850557178343238,-0.03771777763420211,0.036943162022299615,0.0365677464592809,-0.008519421191906375
1998,Egypt,-0.05586307124759862,-0.03750822088551909,0.03975043842478344,0.03391338958620867,-0.006733580667101472
1999,Egypt,-0.05281738146043781,-0.03473007843331384,0.042895358335143116,0.025867552118001767,-0.007150798765511522
2000,Egypt,-0.04986589763877724,-0.03776485465527317,0.04470324711043606,0.027685623022358073,-0.007820420207756562
2001,Egypt,-0.0449325295741026,-0.03982578643171073,0.04646350976179347,0.023537949308093803,-0.011335011359313347
2002,Egypt,-0.045543841456837555,-0.037538083596655426,0.047736577369348956,0.023482030465205264,-0.012062162036164635
2003,Egypt,-0.03905274442348762,-0.04059402233104579,0.04763274692552974,0.021956081671908597,-0.015114517441005736
2004,Egypt,-0.033314561254024336,-0.04384075147628466,0.04781643774487623,0.02116208132004912,-0.017322497106530218
2005,Egypt,-0.031095980879202074,-0.04330935092805897,0.04975219142307753,0.021119483621780344,-0.015598311109478248
2006,Egypt,-0.025042615954071125,-0.045830972487717246,0.05244468185840909,0.016699818147767824,-0.018563932243030646
2007,Egypt,-0.019620661211007934,-0.0477153667840207,0.05468931346958443,0.015949684265252426,-0.01810944887568954
1929,France,-0.08287100595556107,-0.026010390150404437,0.061239232912813725,-0.016650028894922803,0.019757198159003033
1930,France,-0.07816360103362849,-0.02577769557696212,0.06029507605825718,-0.01806160879569947,0.022379641992987205
1931,France,-0.07894446115364043,-0.02647764573763288,0.06062531207619998,-0.018002509139079872,0.021736435218288924
1932,France,-0.08095150785843365,-0.027226105371136733,0.060135546705258724,-0.017756248112346353,0.019072759153970865
1933,France,-0.08161026625779041,-0.02811991095530611,0.05992398320670633,-0.01780731989962309,0.017068184447049706
1934,France,-0.08093811543078729,-0.02880384776183744,0.06008576588520365,-0.01820476344825408,0.017153553294265902
1935,France,-0.08092062654767984,-0.02929298197917818,0.06018489237647054,-0.01834815919246069,0.016961362456478692
1936,France,-0.08067106507801058,-0.030239933977676197,0.06031967575609211,-0.018661032642530183,0.016197493570697854
1937,France,-0.07978815150198075,-0.030773796344371506,0.06093838598884888,-0.018898337380244108,0.016922950010647312
1938,France,-0.0789115482978574,-0.030744130544970126,0.06165238784958224,-0.01902176949608863,0.01872769305725892
1939,France,-0.07925745827841456,-0.03172917172413074,0.0608891045929251,-0.01946786052455108,0.01607324061829987
1940,France,-0.08206969361082085,-0.031685936192292624,0.05993546081153863,-0.018953672738043416,0.013658943401615506
1941,France,-0.08782736258614408,-0.031263881716275845,0.05705668892447452,-0.017858794206188428,0.006740131832108396
1942,France,-0.0900912614150233,-0.02977622200641801,0.05669032443721303,-0.016736658136316716,0.00638543851531649
1943,France,-0.09025649883596806,-0.029500935283041884,0.056266102578733344,-0.01673948649415249,0.005926379084311913
1944,France,-0.09088360169983947,-0.02893467970651676,0.05557591826004402,-0.016577579321961085,0.0053341185833730475
1945,France,-0.09296170887452035,-0.029652190818888764,0.05417124530558813,-0.016451092421728517,0.0006324038901443035
1946,France,-0.08481886154301638,-0.030482415177992127,0.055523536619523584,-0.01847780610073266,0.00624815513216971
1947,France,-0.08010252826168744,-0.030205341670015963,0.05761354584289939,-0.01927254305801364,0.012307937696609763
1948,France,-0.07739105760056085,-0.030453358316892658,0.05857183482750111,-0.019800646769653166,0.014661260435876814
1949,France,-0.07422224347497793,-0.031053531273070405,0.05983468344047611,-0.020456558303311317,0.017022913605548074
1950,France,-0.07030605762512067,-0.031209040176210623,0.06103452735228908,-0.021277706913781898,0.020491371843372793
1951,France,-0.07039982976100019,-0.031028161884647014,0.060294917601267234,-0.021249441874795126,0.01870834085566169
1952,France,-0.06730198089099909,-0.029976556609103627,0.060270246206586386,-0.021798776156050362,0.02130407240544927
1953,France,-0.06579146892453797,-0.028498671102957236,0.05884879066966859,-0.02208135992916993,0.02126211109422941
1954,France,-0.06469905083952163,-0.02730366815917376,0.057484812042405214,-0.022275151148096178,0.02055785892897636
1955,France,-0.061807068144544876,-0.026319491646271842,0.05695577313278245,-0.022875657073901965,0.02195871857048132
1956,France,-0.05908695569498231,-0.025409951304536375,0.05675313327259078,-0.0233526626103311,0.023637459098113153
1957,France,-0.051744272031433516,-0.025427723643721638,0.056013612003334004,-0.025480097396281116,0.027138766882366525
1958,France,-0.04957918150138597,-0.023869952358058485,0.05521687412695113,-0.025739765088877195,0.02835204729516663
1959,France,-0.048377863950715125,-0.023156550122936125,0.05400585400822279,-0.02603964238641348,0.027271189860157485
1960,France,-0.04928238022180195,-0.031460427146447985,0.06184989424956042,-0.025936600925525796,0.02701578782409018
1961,France,-0.04431488992407853,-0.03428114218852571,0.0638203787687661,-0.027412633940528976,0.028317846340650946
1962,France,-0.040035155610473994,-0.036195535702315935,0.06536668322203808,-0.02850378070016404,0.029487733483189473
1963,France,-0.03632680227680137,-0.03812160553227999,0.06708544986622324,-0.029470469160236205,0.030821044728488397
1964,France,-0.03380802859949831,-0.041143848621181936,0.07019904784089412,-0.030166247426355063,0.03226695088249485
1965,France,-0.02471357430730823,-0.04521811520293331,0.07157605237441755,-0.03329366940035908,0.034922950408993195
1966,France,-0.022623073207323346,-0.04789973363212791,0.07342541923778743,-0.03406730062421648,0.03468362271282578
1967,France,-0.018177249452750427,-0.05048498756119303,0.07484747405696766,-0.035549839275317074,0.0353598587906164
1968,France,-0.013193999115673379,-0.055547879786993236,0.07792519569115255,-0.03748914766773196,0.036005658474685356
1969,France,-0.007389738018841326,-0.057538187969388296,0.0784668675460958,-0.03929953604969737,0.036526606257015766
1970,France,0.0014066704899122382,-0.06401558772878549,0.08139485368289416,-0.042573728072204636,0.03816883467586613
1971,France,0.008327183273409986,-0.06574840874857033,0.08059795184343019,-0.045028241998409074,0.03809681950856591
1972,France,0.02742787424496201,-0.09660418239085658,0.05630435117702439,0.01694405551098819,0.04508848418959394
1973,France,0.03514437419689023,-0.10019366972819632,0.05695195975957673,0.01238373856216325,0.04355533441341877
1974,France,0.04175023147035357,-0.10088433468291717,0.05666580840242726,0.006664697874637224,0.04210866051077663
1975,France,0.04212198000746643,-0.09825510261395427,0.05609108538686493,0.003593366739413635,0.041302394649540074
1976,France,0.03871523120698901,-0.097601091724365,0.05838935527128743,0.0014809619074118109,0.03745600774775098
1977,France,0.04606202030847273,-0.10060821461308327,0.058343780346349836,0.0012364990785944541,0.040043197898267914
1978,France,0.04627920035909392,-0.09823478940379003,0.05631187576956777,0.002776429320638863,0.0394749263543009
1979,France,0.051350991710716554,-0.10228876352788033,0.05821719336845501,-0.0005094367366718681,0.03852470946770591
1980,France,0.05367722945973855,-0.0984987615513181,0.0626204138283932,-0.014939235801553477,0.03701022394936263
1981,France,0.04972786502179,-0.09162427212732825,0.06606987422606252,-0.024087432799081397,0.035464311436885276
1982,France,0.04331001989540792,-0.08379340453607978,0.06928201202639925,-0.03257307709026978,0.032335639240372326
1983,France,0.03842405965958744,-0.07758995104514871,0.07399991865124096,-0.04194660479708185,0.03151442275365402
1984,France,0.03726086071477396,-0.0732973435268137,0.07634852848501587,-0.05306758398951777,0.026552552540799523
1985,France,0.04012864606308169,-0.07331758966771944,0.07463022034926012,-0.054081050449500546,0.025661344235916705
1986,France,0.04117815647824335,-0.07312068402109867,0.07489192678500485,-0.05399962783224543,0.0256752417059152
1987,France,0.04250349628053484,-0.07259944020271586,0.07404561409185506,-0.05433088841082289,0.024976500265317607
1988,France,0.043597174676983375,-0.07526059163873315,0.07815557797528562,-0.05438349418363285,0.027623248025321772
1989,France,0.046524988171887986,-0.07266031681092625,0.07751449278903647,-0.05443256362782668,0.030173956909861587
1990,France,0.050870369950108005,-0.071983151081956,0.07697722553433534,-0.05546336311726595,0.03194482936870861
1991,France,0.06283138198950695,-0.08960480560601776,0.05449400581990946,-0.006858698885994905,0.0370135071665731
1992,France,0.06874730690887484,-0.09296104594395903,0.05333086885114905,-0.007911341735017317,0.034701687387242275
1993,France,0.06831307001329717,-0.09209200703632568,0.05127883068687475,-0.00804135763161451,0.032130187413359136
1994,France,0.06750389511663596,-0.09231548745125319,0.05324484329672887,-0.010187843101639171,0.030901976092963482
1995,France,0.0683490734095889,-0.09309236377440716,0.0531141406739551,-0.006799194798158404,0.03262472573560711
1996,France,0.06965717769459182,-0.09379780243330615,0.05469797227423494,-0.008582597807069332,0.03272860840095684
1997,France,0.07829972666081117,-0.09871295579844122,0.053299835065257525,-0.00978110152669589,0.031380298988866656
1998,France,0.0795521822901207,-0.09890810111200932,0.055350487498017124,-0.010379664881664103,0.03306734115611208
1999,France,0.08415216925511564,-0.09977500412226373,0.057693840900671096,-0.012301562488793126,0.03585880846857986
2000,France,0.08715053886980419,-0.10099765825345457,0.061195603384958094,-0.016674840870538405,0.035579498855781926
2001,France,0.08890348364563819,-0.10229856601491703,0.06160539021947299,-0.01499251652370007,0.03563295891294591
2002,France,0.09530663302240763,-0.10641184684012686,0.06171705271257488,-0.018088367057224993,0.033919213307602364
2003,France,0.0946426846102737,-0.10487030626938924,0.06388331035086879,-0.020373540245361185,0.03464602970215652
1929,Germany,-0.028523393523762604,-0.001905644957052614,0.06111551954096065,-0.020749967687528872,0.04619302589246805
1930,Germany,-0.02675483762821223,-0.0011029447694284459,0.062032553446986265,-0.02081079681270525,0.049088212906448894
1931,Germany,-0.032057877584339804,-0.0017771216439111852,0.05867153417776642,-0.020200030135925244,0.03959709023934749
1932,Germany,-0.03410114669344738,-0.0038218199496031476,0.05464214980465993,-0.02099036896096813,0.030350291955494203
1933,Germany,-0.03521060835447861,-0.004071641171263454,0.053613866374983575,-0.020844616003031745,0.026729532824676362
1934,Germany,-0.03268190033826138,-0.0036224135425912633,0.05511598224531261,-0.0209331457575765,0.029848806068531422
1935,Germany,-0.028599723822281823,-0.002584936391590991,0.057478392423841417,-0.021091595556510315,0.035971478262504956
1936,Germany,-0.02430886693788038,-0.001986511890133303,0.06027708227855124,-0.021321314038310765,0.042247852858365235
1937,Germany,-0.016826230534204043,-0.0018863067883814128,0.061771534232601163,-0.022840922456873396,0.04897597972844921
1938,Germany,-0.011568461373365244,-0.0006987645520524817,0.06472779857607111,-0.0232172100193456,0.056852781931546865
1939,Germany,-0.0069827567696076395,0.00019148153907461426,0.06729217976131571,-0.023476415362842347,0.06328437825482648
1940,Germany,-0.0043111090481469565,0.0008231334088204905,0.06864483685050571,-0.02381311564484646,0.06744063180043477
1941,Germany,5.1499338332154565e-05,-0.0014958185101455273,0.06896774722934089,-0.02558052503332527,0.06817669376400054
1942,Germany,0.000605017749534648,-0.0016836730042079538,0.06977537092276344,-0.02557328913244797,0.0693905814064665
1943,Germany,0.0008661868268249264,-0.0020410714915994593,0.06966597392481469,-0.025915932875459447,0.0691520744003149
1944,Germany,0.005539142149682443,-0.0028793325715774625,0.06954197077472556,-0.027396647309860436,0.07173022596510778
1945,Germany,-0.00720368402352655,-0.004027537481156732,0.06173685127553327,-0.02647287208166193,0.0539225276976942
1946,Germany,-0.0435496343785401,-0.01112836445716809,0.04257215498758027,-0.022398480313520416,-0.002938654744210287
1947,Germany,-0.03375061379559492,-0.008885914084751461,0.04835959699948582,-0.023309013711172555,0.014533671965679203
1948,Germany,-0.02950278164768756,-0.00840334886975609,0.0507739519544054,-0.02380904202163081,0.020993670844685695
1949,Germany,-0.023219353196704016,-0.008574126678750066,0.05422105362880144,-0.02474745977558465,0.029303537409434435
1950,Germany,-0.0177523446158954,-0.007456743813356904,0.05795913613906435,-0.02494190436929419,0.038486784236729514
1951,Germany,-0.008284565764203852,-0.007432644711634018,0.06042531274292298,-0.026965463757975892,0.04874999474573824
1952,Germany,-0.002794939746430641,-0.007236463750676076,0.06377810412301049,-0.027664395356681925,0.0569842027492731
1953,Germany,0.0007898903452957289,-0.007494867856383418,0.0662596471827369,-0.028100910650854342,0.061958458464359024
1954,Germany,0.003614580598513984,-0.00819505347048454,0.06836242183892813,-0.02843034631179509,0.06519057617730985
1955,Germany,0.011983633821193836,-0.010166989185814665,0.0702900644936618,-0.030720681118353407,0.07072329444284473
1956,Germany,0.017990552417227117,-0.010297049390500858,0.07388501569471591,-0.031504214091491595,0.07871221705986875
1957,Germany,0.022765717645000003,-0.011251694053029681,0.07652075836147451,-0.03241979955289988,0.08360241977470739
1958,Germany,0.0286185566830677,-0.01294908607713981,0.07662953543514579,-0.03437812735356314,0.08537353584180377
1959,Germany,0.030405203723518202,-0.015030646764459945,0.07777842004586664,-0.03499835251744983,0.08432268271993411
1960,Germany,0.026258469957869384,-0.037558653036458424,0.10041524092658755,-0.0342653720938993,0.0867042222358377
1961,Germany,0.03752021320987335,-0.03739458960538117,0.0996590568290301,-0.037458474842452495,0.09270333484372
1962,Germany,0.04227760211195397,-0.03815428953662165,0.10092912262765556,-0.03854986777669908,0.09537951491211387
1963,Germany,0.05262487737735764,-0.04053546996840702,0.10091080142390538,-0.042028489534933,0.09896316732989874
1964,Germany,0.06234500601134525,-0.04192306912182068,0.10218337889302438,-0.044820944868467424,0.10400654566860114
1965,Germany,0.06973901476221199,-0.04324150515375928,0.10291217972316874,-0.04682580054386788,0.10658617725492689
1966,Germany,0.07723868802668213,-0.0477536665459419,0.10157055460696711,-0.050263245686715724,0.10358723338346197
1967,Germany,0.07994697797687828,-0.05117908334494591,0.10119948031336717,-0.05195001881809746,0.09995936729674447
1968,Germany,0.0861564419928593,-0.054234531629261284,0.09992583450389725,-0.054580930716344275,0.09752492917426411
1969,Germany,0.0972394239462626,-0.05920072752235202,0.10165985887062784,-0.05829402649011187,0.09925738401895964
1970,Germany,0.1114092030142955,-0.06544966550302964,0.10305484253452393,-0.06330871659800494,0.10212284864889794
1971,Germany,0.1188595384197189,-0.07377406565595053,0.10145604399172012,-0.06747044509730434,0.0929039441955649
1972,Germany,0.12645936990095194,-0.0778637943557158,0.10094408448643782,-0.07013621801396029,0.089770013576802
1973,Germany,0.13837725607065574,-0.08593666153294821,0.09951192579598198,-0.07521377836354767,0.08404117990965763
1974,Germany,0.14720837903424966,-0.09263161354598398,0.09810772032341816,-0.07921196616517293,0.07785032961950633
1975,Germany,0.1490908842710815,-0.09443372234306201,0.09336018437695778,-0.08033073607240006,0.06817138019723203
1976,Germany,0.1482570026028524,-0.09530020393900948,0.09180232559649999,-0.08029104605841676,0.06264620571803325
1977,Germany,0.16373296928358014,-0.10122297699886999,0.0928544213759594,-0.08589212828675644,0.06742043811122937
1978,Germany,0.16416026263097064,-0.1030822580392809,0.09149102320958326,-0.08652921346486041,0.06236392217099531
1979,Germany,0.17457306328736574,-0.10756205199026805,0.0916101739099592,-0.09014502031961107,0.0630730509514758
1980,Germany,0.18034297276651015,-0.11049222292250242,0.09195528626681321,-0.09198468547381723,0.06244311671856117
1981,Germany,0.18101924196961053,-0.10981565206466641,0.08999558066389021,-0.09235273594300168,0.06135340567179224
1982,Germany,0.17108712545620777,-0.10277560908974452,0.08899039764320363,-0.08802252556190258,0.06228622441091424
1983,Germany,0.1666390577642807,-0.09867670238842723,0.08928063223465278,-0.08594241556468861,0.06526300219651379
1984,Germany,0.1716909773494349,-0.09975530380424882,0.0885461532263979,-0.0874195506990099,0.0654771094822898
1985,Germany,0.17509495940162523,-0.1004247762426324,0.08908650249430827,-0.0883175824730285,0.06672660292164602
1986,Germany,0.1809062180928466,-0.10177274868911904,0.08821346264601947,-0.09052131502445507,0.06770204223773374
1987,Germany,0.1818937536631697,-0.10078022767137228,0.08962576231300595,-0.09060686655789142,0.07208017959461573
1988,Germany,0.19107675961701837,-0.10913371360109413,0.08164801964736812,-0.07745130739950162,0.0702542802049706
1989,Germany,0.19335005765605687,-0.10863510992567514,0.08375667723447142,-0.0792714309674364,0.07251933472525286
1990,Germany,0.1935818239102994,-0.10757483454720082,0.08227917043523665,-0.08719123389886073,0.06278684655834785
1991,Germany,0.2059836620591474,-0.12739023441570857,0.07455956853585625,-0.05139121400362687,0.07269218041360437
1992,Germany,0.2096595564186816,-0.13282609930192563,0.07426932038021894,-0.05666797238775464,0.06316972246889485
1993,Germany,0.21294245821930832,-0.12836171716399133,0.06693069548118698,-0.05908132773580393,0.059029778267163144
1994,Germany,0.21778001100429747,-0.12993361350340965,0.06744104370162157,-0.06336173208843288,0.055818234518231424
1995,Germany,0.2230487596878634,-0.13168479209655495,0.06755487776351048,-0.06604044836691722,0.05454723054852101
1996,Germany,0.2264670425822453,-0.1355730222390523,0.06895630340127756,-0.06926758576507781,0.04976445307329866
1997,Germany,0.238884285726513,-0.14426902446940199,0.06692126557952134,-0.07240174250296233,0.04361463201459358
1998,Germany,0.23817465567788063,-0.14068135244834865,0.06757004356680223,-0.0708637767964239,0.04827957023057665
1999,Germany,0.24054983610731123,-0.14283491681268698,0.07035142130934134,-0.07216483172624659,0.048915838094899404
2000,Germany,0.24500778804444936,-0.14373209132842957,0.07149661492745314,-0.07383910421578958,0.050765973856365484
2001,Germany,0.24693711798160858,-0.1425137640107761,0.07340531381059764,-0.07516498995683256,0.05356125611101396
2002,Germany,0.2510562803277169,-0.14623334806069876,0.07318504760985227,-0.07742675397217548,0.050083546011490766
2003,Germany,0.25273678019222,-0.1445949281932826,0.07056965960164649,-0.07805317777923258,0.04986586547500351
1929,India,0.04506117767937469,0.20437832643629356,0.04398509321022422,0.055464768303667936,-0.09118354682755757
1930,India,0.0505035533351338,0.2068893304319631,0.04240090573635083,0.05493632891084772,-0.09202407497700942
1931,India,0.05290646545844097,0.2115561055892322,0.040865319210046734,0.0558570814843289,-0.09342634042424991
1932,India,0.054641336156381004,0.2142984849334606,0.0414216887703562,0.05702167443892871,-0.09508890042190893
1933,India,0.05620021251812652,0.21679976498953787,0.042476194191341674,0.058343257517922624,-0.09689637159686874
1934,India,0.05812311692180818,0.21963551809881934,0.04340186520048245,0.05963615528252619,-0.09840971227021643
1935,India,0.059834037757838965,0.2220493390537076,0.04490284425278659,0.061007048478379296,-0.0996926702733751
1936,India,0.062155665272699064,0.22436033331248784,0.046760695804403694,0.06230885096862133,-0.10057602325252067
1937,India,0.06386684174727078,0.22757447335609418,0.0473233107234089,0.06369943570783548,-0.10248315002614439
1938,India,0.06932454114074357,0.22955242669572795,0.047457269933414495,0.06366815500328456,-0.10348578113011309
1939,India,0.07092534215042211,0.2310107572699486,0.04882648105337859,0.06452222015759995,-0.10424772099095331
1940,India,0.0721416189174291,0.23221229633610307,0.04931904820053887,0.06498914322303494,-0.10456081658495459
1941,India,0.07338337296852919,0.2338517678195213,0.04824650903948144,0.06490590294624218,-0.10415036503866092
1942,India,0.07361609670676161,0.23438297106657188,0.047336231465307056,0.0646276236306087,-0.10294077374597163
1943,India,0.07379390808048135,0.2340347236425,0.045849648642342554,0.06367755186521802,-0.10143405850365385
1944,India,0.07279328936646356,0.2337389246343584,0.04362907583499324,0.0628730490464404,-0.1014201296137942
1945,India,0.07573882392285819,0.23337391404200797,0.03974684437716758,0.06058129915796231,-0.1005781596847794
1946,India,0.07429544577180228,0.23234398319387475,0.03862256445120549,0.05993140840437341,-0.0998841328834007
1947,India,0.07102815064456897,0.23215806518883708,0.035576341263005073,0.05949309356697583,-0.10152320380982606
1948,India,0.07075037731074504,0.23206578614702666,0.03360913894035007,0.058600735263504206,-0.10064269509792255
1949,India,0.07086683157321987,0.23169582141790576,0.03354512234347475,0.0583344288748053,-0.1000371994305489
1950,India,0.07132321446810329,0.23186591939197462,0.034527995093347884,0.058697768832190314,-0.0998545139015834
1951,India,0.09272016691067554,0.2681320763235005,0.0020438027197365355,0.056152865299457976,-0.10246597496196921
1952,India,0.10032326567738495,0.2821218243699759,-0.005328017253064608,0.05746933496047522,-0.1044568471381491
1953,India,0.10677514904260943,0.29240465378852865,-0.008597079334204831,0.05912808628606934,-0.1059580091569036
1954,India,0.11156121239965709,0.29940899734608173,-0.008678995452132174,0.06116381979229585,-0.10801960825270568
1955,India,0.11662284248559066,0.3066008532339782,-0.008811633680555658,0.06321180145534915,-0.11017669429064739
1956,India,0.12473138151853476,0.31017952009578514,-0.007200522058380746,0.06392620077746862,-0.11180368053300639
1957,India,0.12866079469185368,0.31628610040903116,-0.006143591259499362,0.06633356597820263,-0.11466875675209016
1958,India,0.13386867824621546,0.3207058084814305,-0.002470994945203078,0.0686148922613899,-0.11552301898249347
1959,India,0.13843096340554617,0.3267796998222741,-0.000801728706176149,0.07106079865084125,-0.11783336044134606
1960,India,0.14355790806726576,0.33138678517578124,0.0030925840380408498,0.07360021388692974,-0.11927529516382213
1961,India,0.11595354288168681,0.2500043718474176,0.0908244285193744,0.08217768728793677,-0.11935015811036631
1962,India,0.14200966344190497,0.3061586816549918,0.043559819098175384,0.08062051367423609,-0.12238767804073253
1963,India,0.11612807479851767,0.2350269233742146,0.1229637829345893,0.0901493803259673,-0.12268735392437123
1964,India,0.11717872847344428,0.22699123062103294,0.1397127078871441,0.09498866727925546,-0.1234312537641994
1965,India,0.11924836491222236,0.22755077071793173,0.1440327800176912,0.10233489958782431,-0.12760678625082866
1966,India,0.12449258861247342,0.22178853798211162,0.15407659291092354,0.1075805318264887,-0.1289353118469678
1967,India,0.13950229675317607,0.24648551952154227,0.13764745808859713,0.10923975049272784,-0.13086453782834032
1968,India,0.14544624672237122,0.25044793539844007,0.13763830889989434,0.11958164827765369,-0.13279792440047822
1969,India,0.13489049359275795,0.21284342982447219,0.1849447620811634,0.12453729548696187,-0.13413574883846224
1970,India,0.14519942745090605,0.2294140344776833,0.1792446935733763,0.12539157830357978,-0.13689760382842076
1971,India,0.1370914931929423,0.20212571113955494,0.21439893332873525,0.13314669502742701,-0.13984344848763497
1972,India,0.1497130278876783,0.2160453623424124,0.208183981222336,0.13409998417357344,-0.1433202084083252
1973,India,0.17204675347827378,0.2612664805600505,0.17587289412089474,0.1317646806592875,-0.14642811195703379
1974,India,0.17205149063199207,0.2526248043243187,0.19267236722925465,0.13909670510602806,-0.1500129157438814
1975,India,0.17522962950149967,0.24625296028702326,0.20840295628796485,0.1466967669431173,-0.1512035334058551
1976,India,0.17418417963834398,0.23253317149400843,0.23124840598462845,0.15528511392215738,-0.1525886570917284
1977,India,0.1755058508602741,0.2238734983935978,0.2540950897004372,0.15788792244128194,-0.15361154505793126
1978,India,0.2102586816218236,0.28276243015021046,0.2028295374936599,0.15836029554615894,-0.156158419471462
1979,India,0.19788576849773498,0.2511265184350085,0.24525411692788768,0.16434481971585144,-0.16252206898920865
1980,India,0.1973326803763969,0.23236417755723945,0.2740203555653308,0.17236988369072215,-0.1646356544446593
1981,India,0.20425239475755774,0.24646730921345408,0.28347460825227216,0.16428926138552216,-0.16761482165385758
1982,India,0.2200353605387558,0.2514300571001383,0.2742212006855414,0.1906245013088118,-0.16663164188438037
1983,India,0.22571058461979807,0.23193418767868149,0.29962099523564456,0.2020852616952544,-0.16724860187349033
1984,India,0.2550823408730707,0.28178966646326886,0.26011223337280437,0.20814844515723646,-0.16860152848273594
1985,India,0.2511227720022507,0.24897684937444414,0.29882571246872397,0.22542721389407117,-0.16978637296876006
1986,India,0.25909481821693353,0.24086375006719035,0.31514057011199786,0.23887405399623202,-0.16908875106150706
1987,India,0.27529684134431337,0.2600383639323272,0.3174426245163362,0.22938890658980252,-0.17237759575213546
1988,India,0.2841044768233106,0.23833636620691054,0.33990713229669794,0.2535808949791663,-0.16938067088758987
1989,India,0.308813263305865,0.2648865361441703,0.3221957155499173,0.26512009969014744,-0.16800228490987337
1990,India,0.327386947752263,0.23798914464366006,0.3304707402833823,0.30858808755424877,-0.16241377016037015
1991,India,0.3349633798628236,0.24920775032646156,0.3441752556113626,0.2999967498668289,-0.16661886094118694
1992,India,0.3387120938685123,0.25299431823433893,0.3747323003383099,0.28173120607804103,-0.16929304411144475
1993,India,0.3508225688162524,0.2822591957818185,0.39515154565933064,0.23372791395301565,-0.17765946038244568
1994,India,0.35763423448410614,0.2785050185775007,0.4158788730735745,0.2411859296502113,-0.176225693642407
1995,India,0.36693004295174303,0.28817856425581034,0.4395518021775951,0.22408098224468334,-0.1774751870400504
1996,India,0.38571900448196295,0.27748464094943776,0.457526642511862,0.2307982809652572,-0.17811420838042638
1997,India,0.40932778317527385,0.303500381328825,0.44939077984576087,0.23031414462175395,-0.17645338394552004
1998,India,0.42167140721156493,0.2884582819725346,0.47475293248483674,0.2401844577562644,-0.1744629531308768
1999,India,0.43392555350185485,0.2925244090172794,0.49048392063819973,0.2378913632890789,-0.17615316888716562
2000,India,0.44904361504748314,0.295705464576165,0.5075795577195581,0.24060767730071736,-0.16822901501064563
2001,India,0.4777931767257695,0.32824467210157804,0.49033893270659684,0.23983406109905706,-0.1685784529957361
2002,India,0.4816434973649645,0.3216499204362318,0.5147146303463243,0.24460979858746495,-0.17022853796613346
2003,India,0.49588028909141657,0.3110949695190493,0.5433795332055704,0.24493193979809694,-0.1667234977261409
1890,Indonesia,-0.0742932039914791,0.0472735469027288,-0.031709721005322156,-0.02280170377424017,-0.011023705889445286
1891,Indonesia,-0.059634267253174125,0.07327777794100489,-0.0593447151420187,-0.02636522354863097,-0.011394335989919652
1892,Indonesia,-0.04426291371597234,0.1097992768954172,-0.09537941016398299,-0.02933854059434697,-0.0120614130750177
1893,Indonesia,-0.04025268331928368,0.11912527962995494,-0.10432244715373207,-0.030005416228723436,-0.0122816661862526
1894,Indonesia,-0.03642868281728421,0.12798986136609214,-0.11283058316228203,-0.03063964272109251,-0.01254348142423072
1895,Indonesia,-0.03476591187641371,0.13180917606710146,-0.11627413812997686,-0.030816014805915504,-0.012741713332849586
1896,Indonesia,-0.03371100915450981,0.134071379835231,-0.11820742875343475,-0.030888874672255553,-0.012895414195502712
1897,Indonesia,-0.03263652997996788,0.13642456497307828,-0.12019783461856859,-0.030950554709887387,-0.013057475597017667
