country_order,year,country_index,population_lag_1,population_lag_2,gdp_lag_1,gdp_lag_2,temperature_change_from_co2_lag_1,temperature_change_from_co2_lag_2,cement_co2_lag_1,cement_co2_lag_2,coal_co2_lag_1,coal_co2_lag_2,flaring_co2_lag_1,flaring_co2_lag_2,gas_co2_lag_1,gas_co2_lag_2,land_use_change_co2_lag_1,land_use_change_co2_lag_2,oil_co2_lag_1,oil_co2_lag_2
4,1962,Indie,446564730.0,435990344.0,536351997952.0,520800010240.0,0.008,0.008,4.205,4.002,94.885,87.878,0.0,0.0,0.004,0.0,676.028,479.346,21.31,19.445
4,1963,Indie,457283092.0,446564730.0,548431986688.0,536351997952.0,0.009,0.008,4.381,4.205,103.26,94.885,0.044,0.0,0.011,0.004,398.811,676.028,24.885,21.31
4,1964,Indie,468138576.0,457283092.0,576287997952.0,548431986688.0,0.009,0.009,4.771,4.381,110.42,103.26,0.136,0.044,0.011,0.011,356.946,398.811,27.106,24.885
4,1965,Indie,479229599.0,468138576.0,620466012160.0,576287997952.0,0.009,0.009,4.944,4.771,105.924,110.42,0.476,0.136,0.022,0.011,350.919,356.946,28.122,27.106
4,1966,Indie,490140141.0,479229599.0,596064993280.0,620466012160.0,0.009,0.009,5.398,4.944,116.456,105.924,0.751,0.476,0.282,0.022,323.66,350.919,30.815,28.122
4,1967,Indie,500740250.0,490140141.0,601424986112.0,596064993280.0,0.009,0.009,5.57,5.398,116.984,116.456,0.832,0.751,0.311,0.282,404.931,323.66,35.676,30.815
4,1968,Indie,511606375.0,500740250.0,650715987968.0,601424986112.0,0.009,0.009,5.821,5.57,119.096,116.984,1.455,0.832,0.487,0.311,414.645,404.931,32.698,35.676
4,1969,Indie,522716894.0,511606375.0,668219998208.0,650715987968.0,0.01,0.009,5.872,5.821,123.826,119.096,1.37,1.455,0.751,0.487,262.995,414.645,42.25,32.698
4,1970,Indie,533880544.0,522716894.0,712563032064.0,668219998208.0,0.01,0.01,6.438,5.872,123.368,123.826,1.26,1.37,0.997,0.751,308.65,262.995,45.35,42.25
4,1971,Indie,545864268.0,533880544.0,748744015872.0,712563032064.0,0.01,0.01,6.495,6.438,123.551,123.368,1.422,1.26,0.923,0.997,194.654,308.65,49.332,45.35
4,1972,Indie,558096383.0,545864268.0,755656032256.0,748744015872.0,0.01,0.01,7.052,6.495,126.966,123.551,1.418,1.422,1.085,0.923,234.903,194.654,55.443,49.332
4,1973,Indie,570482142.0,558096383.0,753543020544.0,755656032256.0,0.01,0.01,7.363,7.052,134.377,126.966,1.213,1.418,1.205,1.085,385.194,234.903,58.878,55.443
4,1974,Indie,583465595.0,570482142.0,788800012288.0,753543020544.0,0.01,0.01,6.921,7.363,137.809,134.377,1.447,1.213,1.169,1.205,339.806,385.194,61.749,58.878
4,1975,Indie,597041392.0,583465595.0,796992012288.0,788800012288.0,0.011,0.01,6.501,6.921,145.639,137.809,1.726,1.447,1.359,1.169,303.431,339.806,60.628,61.749
4,1976,Indie,611309532.0,597041392.0,868009967616.0,796992012288.0,0.011,0.011,7.288,6.501,161.338,145.639,2.012,1.726,1.733,1.359,238.777,303.431,61.838,60.628
4,1977,Indie,625861887.0,611309532.0,878540029952.0,868009967616.0,0.011,0.011,8.279,7.288,168.92,161.338,1.817,2.012,2.294,1.733,187.176,238.777,63.438,61.838
4,1978,Indie,640801105.0,625861887.0,947196002304.0,878540029952.0,0.011,0.011,8.322,8.279,177.51,168.92,2.092,1.817,2.481,2.294,398.274,187.176,68.557,63.438
4,1979,Indie,655728226.0,640801105.0,997920014336.0,947196002304.0,0.011,0.011,8.421,8.322,174.689,177.51,1.982,2.092,2.741,2.481,260.696,398.274,75.317,68.557
4,1980,Indie,671155745.0,655728226.0,947528007680.0,997920014336.0,0.012,0.011,7.752,8.421,180.622,174.689,2.217,1.982,3.03,2.741,178.562,260.696,82.664,75.317
4,1981,Indie,687354031.0,671155745.0,1015104995328.0,947528007680.0,0.012,0.012,7.545,7.752,197.337,180.622,1.165,2.217,2.488,3.03,192.71,178.562,83.176,82.664
4,1982,Indie,703696255.0,687354031.0,1077444018176.0,1015104995328.0,0.012,0.012,8.888,7.545,210.305,197.337,3.177,1.165,2.884,2.488,225.828,192.71,89.713,83.176
4,1983,Indie,720313474.0,703696255.0,1111560028160.0,1077444018176.0,0.012,0.012,9.676,8.888,213.123,210.305,3.814,3.177,4.36,2.884,149.897,225.828,94.407,89.713
4,1984,Indie,737372685.0,720313474.0,1202349015040.0,1111560028160.0,0.012,0.012,10.951,9.676,232.519,213.123,4.316,3.814,5.243,4.36,324.573,149.897,99.17,94.407
4,1985,Indie,754875451.0,737372685.0,1248909983744.0,1202349015040.0,0.013,0.012,12.593,10.951,231.493,232.519,5.199,4.316,6.17,5.243,194.776,324.573,106.105,99.17
4,1986,Indie,772647801.0,754875451.0,1298600034304.0,1248909983744.0,0.013,0.013,14.39,12.593,253.289,231.493,5.954,5.199,7.2,6.17,161.175,194.776,116.76,106.105
4,1987,Indie,790689978.0,772647801.0,1353105014784.0,1298600034304.0,0.013,0.013,16.006,14.39,273.171,253.289,4.965,5.954,10.31,7.2,200.861,161.175,121.857,116.76
4,1988,Indie,808931261.0,790689978.0,1412883939328.0,1353105014784.0,0.013,0.013,16.412,16.006,291.856,273.171,6.628,4.965,12.776,10.31,131.686,200.861,127.671,121.857
4,1989,Indie,827342997.0,808931261.0,1560089985024.0,1412883939328.0,0.014,0.013,18.229,16.412,317.172,291.856,7.471,6.628,15.206,12.776,224.49,131.686,133.615,127.671
4,1990,Indie,846039530.0,827342997.0,1663727960064.0,1560089985024.0,0.014,0.014,20.791,18.229,339.625,317.172,11.003,7.471,18.518,15.206,168.188,224.49,150.714,133.615
4,1991,Indie,864972219.0,846039530.0,1750992945152.0,1663727960064.0,0.014,0.014,22.348,20.791,366.514,339.625,9.871,11.003,21.097,18.518,173.034,168.188,158.167,150.714
4,1992,Indie,883927607.0,864972219.0,1768493547520.0,1750992945152.0,0.015,0.014,24.503,22.348,393.043,366.514,7.834,9.871,23.563,21.097,135.665,173.034,166.423,158.167
4,1993,Indie,902957072.0,883927607.0,1851711422464.0,1768493547520.0,0.015,0.015,25.156,24.503,411.414,393.043,3.565,7.834,27.256,23.563,168.781,135.665,188.055,166.423
4,1994,Indie,922118380.0,902957072.0,1944353767424.0,1851711422464.0,0.015,0.015,26.602,25.156,433.121,411.414,3.701,3.565,26.996,27.256,132.458,168.781,186.879,188.055
4,1995,Indie,941163775.0,922118380.0,2055026769920.0,1944353767424.0,0.016,0.015,28.54,26.602,455.72,433.121,1.852,3.701,28.997,26.996,117.944,132.458,198.955,186.879
4,1996,Indie,960301048.0,941163775.0,2189535739904.0,2055026769920.0,0.016,0.016,31.104,28.54,471.723,455.72,2.303,1.852,39.051,28.997,86.259,117.944,216.281,198.955
4,1997,Indie,979678464.0,960301048.0,2345228828672.0,2189535739904.0,0.016,0.016,34.079,31.104,504.498,471.723,2.136,2.303,39.747,39.051,163.13,86.259,243.16,216.281
4,1998,Indie,999133765.0,979678464.0,2426804895744.0,2345228828672.0,0.017,0.016,37.418,34.079,527.722,504.498,2.645,2.136,46.024,39.747,102.638,163.13,244.202,243.16
4,1999,Indie,1018665073.0,999133765.0,2567853047808.0,2426804895744.0,0.017,0.017,39.026,37.418,524.125,527.722,2.133,2.645,47.595,46.024,96.096,102.638,262.892,244.202
4,2000,Indie,1038225821.0,1018665073.0,2710352953344.0,2567853047808.0,0.018,0.017,44.592,39.026,560.528,524.125,2.048,2.133,52.619,47.595,83.578,96.096,300.976,262.892
4,2001,Indie,1057922728.0,1038225821.0,2804478640128.0,2710352953344.0,0.018,0.018,45.957,44.592,572.876,560.528,1.973,2.048,52.791,52.619,191.882,83.578,312.847,300.976
4,2002,Indie,1077898572.0,1057922728.0,2940745547776.0,2804478640128.0,0.019,0.018,46.74,45.957,582.081,572.876,1.857,1.973,53.128,52.791,142.343,191.882,316.721,312.847
4,2003,Indie,1097600381.0,1077898572.0,3024984473600.0,2940745547776.0,0.019,0.019,49.111,46.74,598.597,582.081,1.602,1.857,57.609,53.128,85.816,142.343,325.22,316.721
5,1930,Niemcy,66789491.0,66341260.0,418019737600.0,419777970176.0,0.009,0.009,3.562,3.812,535.673,501.199,0.0,0.0,0.0,0.0,12.014,11.79,0.0,0.0
5,1931,Niemcy,67246048.0,66789491.0,412176973824.0,418019737600.0,0.009,0.009,2.802,3.562,459.29,535.673,0.0,0.0,0.0,0.0,13.46,12.014,0.0,0.0
5,1932,Niemcy,67711026.0,67246048.0,380827271168.0,412176973824.0,0.009,0.009,1.897,2.802,384.068,459.29,0.0,0.0,0.0,0.0,13.279,13.46,0.0,0.0
5,1933,Niemcy,68184518.0,67711026.0,352172048384.0,380827271168.0,0.01,0.009,1.428,1.897,346.057,384.068,0.0,0.0,0.0,0.0,14.745,13.279,0.0,0.0
5,1934,Niemcy,68666619.0,68184518.0,374241034240.0,352172048384.0,0.01,0.01,1.944,1.428,363.036,346.057,0.0,0.0,0.0,0.0,15.205,14.745,0.0,0.0
5,1935,Niemcy,69152129.0,68666619.0,408415338496.0,374241034240.0,0.01,0.01,3.198,1.944,405.088,363.036,0.0,0.0,0.022,0.0,16.041,15.205,0.311,0.0
5,1936,Niemcy,69641071.0,69152129.0,439141859328.0,408415338496.0,0.01,0.01,4.354,3.198,446.642,405.088,0.0,0.0,0.026,0.022,15.622,16.041,1.312,0.311
5,1937,Niemcy,70133471.0,69641071.0,477841162240.0,439141859328.0,0.01,0.01,5.778,4.354,492.445,446.642,0.0,0.0,0.044,0.026,15.896,15.622,1.367,1.312
5,1938,Niemcy,70629352.0,70133471.0,506561921024.0,477841162240.0,0.011,0.01,6.229,5.778,555.858,492.445,0.0,0.0,0.04,0.044,16.251,15.896,1.385,1.367
5,1939,Niemcy,71128740.0,70629352.0,545721679872.0,506561921024.0,0.011,0.011,7.712,6.229,591.659,555.858,0.0,0.0,0.033,0.04,17.406,16.251,1.869,1.385
5,1940,Niemcy,71499194.0,71128740.0,597037481984.0,545721679872.0,0.011,0.011,6.898,7.712,639.397,591.659,0.0,0.0,0.059,0.033,17.03,17.406,2.272,1.869
5,1941,Niemcy,71740083.0,71499194.0,601419022336.0,597037481984.0,0.011,0.011,5.31,6.898,645.747,639.397,0.0,0.0,0.029,0.059,13.117,17.03,3.239,2.272
5,1942,Niemcy,71850770.0,71740083.0,639431147520.0,601419022336.0,0.012,0.011,5.608,5.31,652.393,645.747,0.0,0.0,0.026,0.029,11.889,13.117,2.766,3.239
5,1943,Niemcy,71830612.0,71850770.0,648060272640.0,639431147520.0,0.012,0.012,3.602,5.608,661.99,652.393,0.0,0.0,0.026,0.026,11.149,11.889,2.283,2.766
5,1944,Niemcy,71678963.0,71830612.0,661088894976.0,648060272640.0,0.012,0.012,4.485,3.602,672.747,661.99,0.0,0.0,0.018,0.026,10.87,11.149,2.18,2.283
5,1945,Niemcy,71527635.0,71678963.0,677550751744.0,661088894976.0,0.013,0.012,0.0,4.485,597.928,672.747,0.0,0.0,0.132,0.018,9.756,10.87,2.213,2.18
5,1946,Niemcy,71376625.0,71527635.0,482064990208.0,677550751744.0,0.013,0.013,0.0,0.0,114.258,597.928,0.0,0.0,0.136,0.132,8.668,9.756,1.671,2.213
5,1947,Niemcy,71225935.0,71376625.0,228572053504.0,482064990208.0,0.013,0.013,1.283,0.0,268.241,114.258,0.0,0.0,0.165,0.136,7.641,8.668,1.993,1.671
5,1948,Niemcy,71075562.0,71225935.0,256643006464.0,228572053504.0,0.013,0.013,1.519,1.283,314.254,268.241,0.0,0.0,0.117,0.165,7.442,7.641,1.77,1.993
5,1949,Niemcy,70925507.0,71075562.0,303971500032.0,256643006464.0,0.013,0.013,3.216,1.519,364.81,314.254,0.0,0.0,0.103,0.117,6.89,7.442,9.688,1.77
5,1950,Niemcy,70888212.0,70925507.0,355660922880.0,303971500032.0,0.013,0.013,4.779,3.216,421.371,364.81,0.0,0.0,0.081,0.103,6.57,6.89,5.917,9.688
5,1951,Niemcy,69847777.0,70888212.0,422965084160.0,355660922880.0,0.013,0.013,6.171,4.779,496.901,421.371,0.0,0.0,0.044,0.081,-2.824,6.57,7.566,5.917
5,1952,Niemcy,69782048.0,69847777.0,461743915008.0,422965084160.0,0.014,0.013,6.96,6.171,558.774,496.901,0.0,0.0,0.055,0.044,-10.892,-2.824,11.076,7.566
5,1953,Niemcy,69826946.0,69782048.0,501792178176.0,461743915008.0,0.014,0.014,7.465,6.96,590.362,558.774,0.0,0.0,0.099,0.055,-18.367,-10.892,13.055,11.076
5,1954,Niemcy,69935116.0,69826946.0,543743705088.0,501792178176.0,0.014,0.014,8.951,7.465,597.188,590.362,0.0,0.0,0.227,0.099,-25.624,-18.367,17.126,13.055
5,1955,Niemcy,70104623.0,69935116.0,584376975360.0,543743705088.0,0.015,0.014,9.482,8.951,625.474,597.188,0.0,0.0,0.363,0.227,-33.349,-25.624,24.413,17.126
5,1956,Niemcy,70334148.0,70104623.0,648607432704.0,584376975360.0,0.015,0.015,10.594,9.482,682.295,625.474,0.0,0.0,0.729,0.363,-39.992,-33.349,29.88,24.413
5,1957,Niemcy,70613899.0,70334148.0,695152345088.0,648607432704.0,0.015,0.015,11.106,10.594,715.128,682.295,0.0,0.0,1.059,0.729,-46.726,-39.992,38.897,29.88
5,1958,Niemcy,71088144.0,70613899.0,734905368576.0,695152345088.0,0.016,0.015,11.183,11.106,720.17,715.128,0.0,0.0,1.052,1.059,-52.433,-46.726,45.503,38.897
5,1959,Niemcy,71694672.0,71088144.0,767711444992.0,734905368576.0,0.016,0.016,11.488,11.183,688.729,720.17,0.0,0.0,1.037,1.052,-59.245,-52.433,55.125,45.503
5,1960,Niemcy,72241715.0,71694672.0,823838441472.0,767711444992.0,0.016,0.016,13.527,11.488,670.654,688.729,0.0,0.0,1.187,1.037,-64.276,-59.245,70.426,55.125
5,1961,Niemcy,72811637.0,72241715.0,890209959936.0,823838441472.0,0.017,0.016,14.795,13.527,707.214,670.654,0.0,0.0,1.348,1.187,-62.35,-64.276,90.593,70.426
5,1962,Niemcy,73376111.0,72811637.0,926835933184.0,890209959936.0,0.017,0.017,16.023,14.795,711.645,707.214,0.0,0.0,1.48,1.348,-59.997,-62.35,105.691,90.593
5,1963,Niemcy,73997001.0,73376111.0,966424920064.0,926835933184.0,0.017,0.017,16.819,16.023,732.013,711.645,0.0,0.0,1.968,1.48,-57.477,-59.997,132.369,105.691
5,1964,Niemcy,74698006.0,73997001.0,993706180608.0,966424920064.0,0.018,0.017,17.136,16.819,761.687,732.013,0.0,0.0,2.561,1.968,-52.1,-57.477,164.114,132.369
5,1965,Niemcy,75313477.0,74698006.0,1054006837248.0,993706180608.0,0.018,0.018,19.473,17.136,755.615,761.687,0.0,0.0,3.825,2.561,-47.106,-52.1,190.005,164.114
5,1966,Niemcy,75966964.0,75313477.0,1107504005120.0,1054006837248.0,0.019,0.018,19.88,19.473,716.917,755.615,0.0,0.0,5.536,3.825,-46.766,-47.106,217.77,190.005
5,1967,Niemcy,76611028.0,75966964.0,1140349075456.0,1107504005120.0,0.019,0.019,20.356,19.88,680.103,716.917,0.0,0.0,6.679,5.536,-47.557,-46.766,244.283,217.77
5,1968,Niemcy,76970793.0,76611028.0,1143923146752.0,1140349075456.0,0.019,0.019,19.211,20.356,653.866,680.103,0.0,0.0,8.775,6.679,-46.948,-47.557,254.377,244.283
5,1969,Niemcy,77321278.0,76970793.0,1204136574976.0,1143923146752.0,0.02,0.019,20.261,19.211,659.625,653.866,0.0,0.0,14.466,8.775,-45.352,-46.948,290.439,254.377
5,1970,Niemcy,77944023.0,77321278.0,1283751411712.0,1204136574976.0,0.02,0.02,21.003,20.261,686.183,659.625,0.0,0.0,20.621,14.466,-46.886,-45.352,324.194,290.439
5,1971,Niemcy,78205102.0,77944023.0,1343859851264.0,1283751411712.0,0.021,0.02,22.889,21.003,603.234,686.183,0.0,0.0,29.766,20.621,-45.261,-46.886,370.134,324.194
5,1972,Niemcy,78345873.0,78205102.0,1383509131264.0,1343859851264.0,0.021,0.021,24.24,22.889,588.132,603.234,0.0,0.0,40.183,29.766,-41.453,-45.261,384.682,370.134
5,1973,Niemcy,78719923.0,78345873.0,1440601473024.0,1383509131264.0,0.022,0.021,25.245,24.24,553.577,588.132,0.0,0.0,52.651,40.183,-40.82,-41.453,410.007,384.682
5,1974,Niemcy,78966976.0,78719923.0,1505896431616.0,1440601473024.0,0.022,0.022,24.322,25.245,561.926,553.577,0.0,0.0,67.751,52.651,-39.446,-40.82,431.74,410.007
5,1975,Niemcy,78996693.0,78966976.0,1518360985600.0,1505896431616.0,0.023,0.022,21.957,24.322,565.844,561.926,0.0,0.0,84.495,67.751,-37.078,-39.446,390.431,431.74
5,1976,Niemcy,78701861.0,78996693.0,1510149980160.0,1518360985600.0,0.023,0.023,20.847,21.957,515.979,565.844,0.0,0.0,88.812,84.495,-34.984,-37.078,376.809,390.431
5,1977,Niemcy,78364503.0,78701861.0,1583048163328.0,1510149980160.0,0.023,0.023,21.872,20.847,555.972,515.979,0.0,0.0,93.634,88.812,-34.149,-34.984,419.362,376.809
5,1978,Niemcy,78185560.0,78364503.0,1628636053504.0,1583048163328.0,0.024,0.023,21.083,21.872,516.648,555.972,0.0,0.0,98.049,93.634,-32.902,-34.149,416.829,419.362
5,1979,Niemcy,78115357.0,78185560.0,1674283057152.0,1628636053504.0,0.024,0.024,21.944,21.083,523.741,516.648,0.0,0.0,105.271,98.049,-32.662,-32.902,428.176,416.829
5,1980,Niemcy,78147899.0,78115357.0,1741603078144.0,1674283057152.0,0.025,0.024,22.407,21.944,549.173,523.741,0.0,0.0,114.72,105.271,-32.175,-32.662,431.588,428.176
5,1981,Niemcy,78315374.0,78147899.0,1761467957248.0,1741603078144.0,0.025,0.025,20.981,22.407,551.176,549.173,0.0,0.0,115.453,114.72,-31.781,-32.175,412.456,431.588
5,1982,Niemcy,78448044.0,78315374.0,1768196538368.0,1761467957248.0,0.026,0.025,19.474,20.981,557.749,551.176,0.0,0.0,110.001,115.453,-31.221,-31.781,361.3,412.456
5,1983,Niemcy,78393671.0,78448044.0,1753143181312.0,1768196538368.0,0.026,0.026,18.441,19.474,550.813,557.749,0.0,0.0,102.017,110.001,-30.47,-31.221,344.464,361.3
5,1984,Niemcy,78224137.0,78393671.0,1784298602496.0,1753143181312.0,0.027,0.026,18.448,18.441,553.738,550.813,0.0,0.0,106.021,102.017,-29.652,-30.47,333.397,344.464
5,1985,Niemcy,77998199.0,78224137.0,1834585161728.0,1784298602496.0,0.027,0.027,17.492,18.448,572.331,553.738,0.0,0.0,108.531,106.021,-28.713,-29.652,334.89,333.397
5,1986,Niemcy,77863423.0,77998199.0,1874769739776.0,1834585161728.0,0.028,0.027,15.989,17.492,579.376,572.331,0.0,0.0,108.532,108.531,-27.561,-28.713,340.222,334.89
5,1987,Niemcy,77923807.0,77863423.0,1916181413888.0,1874769739776.0,0.028,0.028,16.331,15.989,573.762,579.376,0.0,0.0,100.551,108.532,-27.275,-27.561,356.828,340.222
5,1988,Niemcy,78062321.0,77923807.0,1945055789056.0,1916181413888.0,0.028,0.028,15.796,16.331,560.224,573.762,1.341,0.0,109.547,100.551,-24.475,-27.275,345.535,356.828
5,1989,Niemcy,78385993.0,78062321.0,2009989382144.0,1945055789056.0,0.029,0.028,16.056,15.796,552.861,560.224,1.209,1.341,107.637,109.547,-24.028,-24.475,351.26,345.535
5,1990,Niemcy,79007063.0,78385993.0,2075675197440.0,2009989382144.0,0.029,0.029,16.72,16.056,546.779,552.861,0.59,1.209,121.909,107.637,-21.625,-24.028,322.795,351.26
5,1991,Niemcy,79707964.0,79007063.0,2015547490304.0,2075675197440.0,0.03,0.029,15.297,16.72,569.117,546.779,3.841,0.59,122.281,121.909,-36.872,-21.625,333.324,322.795
5,1992,Niemcy,80303189.0,79707964.0,2141316317184.0,2015547490304.0,0.03,0.03,13.741,15.297,504.043,569.117,3.619,3.841,130.146,122.281,-37.782,-36.872,355.311,333.324
5,1993,Niemcy,80934901.0,80303189.0,2204952428544.0,2141316317184.0,0.031,0.03,14.444,13.741,454.311,504.043,3.54,3.619,129.3,130.146,-16.263,-37.782,357.981,355.311
5,1994,Niemcy,81486770.0,80934901.0,2206290935808.0,2204952428544.0,0.031,0.031,14.531,14.444,430.776,454.311,3.318,3.54,136.252,129.3,-12.432,-16.263,364.629,357.981
5,1995,Niemcy,81773612.0,81486770.0,2283952930816.0,2206290935808.0,0.032,0.031,15.341,14.531,418.185,430.776,3.22,3.318,142.15,136.252,-12.587,-12.432,353.812,364.629
5,1996,Niemcy,82019890.0,81773612.0,2347761139712.0,2283952930816.0,0.032,0.032,15.562,15.341,406.046,418.185,3.06,3.22,152.97,142.15,-16.421,-12.587,351.7,353.812
5,1997,Niemcy,82263195.0,82019890.0,2391519789056.0,2347761139712.0,0.032,0.032,14.811,15.562,400.613,406.046,3.213,3.06,169.956,152.97,-16.795,-16.421,361.057,351.7
5,1998,Niemcy,82389631.0,82263195.0,2461046145024.0,2391519789056.0,0.033,0.032,15.275,14.811,386.864,400.613,3.239,3.213,162.876,169.956,-12.7,-16.795,353.069,361.057
5,1999,Niemcy,82011933.0,82389631.0,2535903723520.0,2461046145024.0,0.033,0.033,15.545,15.275,377.48,386.864,3.168,3.239,165.377,162.876,-17.098,-12.7,351.914,353.069
5,2000,Niemcy,81678279.0,82011933.0,2613176696832.0,2535903723520.0,0.034,0.033,15.771,15.545,360.052,377.48,3.113,3.168,165.627,165.377,-18.796,-17.098,340.846,351.914
5,2001,Niemcy,81797255.0,81678279.0,2718560681984.0,2613176696832.0,0.034,0.034,15.253,15.771,373.461,360.052,2.993,3.113,166.421,165.627,-18.189,-18.796,330.774,340.846
5,2002,Niemcy,81933883.0,81797255.0,2793372909568.0,2718560681984.0,0.034,0.034,13.504,15.253,376.52,373.461,2.97,2.993,173.799,166.421,-19.448,-18.189,338.871,330.774
5,2003,Niemcy,82068328.0,81933883.0,2822441533440.0,2793372909568.0,0.035,0.034,12.823,13.504,375.786,376.52,2.966,2.97,173.61,173.799,-14.665,-19.448,324.413,338.871
5,2004,Niemcy,82111619.0,82068328.0,2831676080128.0,2822441533440.0,0.035,0.035,13.507,12.823,378.305,375.786,3.003,2.966,176.587,173.61,-12.17,-14.665,313.847,324.413
6,1891,Indonezja,33761552.0,33359365.0,41747959808.0,42907000832.0,0.003,0.003,0.0,0.0,0.015,0.004,0.0,0.0,0.0,0.0,290.883,209.961,0.0,0.0
6,1892,Indonezja,34148945.0,33761552.0,42961793024.0,41747959808.0,0.003,0.003,0.0,0.0,0.022,0.015,0.0,0.0,0.0,0.0,354.58,290.883,0.0,0.0
6,1893,Indonezja,34541343.0,34148945.0,44736102400.0,42961793024.0,0.003,0.003,0.0,0.0,0.191,0.022,0.0,0.0,0.0,0.0,385.762,354.58,0.0,0.0
6,1894,Indonezja,34949250.0,34541343.0,46127460352.0,44736102400.0,0.004,0.003,0.0,0.0,0.178,0.191,0.0,0.0,0.0,0.0,401.098,385.762,0.225,0.0
6,1895,Indonezja,35377707.0,34949250.0,46741770240.0,46127460352.0,0.004,0.004,0.0,0.0,0.256,0.178,0.0,0.0,0.0,0.0,432.041,401.098,0.224,0.225
6,1896,Indonezja,35838291.0,35377707.0,46852870144.0,46741770240.0,0.004,0.004,0.0,0.0,0.342,0.256,0.0,0.0,0.0,0.0,427.845,432.041,0.427,0.224
6,1897,Indonezja,36265988.0,35838291.0,47146008576.0,46852870144.0,0.004,0.004,0.0,0.0,0.377,0.342,0.0,0.0,0.0,0.0,416.509,427.845,0.484,0.427
6,1898,Indonezja,36719026.0,36265988.0,47660339200.0,47146008576.0,0.004,0.004,0.0,0.0,0.432,0.377,0.0,0.0,0.0,0.0,438.823,416.509,0.674,0.484
6,1899,Indonezja,37174747.0,36719026.0,47827165184.0,47660339200.0,0.004,0.004,0.0,0.0,0.436,0.432,0.0,0.0,0.0,0.0,439.212,438.823,0.854,0.674
6,1900,Indonezja,37676270.0,37174747.0,50272088064.0,47827165184.0,0.004,0.004,0.0,0.0,0.495,0.436,0.0,0.0,0.0,0.0,449.575,439.212,0.63,0.854
6,1901,Indonezja,38179623.0,37676270.0,51910098944.0,50272088064.0,0.004,0.004,0.0,0.0,0.539,0.495,0.0,0.0,0.0,0.0,396.579,449.575,0.671,0.63
6,1902,Indonezja,38668903.0,38179623.0,51089575936.0,51910098944.0,0.005,0.004,0.0,0.0,0.542,0.539,0.0,0.0,0.0,0.0,431.05,396.579,1.7,0.671
6,1903,Indonezja,39163692.0,38668903.0,50067218432.0,51089575936.0,0.005,0.005,0.0,0.0,0.509,0.542,0.0,0.0,0.0,0.0,418.852,431.05,1.03,1.7
6,1904,Indonezja,39646401.0,39163692.0,52836519936.0,50067218432.0,0.005,0.005,0.0,0.0,0.561,0.509,0.0,0.0,0.0,0.0,429.742,418.852,2.44,1.03
6,1905,Indonezja,40116661.0,39646401.0,53544038400.0,52836519936.0,0.005,0.005,0.0,0.0,0.612,0.561,0.0,0.0,0.0,0.0,432.158,429.742,2.755,2.44
6,1906,Indonezja,40574022.0,40116661.0,54217261056.0,53544038400.0,0.005,0.005,0.0,0.0,0.81,0.612,0.0,0.0,0.0,0.0,420.357,432.158,3.323,2.755
6,1907,Indonezja,41018198.0,40574022.0,55577653248.0,54217261056.0,0.005,0.005,0.0,0.0,0.986,0.81,0.0,0.0,0.0,0.0,424.408,420.357,3.466,3.323
6,1908,Indonezja,41465424.0,41018198.0,57010999296.0,55577653248.0,0.005,0.005,0.0,0.0,1.066,0.986,0.0,0.0,0.0,0.0,419.323,424.408,4.228,3.466
6,1909,Indonezja,41914876.0,41465424.0,56856240128.0,57010999296.0,0.006,0.005,0.0,0.0,1.136,1.066,0.0,0.0,0.0,0.0,412.418,419.323,4.356,4.228
6,1910,Indonezja,42366545.0,41914876.0,59669188608.0,56856240128.0,0.006,0.006,0.0,0.0,1.312,1.136,0.0,0.0,0.0,0.0,428.964,412.418,4.675,4.356
6,1911,Indonezja,42820498.0,42366545.0,63242977280.0,59669188608.0,0.006,0.006,0.0,0.0,1.44,1.312,0.0,0.0,0.0,0.0,405.369,428.964,4.672,4.675
6,1912,Indonezja,43254585.0,42820498.0,66186964992.0,63242977280.0,0.006,0.006,0.0,0.0,1.601,1.44,0.0,0.0,0.0,0.0,421.893,405.369,5.126,4.672
6,1913,Indonezja,43716724.0,43254585.0,67204390912.0,66186964992.0,0.006,0.006,0.0,0.0,1.616,1.601,0.0,0.0,0.0,0.0,405.08,421.893,4.225,5.126
6,1914,Indonezja,44180972.0,43716724.0,70277955584.0,67204390912.0,0.006,0.006,0.0,0.0,1.506,1.616,0.0,0.0,0.0,0.0,390.708,405.08,4.393,4.225
6,1915,Indonezja,44647319.0,44180972.0,70179414016.0,70277955584.0,0.006,0.006,0.0,0.0,1.641,1.506,0.0,0.0,0.0,0.0,413.574,390.708,4.375,4.393
6,1916,Indonezja,45118696.0,44647319.0,71131422720.0,70179414016.0,0.007,0.006,0.0,0.0,1.652,1.641,0.0,0.0,0.0,0.0,415.286,413.574,4.378,4.375
6,1917,Indonezja,45528655.0,45118696.0,71621763072.0,71131422720.0,0.007,0.007,0.0,0.0,1.986,1.652,0.0,0.0,0.0,0.0,395.075,415.286,4.778,4.378
6,1918,Indonezja,45837761.0,45528655.0,71790051328.0,71621763072.0,0.007,0.007,0.0,0.0,2.184,1.986,0.0,0.0,0.0,0.0,397.049,395.075,4.954,4.778
6,1919,Indonezja,46225903.0,45837761.0,73209782272.0,71790051328.0,0.007,0.007,0.0,0.0,2.209,2.184,0.0,0.0,0.0,0.0,392.603,397.049,4.921,4.954
