year,country_index,country_t-3,population_t-3,gdp_t-3,temperature_change_from_co2_t-3,cement_co2_t-3,coal_co2_t-3,flaring_co2_t-3,gas_co2_t-3,land_use_change_co2_t-3,oil_co2_t-3,country_t-2,population_t-2,gdp_t-2,temperature_change_from_co2_t-2,cement_co2_t-2,coal_co2_t-2,flaring_co2_t-2,gas_co2_t-2,land_use_change_co2_t-2,oil_co2_t-2,country_t-1,population_t-1,gdp_t-1,temperature_change_from_co2_t-1,cement_co2_t-1,coal_co2_t-1,flaring_co2_t-1,gas_co2_t-1,land_use_change_co2_t-1,oil_co2_t-1,co2_t+1,co2_t+2
1931-1932,Malaysia,21,0.0013929406958807546,0.06591222205418623,0.36249008765285884,0.0,0.025085759222263193,0.0,0.0,0.13063044954794215,0.03671211506612439,21,0.00140448283543578,0.08327230450288028,0.35471786762757607,0.0,0.029156748901041033,0.0,0.0,0.12925773198198878,0.03631460519857855,21,0.001417912098816129,0.08035293098372352,0.34718958931978655,0.0,0.02441082230677079,0.0,0.0,0.19729520064768963,0.03273699052495898,0.1966700197131417,0.20921624943155928
1932-1933,Malaysia,21,0.0014588992189666825,0.087084031033435,0.35471786762757607,0.0,0.029156748901041033,0.0,0.0,0.12925773198198878,0.03631460519857855,21,0.001470776475110705,0.0811971048600007,0.34718958931978655,0.0,0.02441082230677079,0.0,0.0,0.19729520064768963,0.03273699052495898,21,0.001484531670157719,0.07824804162738695,0.33989512709986985,0.0,0.016991661911227342,0.0,0.0,0.21964710094502748,0.024238503300645992,0.20921624943155928,0.2008175533185343
1933-1934,Malaysia,21,0.0015256030753716334,0.08491384070208842,0.34718958931978655,0.0,0.02441082230677079,0.0,0.0,0.19729520064768963,0.03273699052495898,21,0.001537812399671121,0.07907010190326003,0.33989512709986985,0.0,0.016991661911227342,0.0,0.0,0.21964710094502748,0.024238503300645992,21,0.0015518919675244168,0.06995323450339802,0.33282472156312887,0.0,0.011455059801945009,0.0,0.0,0.23441978462942537,0.015325660509837653,0.2008175533185343,0.20065623988596393
1934-1935,Malaysia,21,0.0015930538098278746,0.0826894757995102,0.33989512709986985,0.0,0.016991661911227342,0.0,0.0,0.21964710094502748,0.024238503300645992,21,0.0016055936795819107,0.07068815098255946,0.33282472156312887,0.0,0.011455059801945009,0.0,0.0,0.23441978462942537,0.015325660509837653,21,0.0016199914652189516,0.06983079798231129,0.3259695808659183,0.0,0.008861153653249694,0.0,0.0,0.22697879308394198,0.01432251926235971,0.20065623988596393,0.21848483577381525
1935-1936,Malaysia,21,0.001661254511799941,0.07392384743775675,0.33282472156312887,0.0,0.011455059801945009,0.0,0.0,0.23441978462942537,0.015325660509837653,21,0.0016741187796106328,0.07056442816473983,0.3259695808659183,0.0,0.008861153653249694,0.0,0.0,0.22697879308394198,0.01432251926235971,21,0.001689523592651028,0.07023061902035753,0.31925558744788873,0.0,0.01276789826666951,0.0,0.0,0.22653047432995238,0.012133803435640501,0.21848483577381525,0.21827428188102646
1936-1937,Malaysia,21,0.0017302036365555652,0.07379446130186355,0.3259695808659183,0.0,0.008861153653249694,0.0,0.0,0.22697879308394198,0.01432251926235971,21,0.0017440854629019733,0.07096844965286762,0.31925558744788873,0.0,0.01276789826666951,0.0,0.0,0.22653047432995238,0.012133803435640501,21,0.0017605181009174322,0.06673224076114383,0.31267987216336746,0.0,0.014622685842576671,0.0,0.0,0.24362465138795425,0.01086722728167261,0.21827428188102646,0.2185825913300265
1937-1938,Malaysia,21,0.0018006032649102825,0.07421697656693682,0.31925558744788873,0.0,0.01276789826666951,0.0,0.0,0.22653047432995238,0.012133803435640501,21,0.0018155236664885424,0.06743331804191417,0.31267987216336746,0.0,0.014622685842576671,0.0,0.0,0.24362465138795425,0.01086722728167261,21,0.0018330055039635855,0.07310173127734643,0.3062396086062182,0.0,0.019132963024065835,0.0,0.0,0.2429059836923123,0.00931128878837082,0.2185825913300265,0.22087769578542837
1938-1939,Malaysia,21,0.0018724835191433076,0.07052002698984304,0.31267987216336746,0.0,0.014622685842576671,0.0,0.0,0.24362465138795425,0.01086722728167261,21,0.0018884640950191714,0.07386972531439619,0.3062396086062182,0.0,0.019132963024065835,0.0,0.0,0.2429059836923123,0.00931128878837082,21,0.0019070178414321802,0.08060372180143574,0.2999319521950017,0.0,0.02339596020550446,0.0,0.0,0.2425714705782102,0.00859236408086508,0.22087769578542837,0.20967746168688212
1939-1940,Malaysia,21,0.0019458752938999887,0.07725105591965083,0.3062396086062182,0.0,0.019132963024065835,0.0,0.0,0.2429059836923123,0.00931128878837082,21,0.0019629389883751326,0.08145053044229626,0.2999319521950017,0.0,0.02339596020550446,0.0,0.0,0.2425714705782102,0.00859236408086508,21,0.0019825856272686383,0.06170556381698722,0.2937542996732422,0.0,0.01745963353776289,0.0,0.0,0.24595704657753675,0.00804108438424073,0.20967746168688212,0.23652846007680517
1940-1941,Malaysia,21,0.002020811028557941,0.08517886664805019,0.2999319521950017,0.0,0.02339596020550446,0.0,0.0,0.2425714705782102,0.00859236408086508,21,0.002038979051205257,0.06235383170662783,0.2937542996732422,0.0,0.01745963353776289,0.0,0.0,0.24595704657753675,0.00804108438424073,21,0.0020566864551789556,0.06322642631062983,0.2879387965882494,0.0,0.01574751699828296,0.0,0.0,0.23575012789562666,0.006540833125971082,0.23652846007680517,0.24752104918777476
1941-1942,Malaysia,21,0.002097321617762513,0.0652080310231566,0.2937542996732422,0.0,0.01745963353776289,0.0,0.0,0.24595704657753675,0.00804108438424073,21,0.0021135429880428285,0.0638906721163318,0.2879387965882494,0.0,0.01574751699828296,0.0,0.0,0.23575012789562666,0.006540833125971082,21,0.002129236411813223,0.047926173555737514,0.2824638482333893,0.0,0.027421334641688125,0.0,0.0,0.2596884148051598,0.005733861362711194,0.24752104918777476,0.24857576947143648
1942-1943,Malaysia,21,0.002172346946891975,0.06681521913607195,0.2879387965882494,0.0,0.01574751699828296,0.0,0.0,0.23575012789562666,0.006540833125971082,21,0.0021865463611035613,0.04842967757494841,0.2824638482333893,0.0,0.027421334641688125,0.0,0.0,0.2596884148051598,0.005733861362711194,21,0.0022001508209728952,0.046246986495879924,0.2773098709273245,0.0,0.023675651009687486,0.0,0.0,0.27128204653737803,0.004020884605115428,0.24857576947143648,0.25436341650609784
1943-1944,Malaysia,21,0.0022458020556716195,0.05064650930526586,0.2824638482333893,0.0,0.027421334641688125,0.0,0.0,0.2596884148051598,0.005733861362711194,21,0.002257903964986949,0.046732849268754685,0.2773098709273245,0.0,0.023675651009687486,0.0,0.0,0.27128204653737803,0.004020884605115428,21,0.002269340429367615,0.06583561142983045,0.27245935715855146,0.0,0.008285273415351548,0.0,0.0,0.2758333724854728,0.0,0.25436341650609784,0.24362281738861005
1944-1945,Malaysia,21,0.002317601211460606,0.04887200997133816,0.2773098709273245,0.0,0.023675651009687486,0.0,0.0,0.27128204653737803,0.004020884605115428,21,0.002327525988595161,0.06652726887925262,0.27245935715855146,0.0,0.008285273415351548,0.0,0.0,0.2758333724854728,0.0,21,0.0023367144580097527,0.05935733210904108,0.26789645636685083,0.0,0.016280695216166957,0.0,0.0,0.2799716587760151,0.0,0.24362281738861005,0.24640544408720558
1945-1946,Malaysia,21,0.002387654047421291,0.06957250411449968,0.27245935715855146,0.0,0.008285273415351548,0.0,0.0,0.2758333724854728,0.0,21,0.0023953210855979243,0.05998092988597981,0.26789645636685083,0.0,0.016280695216166957,0.0,0.0,0.2799716587760151,0.0,21,0.0024052365738483766,0.05307424157280853,0.2634099354335349,0.0,0.013386555594023415,0.0,0.0,0.2701374596010133,0.0,0.24640544408720558,0.24494774658987853
1946-1947,Malaysia,21,0.002455868651983764,0.06272651142282586,0.26789645636685083,0.0,0.016280695216166957,0.0,0.0,0.2799716587760151,0.0,21,0.0024642714450129567,0.05363183029658595,0.2634099354335349,0.0,0.013386555594023415,0.0,0.0,0.2701374596010133,0.0,21,0.002474925848099374,0.046981628329500855,0.5179970953178056,0.0,0.007303145153598786,0.0,0.0,0.2739154715731277,0.0,0.24494774658987853,0.24304849647588736
1947-1948,Malaysia,21,0.002525245667577459,0.05608678661902845,0.2634099354335349,0.0,0.013386555594023415,0.0,0.0,0.2701374596010133,0.0,21,0.002534396257245777,0.047475209121329874,0.5179970953178056,0.0,0.007303145153598786,0.0,0.0,0.2739154715731277,0.0,21,0.002545801351978634,0.041074885014988696,0.5093221673053606,0.0,0.007098705170647933,0.0,0.0,0.2725468801723614,0.0,0.24304849647588736,0.23596619775617517
1948-1949,Malaysia,21,0.0025958044033557197,0.04964835078267475,0.5179970953178056,0.0,0.007303145153598786,0.0,0.0,0.2739154715731277,0.0,21,0.0026057147127019056,0.04150641059191838,0.5093221673053606,0.0,0.007098705170647933,0.0,0.0,0.2725468801723614,0.0,21,0.0026178844452479514,0.03534947912462437,0.5007924703618212,0.0,0.0070259696434211965,0.0,0.0,0.27057101240263737,0.0008471510644941442,0.23596619775617517,0.24294285802164778
1949-1950,Malaysia,21,0.0026675641684718874,0.043406335031211885,0.5093221673053606,0.0,0.007098705170647933,0.0,0.0,0.2725468801723614,0.0,21,0.002678248304635523,0.03572085458600062,0.5007924703618212,0.0,0.0070259696434211965,0.0,0.0,0.27057101240263737,0.0008471510644941442,21,0.002691194961971851,0.04080643308009933,0.4924056580729997,0.0,0.011468467182753853,0.0,0.0,0.2627353060654312,0.0019363702913628598,0.24294285802164778,0.1663056196336404
1950-1951,Malaysia,21,0.0027405465891777057,0.03735594959066493,0.5007924703618212,0.0,0.0070259696434211965,0.0,0.0,0.27057101240263737,0.0008471510644941442,21,0.0027520169910683692,0.0412351383478294,0.4924056580729997,0.0,0.011468467182753853,0.0,0.0,0.2627353060654312,0.0019363702913628598,21,0.0027751167032160923,0.056451689405442596,0.4831432637346203,0.0,0.011586648822172481,0.0,0.0,0.2694472542997925,0.0018999462070135556,0.1663056196336404,0.13782776577306446
1951-1952,Malaysia,21,0.0028147717469926515,0.043122645506059654,0.4924056580729997,0.0,0.011468467182753853,0.0,0.0,0.2627353060654312,0.0019363702913628598,21,0.0028364632191322185,0.057044761006993024,0.4831432637346203,0.0,0.011586648822172481,0.0,0.0,0.2694472542997925,0.0018999462070135556,21,0.002870086781248841,0.060450650640735,0.4730730032211161,0.0,0.004228546166504095,0.0,0.0027659380075354223,0.19083295831555777,0.03278988351121577,0.13782776577306446,0.12475666539531041
1952-1953,Malaysia,21,0.0028997405177273996,0.05965594164211027,0.4831432637346203,0.0,0.011586648822172481,0.0,0.0,0.2694472542997925,0.0018999462070135556,21,0.0029320268329215736,0.06108573463145096,0.4730730032211161,0.0,0.004228546166504095,0.0,0.0027659380075354223,0.19083295831555777,0.03278988351121577,21,0.002981358171774414,0.054830927619860956,0.46179554475885376,0.0,0.004297959212708872,0.0,0.002507144310166305,0.1605484488395596,0.04781448954481869,0.12475666539531041,0.1191422454508102
1953-1954,Malaysia,21,0.0029958954671765615,0.06388188776691597,0.4730730032211161,0.0,0.004228546166504095,0.0,0.0027659380075354223,0.19083295831555777,0.03278988351121577,21,0.0030439936377327026,0.05540697178081518,0.46179554475885376,0.0,0.004297959212708872,0.0,0.002507144310166305,0.1605484488395596,0.04781448954481869,21,0.003099203028992424,0.05628729846324371,0.4504236871829215,0.0,0.0037147999755763506,0.0,0.0023748645770475755,0.14604421589577332,0.05849173800483097,0.1191422454508102,0.10645529540064241
1954-1955,Malaysia,21,0.003108555108536813,0.057943183857272415,0.46179554475885376,0.0,0.004297959212708872,0.0,0.002507144310166305,0.1605484488395596,0.04781448954481869,21,0.003162574991518264,0.05687864300223149,0.4504236871829215,0.0,0.0037147999755763506,0.0,0.0023748645770475755,0.14604421589577332,0.05849173800483097,21,0.003222638803860297,0.054897157275090605,0.4390977716239603,0.0034815586991983473,0.0027817949405347965,0.0,0.0026360602236838813,0.14069739718185442,0.058786286687416686,0.10645529540064241,0.09758394720352728
1955-1956,Malaysia,21,0.003227870228871178,0.0594822197117731,0.4504236871829215,0.0,0.0037147999755763506,0.0,0.0023748645770475755,0.14604421589577332,0.05849173800483097,21,0.0032867822045858953,0.05547389723324967,0.4390977716239603,0.0036540908394560438,0.0027817949405347965,0.0,0.0026360602236838813,0.14069739718185442,0.058786286687416686,21,0.003352605325897016,0.05727399187532717,0.42777232769148477,0.010175281440685956,0.002049779794717514,0.0,0.0024340833148532768,0.12787494466428373,0.062420019997555864,0.09758394720352728,0.09595627998971623
1956-1957,Malaysia,21,0.0033528460205994497,0.05801317277149215,0.4390977716239603,0.0037597037170050813,0.0027817949405347965,0.0,0.0026360602236838813,0.14069739718185442,0.058786286687416686,21,0.0034175609801195958,0.057875702443185066,0.42777232769148477,0.010679527738497967,0.002049779794717514,0.0,0.0024340833148532768,0.12787494466428373,0.062420019997555864,21,0.0034904391059120453,0.05587205989929446,0.4163826663088756,0.012325424862047133,0.0019088724246864631,0.0,0.0033256789931182112,0.11891706678209699,0.06422497741009597,0.09595627998971623,0.08077823062295697
1957-1958,Malaysia,21,0.003484434038798348,0.06052491879181569,0.42777232769148477,0.010988194300135892,0.002049779794717514,0.0,0.0024340833148532768,0.12787494466428373,0.062420019997555864,21,0.0035562561817381643,0.05645904201436295,0.4163826663088756,0.012936223677969457,0.0019088724246864631,0.0,0.0033256789931182112,0.11891706678209699,0.06422497741009597,21,0.0036360997129277007,0.05798786876726712,0.4049873589883904,0.011131816556770957,0.0017353440770224873,0.0,0.003234663835086269,0.11747723614444926,0.06381078595029516,0.08077823062295697,0.07722508955951701
1958-1959,Malaysia,21,0.003623987468934121,0.059043411807184115,0.4163826663088756,0.013310114713325253,0.0019088724246864631,0.0,0.0033256789931182112,0.11891706678209699,0.06422497741009597,21,0.0037028271257819,0.05859707920122419,0.4049873589883904,0.011683464913565283,0.0017353440770224873,0.0,0.003234663835086269,0.11747723614444926,0.06381078595029516,21,0.003789494842259083,0.05568396365925718,0.393642354410568,0.011236131419862785,0.0004352855437252482,0.0,0.0028563595580249133,0.10981008975673244,0.028296157293163232,0.07722508955951701,0.06597238376043987
1959-1960,Malaysia,21,0.0037714653756016816,0.06127931602339111,0.4049873589883904,0.012021147911464846,0.0017353440770224873,0.0,0.003234663835086269,0.11747723614444926,0.06381078595029516,21,0.003857180930688089,0.05626896966803905,0.393642354410568,0.01179294920453264,0.0004352855437252482,0.0,0.0028563595580249133,0.10981008975673244,0.028296157293163232,21,0.003947852301964643,0.05375661152117439,0.3825783942246916,0.010920321626328791,9.69492181639758e-05,0.0,0.002696189810006324,0.1060394625834164,0.03051820838697942,0.06597238376043987,0.06558961099807471
1960-1961,Malaysia,21,0.003926774302498852,0.05884463904348215,0.393642354410568,0.012133796587644146,0.0004352855437252482,0.0,0.0028563595580249133,0.10981008975673244,0.028296157293163232,21,0.00401652807911043,0.05432136910459782,0.3825783942246916,0.011461489139295539,9.69492181639758e-05,0.0,0.002696189810006324,0.1060394625834164,0.03051820838697942,21,0.004113581930884049,0.056224191417870106,0.37164637672467143,0.01846626171446016,0.00043664778875579453,0.0,0.002696751679458869,0.09636460120695847,0.02366957520384587,0.06558961099807471,0.11800610758061575
1961-1962,Malaysia,21,0.0040871074710957574,0.0568078885425808,0.3825783942246916,0.011792756450969223,9.69492181639758e-05,0.0,0.002696189810006324,0.1060394625834164,0.03051820838697942,21,0.004183293470690355,0.05681487296524749,0.37164637672467143,0.019381375872060944,0.00043664778875579453,0.0,0.002696751679458869,0.09636460120695847,0.02366957520384587,21,0.004289679435609061,0.05902977282754246,0.3606948941346554,0.027073821962048942,0.0007644674667081742,0.0,0.002749090929764228,0.09461722894891103,0.030286077032965927,0.11800610758061575,0.1739596202725576
1962-1963,Malaysia,21,0.0042549047860087645,0.059415530649750956,0.37164637672467143,0.01994154883070927,0.00043664778875579453,0.0,0.002696751679458869,0.09636460120695847,0.02366957520384587,21,0.004360491534326855,0.059649929323808686,0.3606948941346554,0.02841549241819943,0.0007644674667081742,0.0,0.002749090929764228,0.09461722894891103,0.030286077032965927,21,0.004473535110957502,0.0616995219655056,0.3499290797708096,0.030335077747071414,0.000798079977538548,0.0,0.002411294304772172,0.14463823916238616,0.03298761327138813,0.1739596202725576,0.1457996391824853
1963-1964,Malaysia,21,0.004433199329044922,0.06238035956116822,0.3606948941346554,0.029236775208669314,0.0007644674667081742,0.0,0.002749090929764228,0.09461722894891103,0.030286077032965927,21,0.0045454962549286515,0.06234772638050846,0.3499290797708096,0.031838363011166194,0.000798079977538548,0.0,0.002411294304772172,0.14463823916238616,0.03298761327138813,21,0.004663805580482186,0.0635485552944104,0.3394440552855737,0.028708428477782884,0.0006881483380583819,0.0,0.002409924129560564,0.19865984785978802,0.03275983877780252,0.1457996391824853,0.21039859427859933
1964-1965,Malaysia,21,0.004619348835660834,0.06520164623036838,0.3499290797708096,0.0327585758032928,0.000798079977538548,0.0,0.002411294304772172,0.14463823916238616,0.03298761327138813,21,0.004736955860330958,0.0642161853310243,0.3394440552855737,0.030131103502577777,0.0006881483380583819,0.0,0.002409924129560564,0.19865984785978802,0.03275983877780252,21,0.004858436492807609,0.06476347747301534,0.3293495076593532,0.0309883355867748,0.0006980331240506452,0.0,0.0018224647556718705,0.1702731535895345,0.039448020117231856,0.21039859427859933,0.13064552225220943
1965-1966,Malaysia,21,0.004811993169095051,0.06715563247108534,0.3394440552855737,0.03100197198517654,0.0006881483380583819,0.0,0.002409924129560564,0.19865984785978802,0.03275983877780252,21,0.0049328031600512235,0.06544387127010856,0.3293495076593532,0.032523993699631285,0.0006980331240506452,0.0,0.0018224647556718705,0.1702731535895345,0.039448020117231856,21,0.005054164381470937,0.06726381493513314,0.31978596185975305,0.03870937033155741,0.0005672588838024346,0.0,0.0016526878869645965,0.23070192995313393,0.04914275037854717,0.13064552225220943,0.1527527147813469
1966-1967,Malaysia,21,0.005009052347349511,0.06843951480215289,0.3293495076593532,0.033464023029749455,0.0006980331240506452,0.0,0.0018224647556718705,0.1702731535895345,0.039448020117231856,21,0.005129754291896965,0.06797047684144848,0.31978596185975305,0.040627652080726016,0.0005672588838024346,0.0,0.0016526878869645965,0.23070192995313393,0.04914275037854717,21,0.005248754862818677,0.07058800869612675,0.31081311731496414,0.06029574048117725,0.00042245702538518397,0.0,0.0016063152713421116,0.15282102316235815,0.0536361842266847,0.1527527147813469,0.20078997685420907
1967-1968,Malaysia,21,0.005207222188104235,0.07108177382569421,0.31978596185975305,0.04180189854388876,0.0005672588838024346,0.0,0.0016526878869645965,0.23070192995313393,0.04914275037854717,21,0.0053255609079575295,0.07132959400222799,0.31081311731496414,0.06328375649711733,0.00042245702538518397,0.0,0.0016063152713421116,0.15282102316235815,0.0536361842266847,21,0.005438878102556702,0.07237478905839012,0.30251961627701773,0.06748188749021171,0.00043209218974205694,0.0,0.0018003404806118447,0.17259770585260736,0.06138988640357262,0.20078997685420907,0.17293088002371682
1968-1969,Malaysia,21,0.00540424043095361,0.07459465202476157,0.31081311731496414,0.06511282422406198,0.00042245702538518397,0.0,0.0016063152713421116,0.15282102316235815,0.0536361842266847,21,0.005516872363429227,0.07313514596729417,0.30251961627701773,0.07082602024316403,0.00043209218974205694,0.0,0.0018003404806118447,0.17259770585260736,0.06138988640357262,21,0.005623370756515817,0.07164874166445426,0.294884179084623,0.06406406973813276,0.00032607980007899677,0.0,0.002139747499224083,0.21886457183170388,0.061738591691019286,0.17293088002371682,0.2063455389272155
1969-1970,Malaysia,21,0.005596735697724022,0.07648285176051964,0.30251961627701773,0.07287307931527524,0.00043209218974205694,0.0,0.0018003404806118447,0.17259770585260736,0.06138988640357262,21,0.005702518043575372,0.07240147084608818,0.294884179084623,0.06723882909752069,0.00032607980007899677,0.0,0.002139747499224083,0.21886457183170388,0.061738591691019286,21,0.005805857118563466,0.07678042074543326,0.2877017038495921,0.07025959452288408,0.0003181374950832475,0.0,0.0020425730468000515,0.19182584554325896,0.062478623505825615,0.2063455389272155,0.19063682425660716
1970-1971,Malaysia,21,0.0057835301300615755,0.07571559321753848,0.294884179084623,0.06918220886994972,0.00032607980007899677,0.0,0.002139747499224083,0.21886457183170388,0.061738591691019286,21,0.005886144893060875,0.07758706245232998,0.2877017038495921,0.0737413793393981,0.0003181374950832475,0.0,0.0020425730468000515,0.19182584554325896,0.062478623505825615,21,0.0059892268593310675,0.07962758089074187,0.280828470992861,0.07125307350491973,0.000381701909893626,0.0,0.0029027028555320858,0.22596431876140233,0.05183655819723714,0.19063682425660716,0.23152301442307283
1971-1972,Malaysia,21,0.005968293239467491,0.08113855134341888,0.2877017038495921,0.07587269999031775,0.0003181374950832475,0.0,0.0020425730468000515,0.19182584554325896,0.062478623505825615,21,0.006070660642130037,0.08046413436547112,0.280828470992861,0.07478409117082134,0.000381701909893626,0.0,0.0029027028555320858,0.22596431876140233,0.05183655819723714,21,0.006175991276526816,0.08290480612963132,0.27415755745551995,0.07376311254784777,0.0003915823403227319,0.0019951907808106835,0.000629722416263817,0.20487842756384467,0.0828704005758146,0.23152301442307283,0.2085277713174482
1972-1973,Malaysia,21,0.006153950748856236,0.08414731903953494,0.280828470992861,0.07694554894799466,0.000381701909893626,0.0,0.0029027028555320858,0.22596431876140233,0.05183655819723714,21,0.006258592283381655,0.08377578956104635,0.27415755745551995,0.07741851772107662,0.0003915823403227319,0.0019951907808106835,0.000629722416263817,0.20487842756384467,0.0828704005758146,21,0.006363694760392913,0.0875137502975925,0.2677649778355626,0.07713855603495944,0.000949960789804772,0.007509727457427563,0.0023063965078839047,0.24237664784543744,0.08813246376693405,0.2085277713174482,0.1934584096777637
1973-1974,Malaysia,21,0.006343045287539955,0.08761056273796694,0.27415755745551995,0.07965611738439567,0.0003915823403227319,0.0019951907808106835,0.000629722416263817,0.20487842756384467,0.0828704005758146,21,0.006447468860201049,0.08843315449245923,0.2677649778355626,0.08096123470246669,0.000949960789804772,0.007509727457427563,0.0023063965078839047,0.24237664784543744,0.08813246376693405,21,0.006553694418651982,0.09254783963627526,0.2615908035863596,0.08033778137650668,0.00019886923257633556,0.010264009578406598,0.003099877869905447,0.2192899694507015,0.09146790830909829,0.1934584096777637,0.21839195447550547
1974-1975,Malaysia,21,0.006533090608934263,0.09248111501392997,0.2677649778355626,0.08330122824464238,0.000949960789804772,0.007509727457427563,0.0023063965078839047,0.24237664784543744,0.08813246376693405,21,0.006638655961844979,0.09352013109559563,0.2615908035863596,0.08431900087099206,0.00019886923257633556,0.010264009578406598,0.003099877869905447,0.2192899694507015,0.09146790830909829,21,0.006752825375078446,0.1048462218550759,0.2554182760209029,0.08681288153952872,0.0007531701939381172,0.010021818793462157,0.003026732784760189,0.2056390495241578,0.08620656591396808,0.21839195447550547,0.20586456245401638
1975-1976,Malaysia,21,0.006725460752391016,0.0978009441097918,0.2615908035863596,0.08675604272498465,0.00019886923257633556,0.010264009578406598,0.003099877869905447,0.2192899694507015,0.09146790830909829,21,0.006839031429651605,0.10594771797267671,0.2554182760209029,0.09111498112997986,0.0007531701939381172,0.010021818793462157,0.003026732784760189,0.2056390495241578,0.08620656591396808,21,0.006960726802267701,0.11053513415683973,0.37391585503564123,0.09118217467630518,0.0009245697576933416,0.020408888424143488,0.006194208630366617,0.228531698941232,0.08395317435000908,0.20586456245401638,0.22968065165483725
1976-1977,Malaysia,21,0.0069270761184681865,0.11079739434297833,0.2554182760209029,0.09374844476505355,0.0007531701939381172,0.010021818793462157,0.003026732784760189,0.2056390495241578,0.08620656591396808,21,0.0070482321811485005,0.11169639699471803,0.37391585503564123,0.09570079897922917,0.0009245697576933416,0.020408888424143488,0.006194208630366617,0.228531698941232,0.08395317435000908,21,0.007176427593906701,0.10853107230212498,0.36481551790904376,0.09474815498277034,0.00039220332416394074,0.024011498947062365,0.007300391377422246,0.216529502762979,0.08114586283166172,0.22968065165483725,0.1725172994798316
1977-1978,Malaysia,21,0.007137571377984536,0.11680921478370346,0.37391585503564123,0.09846680486359383,0.0009245697576933416,0.020408888424143488,0.006194208630366617,0.228531698941232,0.08395317435000908,21,0.007265281040886614,0.10967128081574302,0.36481551790904376,0.0994434950235427,0.00039220332416394074,0.024011498947062365,0.007300391377422246,0.216529502762979,0.08114586283166172,21,0.007399273988714792,0.120194186220657,0.3558675209681614,0.11186215403619441,0.000519220564689699,0.02787740466719392,0.008446518217318089,0.23559155265398185,0.09802321978523604,0.1725172994798316,0.26551581905442473
1978-1979,Malaysia,21,0.00735596330885186,0.11469140044880571,0.36481551790904376,0.1023176747099276,0.00039220332416394074,0.024011498947062365,0.007300391377422246,0.216529502762979,0.08114586283166172,21,0.007489520161764742,0.12145692537460806,0.3558675209681614,0.11740559549939442,0.000519220564689699,0.02787740466719392,0.008446518217318089,0.23559155265398185,0.09802321978523604,21,0.007634874449860454,0.127368754812157,0.34687268698946,0.11184618344808779,0.0006232982293707061,0.024870675816915856,0.007569072076054166,0.18229728217320285,0.09057705076433555,0.26551581905442473,0.20184299944925307
1979-1980,Malaysia,21,0.007581589993293576,0.12701652394142787,0.3558675209681614,0.12079892733645822,0.000519220564689699,0.02787740466719392,0.008446518217318089,0.23559155265398185,0.09802321978523604,21,0.007726593058238031,0.12870686873221,0.34687268698946,0.11738883347274394,0.0006232982293707061,0.024870675816915856,0.007569072076054166,0.18229728217320285,0.09057705076433555,21,0.007882777370951449,0.13565496066703508,0.33788638520064024,0.1353820630538298,0.0004774176238326707,0.021110106626250947,0.0012464692049607169,0.27192330257796987,0.09499538782961303,0.20184299944925307,0.23113262389929787
1980-1981,Malaysia,21,0.007820129867124662,0.13459832795313523,0.34687268698946,0.1207816808429606,0.0006232982293707061,0.024870675816915856,0.007569072076054166,0.18229728217320285,0.09057705076433555,21,0.007976045301503785,0.13708012802036681,0.33788638520064024,0.14209105724558593,0.0004774176238326707,0.021110106626250947,0.0012464692049607169,0.27192330257796987,0.09499538782961303,21,0.008135374099696911,0.14354889459558123,0.32919653620651534,0.13665657062018408,0.0006875971884525851,0.026970895776889974,0.001340436095655074,0.20741199522940124,0.10749389999481611,0.23113262389929787,0.19785854435474268
1981-1982,Malaysia,21,0.00807112568959397,0.14335486682946263,0.33788638520064024,0.14619786413381458,0.0004774176238326707,0.021110106626250947,0.0012464692049607169,0.27192330257796987,0.09499538782961303,21,0.008230220687375977,0.14505699424176094,0.32919653620651534,0.14342872431525355,0.0006875971884525851,0.026970895776889974,0.001340436095655074,0.20741199522940124,0.10749389999481611,21,0.008395270527035844,0.15212571233487382,0.32071007314098704,0.13867147472036284,0.0010097326250748944,0.025174671260777975,0.0015514307551970986,0.23564681376273167,0.10817987677015393,0.19785854435474268,0.2069076108469892
1982-1983,Malaysia,21,0.008326873880883951,0.15169686804727953,0.32919653620651534,0.14757419331524604,0.0006875971884525851,0.026970895776889974,0.001340436095655074,0.20741199522940124,0.10749389999481611,21,0.00849174139286478,0.15372391853209608,0.32071007314098704,0.14554347901306777,0.0010097326250748944,0.025174671260777975,0.0015514307551970986,0.23564681376273167,0.10817987677015393,21,0.008661418498943014,0.15922451466119467,0.3124612778736647,0.16395356820906615,0.0018475528098784132,0.019464417557108114,0.0016746417753640964,0.20174797901103997,0.11957033835237948,0.2069076108469892,0.1712685011685496
1983-1984,Malaysia,21,0.00859001284370733,0.16076051421835277,0.32071007314098704,0.14975007000995613,0.0010097326250748944,0.025174671260777975,0.0015514307551970986,0.23564681376273167,0.10817987677015393,21,0.008759552713282846,0.16089729963735344,0.3124612778736647,0.1720784520527623,0.0018475528098784132,0.019464417557108114,0.0016746417753640964,0.20174797901103997,0.11957033835237948,21,0.008933326740897139,0.16475285061761716,0.3044609330025342,0.1772440183438532,0.0016599685269322586,0.02187853858647137,0.0017907018157371322,0.2113541021414428,0.11293258331655269,0.1712685011685496,0.23546845309654177
